Source: Spectrum Viewer

Chart: Pulse Spectrum

Series: 
Wavelength (nm)	S (a.u.)
617.638	0.0274167
617.773	0.028156
617.908	0.0268006
618.043	0.0282792
618.178	0.0284641
618.313	0.0279712
618.448	0.0284024
618.583	0.0285873
618.718	0.0274783
618.853	0.0279712
618.988	0.0271086
619.123	0.0280328
619.258	0.0276015
619.394	0.0278479
619.529	0.0276015
619.664	0.0269238
619.799	0.0268622
619.934	0.0273551
620.069	0.0272935
620.204	0.0278479
620.339	0.0282792
620.474	0.0284641
620.609	0.0279096
620.744	0.0275399
620.879	0.0286489
621.014	0.0277247
621.149	0.0279712
621.284	0.0278479
621.419	0.0280944
621.554	0.0285257
621.689	0.0287105
621.825	0.028156
621.96	0.0277863
622.095	0.0277863
622.23	0.028156
622.365	0.0276015
622.5	0.0284641
622.635	0.028156
622.77	0.0287721
622.905	0.0278479
623.04	0.0279712
623.175	0.0280944
623.31	0.0280944
623.445	0.0282792
623.58	0.0280328
623.715	0.0279096
623.85	0.0280944
623.985	0.0272318
624.12	0.0280944
624.255	0.0272318
624.39	0.0263693
624.525	0.0272935
624.661	0.0276631
624.796	0.0277863
624.931	0.0275399
625.066	0.0282176
625.201	0.028156
625.336	0.0280328
625.471	0.028156
625.606	0.0275399
625.741	0.0285257
625.876	0.0282176
626.011	0.0286489
626.146	0.0283408
626.281	0.0284024
626.416	0.0277863
626.551	0.0284641
626.686	0.0278479
626.821	0.0280944
626.956	0.0280328
627.091	0.0277863
627.226	0.0279712
627.361	0.0283408
627.496	0.0282792
627.631	0.0287105
627.766	0.0282792
627.901	0.0287721
628.036	0.0276631
628.171	0.0279712
628.307	0.0284641
628.442	0.028156
628.577	0.0282792
628.712	0.0277247
628.847	0.028156
628.982	0.028156
629.117	0.0282176
629.252	0.028156
629.387	0.0272935
629.522	0.0290185
629.657	0.0277247
629.792	0.0272935
629.927	0.0285257
630.062	0.0283408
630.197	0.0272318
630.332	0.0292034
630.467	0.0284641
630.602	0.0285873
630.737	0.0288337
630.872	0.0284024
631.007	0.0276631
631.142	0.0284024
631.277	0.0278479
631.412	0.0277863
631.547	0.0279712
631.682	0.0277863
631.817	0.0282792
631.952	0.0284641
632.087	0.0277247
632.222	0.0286489
632.357	0.0283408
632.492	0.028156
632.627	0.0280944
632.762	0.0277863
632.897	0.0280328
633.032	0.0280944
633.167	0.0275399
633.302	0.0287105
633.437	0.0271086
633.572	0.028156
633.707	0.0282176
633.842	0.0282792
633.978	0.0280328
634.113	0.0280328
634.248	0.0280944
634.383	0.0274783
634.518	0.0279096
634.653	0.0285873
634.788	0.0280328
634.923	0.0280944
635.058	0.0276015
635.193	0.0279712
635.328	0.0286489
635.463	0.0279096
635.598	0.027047
635.733	0.0285873
635.868	0.0282792
636.003	0.0278479
636.138	0.0276631
636.273	0.0277863
636.408	0.0277863
636.543	0.028156
636.678	0.028156
636.813	0.0279712
636.948	0.0285873
637.083	0.0287721
637.218	0.0274167
637.353	0.0283408
637.488	0.0274167
637.623	0.029573
637.758	0.0284024
637.893	0.0284641
638.028	0.0275399
638.163	0.0276631
638.298	0.0274783
638.433	0.0277863
638.568	0.0288953
638.703	0.0264309
638.838	0.0280328
638.973	0.0282176
639.108	0.0279712
639.243	0.0274167
639.378	0.0285257
639.513	0.0279712
639.648	0.0276015
639.783	0.0286489
639.918	0.0276631
640.053	0.0277863
640.188	0.0268006
640.323	0.0277863
640.458	0.0283408
640.593	0.0282792
640.728	0.0279096
640.863	0.0283408
640.998	0.0276631
641.133	0.0271086
641.268	0.0273551
641.403	0.0276015
641.538	0.026739
641.673	0.0274167
641.808	0.0271086
641.943	0.0287721
642.078	0.0276015
642.213	0.0278479
642.348	0.0280328
642.483	0.0276015
642.618	0.028156
642.753	0.0277863
642.888	0.0286489
643.023	0.0279712
643.158	0.0268622
643.293	0.028156
643.428	0.0275399
643.563	0.0276015
643.698	0.0277863
643.833	0.0276015
643.968	0.0284024
644.103	0.0272318
644.237	0.0277863
644.372	0.0277247
644.507	0.0291418
644.642	0.0285873
644.777	0.0277247
644.912	0.0285257
645.047	0.0284024
645.182	0.0272935
645.317	0.0285873
645.452	0.0275399
645.587	0.0279712
645.722	0.0285257
645.857	0.0276631
645.992	0.0277247
646.127	0.0276015
646.262	0.0273551
646.397	0.0278479
646.532	0.0288953
646.667	0.0282792
646.802	0.0287721
646.937	0.0282176
647.072	0.028156
647.207	0.0274783
647.342	0.0277863
647.477	0.0280328
647.612	0.0279096
647.747	0.0283408
647.882	0.0279712
648.017	0.0285257
648.152	0.0290802
648.287	0.0279096
648.422	0.0280944
648.557	0.0283408
648.692	0.0282792
648.827	0.0277863
648.962	0.0284024
649.097	0.0276015
649.232	0.0277247
649.367	0.028156
649.502	0.0272318
649.637	0.0274783
649.772	0.0283408
649.906	0.0280328
650.041	0.0276015
650.176	0.027047
650.311	0.0288953
650.446	0.0280328
650.581	0.0276015
650.716	0.0274783
650.851	0.0296346
650.986	0.0280944
651.121	0.0274167
651.256	0.0283408
651.391	0.0282176
651.526	0.0283408
651.661	0.0284641
651.796	0.0272935
651.931	0.0279712
652.066	0.0275399
652.201	0.0284024
652.336	0.0274167
652.471	0.0282176
652.606	0.0280944
652.741	0.0285873
652.876	0.0278479
653.011	0.0279712
653.146	0.027047
653.281	0.0280944
653.415	0.0279096
653.55	0.0276631
653.685	0.0276631
653.82	0.0276631
653.955	0.0278479
654.09	0.0285873
654.225	0.0284641
654.36	0.027047
654.495	0.028156
654.63	0.0266773
654.765	0.0274783
654.9	0.0285873
655.035	0.0282176
655.17	0.028156
655.305	0.0276015
655.44	0.0280328
655.575	0.0279096
655.71	0.0282176
655.845	0.0284641
655.98	0.0284024
656.115	0.0271702
656.25	0.0276015
656.384	0.0269238
656.519	0.0278479
656.654	0.0275399
656.789	0.0277247
656.924	0.0276631
657.059	0.0271702
657.194	0.0274167
657.329	0.028156
657.464	0.0277247
657.599	0.0279712
657.734	0.0290185
657.869	0.028156
658.004	0.0276015
658.139	0.0280328
658.274	0.0274167
658.409	0.0287721
658.544	0.0271086
658.679	0.0279096
658.813	0.0282176
658.948	0.0280944
659.083	0.0274167
659.218	0.0282176
659.353	0.0282792
659.488	0.0276631
659.623	0.0282792
659.758	0.0280328
659.893	0.0277863
660.028	0.0279712
660.163	0.0282792
660.298	0.0282792
660.433	0.0282176
660.568	0.0273551
660.703	0.0275399
660.838	0.028156
660.972	0.0288953
661.107	0.0282176
661.242	0.0284024
661.377	0.0282176
661.512	0.0282792
661.647	0.0285257
661.782	0.0283408
661.917	0.0277863
662.052	0.0276015
662.187	0.0277247
662.322	0.0276015
662.457	0.029265
662.592	0.0279712
662.727	0.0282176
662.862	0.0273551
662.996	0.028156
663.131	0.0284024
663.266	0.0266157
663.401	0.0286489
663.536	0.0284641
663.671	0.0283408
663.806	0.0280328
663.941	0.0287721
664.076	0.0280328
664.211	0.0282792
664.346	0.0279712
664.481	0.0282792
664.616	0.0285257
664.75	0.0279096
664.885	0.0277863
665.02	0.0274167
665.155	0.0279712
