Source: Spectrum Viewer

Chart: Pulse Spectrum

Series: 
Wavelength (nm)	S (a.u.)
617.638	0.0274015
617.773	0.0277709
617.908	0.0278325
618.043	0.0277709
618.178	0.0282635
618.313	0.0283251
618.448	0.0278941
618.583	0.0274631
618.718	0.0271552
618.853	0.0278325
618.988	0.0274631
619.123	0.0279557
619.258	0.0277709
619.394	0.028202
619.529	0.0275862
619.664	0.0281404
619.799	0.0293103
619.934	0.0278941
620.069	0.0276478
620.204	0.0277094
620.339	0.0268473
620.474	0.027032
620.609	0.0278941
620.744	0.028202
620.879	0.0277709
621.014	0.0277094
621.149	0.0278941
621.284	0.0284483
621.419	0.0281404
621.554	0.0284483
621.689	0.0280788
621.825	0.0281404
621.96	0.0278325
622.095	0.0276478
622.23	0.0285714
622.365	0.0277709
622.5	0.0274631
622.635	0.0280172
622.77	0.0269704
622.905	0.0278325
623.04	0.028202
623.175	0.0277709
623.31	0.0278325
623.445	0.0281404
623.58	0.0277709
623.715	0.0283867
623.85	0.0280172
623.985	0.0283251
624.12	0.028633
624.255	0.0287562
624.39	0.0269089
624.525	0.0279557
624.661	0.0290025
624.796	0.0282635
624.931	0.0289409
625.066	0.0276478
625.201	0.0277094
625.336	0.0274015
625.471	0.0280788
625.606	0.0283867
625.741	0.028202
625.876	0.0278325
626.011	0.0288177
626.146	0.0277709
626.281	0.0279557
626.416	0.0277094
626.551	0.0279557
626.686	0.0278941
626.821	0.0283251
626.956	0.0278325
627.091	0.0277709
627.226	0.0283251
627.361	0.027032
627.496	0.0273399
627.631	0.0278325
627.766	0.0273399
627.901	0.0288793
628.036	0.0285714
628.171	0.0274631
628.307	0.0282635
628.442	0.0277709
628.577	0.028202
628.712	0.0283867
628.847	0.0286946
628.982	0.0278941
629.117	0.0269089
629.252	0.028633
629.387	0.0269704
629.522	0.0288177
629.657	0.028202
629.792	0.0278941
629.927	0.0281404
630.062	0.0269089
630.197	0.028202
630.332	0.0272167
630.467	0.0277094
630.602	0.0274015
630.737	0.0276478
630.872	0.0285099
631.007	0.0277709
631.142	0.0276478
631.277	0.0280172
631.412	0.028202
631.547	0.0278941
631.682	0.0273399
631.817	0.0283867
631.952	0.0277709
632.087	0.0283867
632.222	0.028202
632.357	0.0285099
632.492	0.0282635
632.627	0.0272783
632.762	0.0282635
632.897	0.0272783
633.032	0.0282635
633.167	0.0278941
633.302	0.0280788
633.437	0.0270936
633.572	0.0278941
633.707	0.0281404
633.842	0.0272783
633.978	0.0278941
634.113	0.0277094
634.248	0.0291256
634.383	0.0274015
634.518	0.0284483
634.653	0.0288793
634.788	0.0279557
634.923	0.0283867
635.058	0.0277709
635.193	0.0281404
635.328	0.0277709
635.463	0.027032
635.598	0.0282635
635.733	0.0271552
635.868	0.0281404
636.003	0.0282635
636.138	0.0277094
636.273	0.0281404
636.408	0.0275246
636.543	0.0284483
636.678	0.0272783
636.813	0.0280788
636.948	0.0272167
637.083	0.0280788
637.218	0.0275862
637.353	0.0282635
637.488	0.0280788
637.623	0.0272783
637.758	0.0275862
637.893	0.0283867
638.028	0.0276478
638.163	0.0285099
638.298	0.0279557
638.433	0.0280788
638.568	0.0278325
638.703	0.0283867
638.838	0.0269704
638.973	0.0287562
639.108	0.0280172
639.243	0.0275862
639.378	0.029064
639.513	0.0278941
639.648	0.0280788
639.783	0.0280788
639.918	0.0286946
640.053	0.0279557
640.188	0.0281404
640.323	0.0277094
640.458	0.0278325
640.593	0.0279557
640.728	0.0284483
640.863	0.0278941
640.998	0.0270936
641.133	0.0277709
641.268	0.0279557
641.403	0.0274015
641.538	0.0276478
641.673	0.0277094
641.808	0.0278325
641.943	0.0278941
642.078	0.0276478
642.213	0.0275862
642.348	0.0277094
642.483	0.0285099
642.618	0.028633
642.753	0.0277709
642.888	0.0279557
643.023	0.0285099
643.158	0.0278941
643.293	0.0279557
643.428	0.0277709
643.563	0.0277094
643.698	0.0276478
643.833	0.0277094
643.968	0.0276478
644.103	0.0283867
644.237	0.028633
644.372	0.0282635
644.507	0.0280788
644.642	0.0274015
644.777	0.0273399
644.912	0.0280172
645.047	0.0272783
645.182	0.0278941
645.317	0.0274015
645.452	0.0274631
645.587	0.0273399
645.722	0.0277709
645.857	0.0282635
645.992	0.0278325
646.127	0.0275862
646.262	0.0287562
646.397	0.0277094
646.532	0.028202
646.667	0.0283867
646.802	0.0276478
646.937	0.0273399
647.072	0.029064
647.207	0.0284483
647.342	0.0276478
647.477	0.028202
647.612	0.0291872
647.747	0.027032
647.882	0.0272783
648.017	0.0275862
648.152	0.0277709
648.287	0.0278325
648.422	0.0278941
648.557	0.0274631
648.692	0.0277709
648.827	0.0278325
648.962	0.0280788
649.097	0.0280172
649.232	0.0277094
649.367	0.0270936
649.502	0.0275862
649.637	0.0283251
649.772	0.0278941
649.906	0.0280172
650.041	0.0287562
650.176	0.0285099
650.311	0.0277094
650.446	0.0271552
650.581	0.0284483
650.716	0.0274015
650.851	0.0277094
650.986	0.0273399
651.121	0.0280172
651.256	0.0277094
651.391	0.0284483
651.526	0.0278941
651.661	0.0282635
651.796	0.0275246
651.931	0.0283251
652.066	0.028202
652.201	0.0285714
652.336	0.0274631
652.471	0.0274631
652.606	0.0284483
652.741	0.0275246
652.876	0.0281404
653.011	0.028202
653.146	0.0277094
653.281	0.0275862
653.415	0.0275862
653.55	0.0288177
653.685	0.0281404
653.82	0.0272783
653.955	0.0285099
654.09	0.0282635
654.225	0.0280172
654.36	0.0280172
654.495	0.0276478
654.63	0.0278325
654.765	0.0277709
654.9	0.0278325
655.035	0.028633
655.17	0.028202
655.305	0.0274015
655.44	0.0279557
655.575	0.0284483
655.71	0.0283251
655.845	0.0274631
655.98	0.0274631
656.115	0.0280788
656.25	0.0278941
656.384	0.0279557
656.519	0.028202
656.654	0.0283251
656.789	0.0279557
656.924	0.027032
657.059	0.0280788
657.194	0.0272783
657.329	0.0275862
657.464	0.027032
657.599	0.0281404
657.734	0.0272783
657.869	0.0284483
658.004	0.0285714
658.139	0.0280172
658.274	0.0283867
658.409	0.028202
658.544	0.0274631
658.679	0.0282635
658.813	0.0283251
658.948	0.0280788
659.083	0.0277709
659.218	0.0285714
659.353	0.0278325
659.488	0.0280172
659.623	0.0279557
659.758	0.0284483
659.893	0.0277094
660.028	0.0272783
660.163	0.0278941
660.298	0.0283251
660.433	0.028202
660.568	0.0283251
660.703	0.0284483
660.838	0.0283867
660.972	0.0277094
661.107	0.0277094
661.242	0.0281404
661.377	0.0277094
661.512	0.0274015
661.647	0.0275862
661.782	0.0285099
