Source: Spectrum Viewer

Chart: Pulse Spectrum

Series: 
Wavelength (nm)	S (a.u.)
617.638	0.077613
617.773	0.0793377
617.908	0.077268
618.043	0.0788203
618.178	0.0781304
618.313	0.0770956
618.448	0.08089
618.583	0.0800276
618.718	0.0791652
618.853	0.0783029
618.988	0.0789928
619.123	0.0745085
619.258	0.0791652
619.394	0.0798551
619.529	0.0791652
619.664	0.0800276
619.799	0.0791652
619.934	0.0796826
620.069	0.0770956
620.204	0.077613
620.339	0.0784753
620.474	0.0784753
620.609	0.0788203
620.744	0.0788203
620.879	0.0795102
621.014	0.0812349
621.149	0.0791652
621.284	0.0777854
621.419	0.0791652
621.554	0.0791652
621.689	0.0786478
621.825	0.0777854
621.96	0.077613
622.095	0.0793377
622.23	0.0784753
622.365	0.0779579
622.5	0.0793377
622.635	0.0784753
622.77	0.0789928
622.905	0.0779579
623.04	0.0779579
623.175	0.0777854
623.31	0.077268
623.445	0.0777854
623.58	0.0784753
623.715	0.0774405
623.85	0.0786478
623.985	0.0774405
624.12	0.0788203
624.255	0.0779579
624.39	0.0800276
624.525	0.0781304
624.661	0.0783029
624.796	0.0765781
624.931	0.077268
625.066	0.0760607
625.201	0.0791652
625.336	0.0789928
625.471	0.0769231
625.606	0.0770956
625.741	0.0846844
625.876	0.0793377
626.011	0.0788203
626.146	0.077613
626.281	0.077268
626.416	0.0779579
626.551	0.0777854
626.686	0.0781304
626.821	0.0769231
626.956	0.0777854
627.091	0.0796826
627.226	0.0764057
627.361	0.0786478
627.496	0.077613
627.631	0.0774405
627.766	0.077613
627.901	0.0796826
628.036	0.0760607
628.171	0.0802001
628.307	0.0774405
628.442	0.0769231
628.577	0.0786478
628.712	0.0793377
628.847	0.0783029
628.982	0.0777854
629.117	0.0784753
629.252	0.0795102
629.387	0.0783029
629.522	0.0777854
629.657	0.0779579
629.792	0.0769231
629.927	0.0788203
630.062	0.0770956
630.197	0.0789928
630.332	0.0770956
630.467	0.0795102
630.602	0.0812349
630.737	0.0791652
630.872	0.0758882
631.007	0.0786478
631.142	0.0788203
631.277	0.0788203
631.412	0.0802001
631.547	0.0758882
631.682	0.0789928
631.817	0.0770956
631.952	0.0786478
632.087	0.0774405
632.222	0.0764057
632.357	0.0791652
632.492	0.0803725
632.627	0.0784753
632.762	0.0791652
632.897	0.0774405
633.032	0.0802001
633.167	0.0791652
633.302	0.077268
633.437	0.0769231
633.572	0.0783029
633.707	0.0774405
633.842	0.0783029
633.978	0.0779579
634.113	0.0764057
634.248	0.077613
634.383	0.0798551
634.518	0.0758882
634.653	0.0769231
634.788	0.0788203
634.923	0.0769231
635.058	0.0767506
635.193	0.0767506
635.328	0.0810624
635.463	0.0791652
635.598	0.0769231
635.733	0.0769231
635.868	0.0795102
636.003	0.0796826
636.138	0.0786478
636.273	0.0789928
636.408	0.0786478
636.543	0.0803725
636.678	0.0779579
636.813	0.0789928
636.948	0.0779579
637.083	0.0781304
637.218	0.0796826
637.353	0.0765781
637.488	0.0783029
637.623	0.0786478
637.758	0.0779579
637.893	0.0796826
638.028	0.0786478
638.163	0.0786478
638.298	0.0765781
638.433	0.0779579
638.568	0.0788203
638.703	0.077268
638.838	0.0781304
638.973	0.0795102
639.108	0.0820973
639.243	0.0796826
639.378	0.0755433
639.513	0.077268
639.648	0.080545
639.783	0.0783029
639.918	0.0795102
640.053	0.077613
640.188	0.0789928
640.323	0.0796826
640.458	0.0802001
640.593	0.0783029
640.728	0.077613
640.863	0.0784753
640.998	0.077613
641.133	0.0770956
641.268	0.0791652
641.403	0.0765781
641.538	0.0784753
641.673	0.0779579
641.808	0.0764057
641.943	0.0777854
642.078	0.0789928
642.213	0.0802001
642.348	0.0786478
642.483	0.077268
642.618	0.077268
642.753	0.0786478
642.888	0.0783029
643.023	0.0786478
643.158	0.0793377
643.293	0.0793377
643.428	0.0774405
643.563	0.077613
643.698	0.0783029
643.833	0.0793377
643.968	0.0803725
644.103	0.0800276
644.237	0.0767506
644.372	0.0800276
644.507	0.0777854
644.642	0.077268
644.777	0.0826147
644.912	0.0781304
645.047	0.0788203
645.182	0.0786478
645.317	0.077613
645.452	0.0783029
