Source: Spectrum Viewer

Chart: Pulse Spectrum

Series: 
Wavelength (nm)	S (a.u.)
617.638	0.0385513
617.773	0.0389835
617.908	0.0398479
618.043	0.0392428
618.178	0.0385513
618.313	0.0390699
618.448	0.0391564
618.583	0.0400207
618.718	0.0390699
618.853	0.0395886
618.988	0.0393292
619.123	0.0395021
619.258	0.0400207
619.394	0.0394157
619.529	0.0391564
619.664	0.0398479
619.799	0.0393292
619.934	0.039675
620.069	0.0388971
620.204	0.0390699
620.339	0.0404529
620.474	0.0386377
620.609	0.0389835
620.744	0.0407122
620.879	0.0389835
621.014	0.039675
621.149	0.0386377
621.284	0.0401072
621.419	0.0390699
621.554	0.0393292
621.689	0.0399343
621.825	0.0383784
621.96	0.039675
622.095	0.0392428
622.23	0.0392428
622.365	0.0392428
622.5	0.0399343
622.635	0.0395886
622.77	0.0399343
622.905	0.0390699
623.04	0.0406258
623.175	0.0382055
623.31	0.0409716
623.445	0.0403665
623.58	0.0391564
623.715	0.0386377
623.85	0.0402801
623.985	0.0390699
624.12	0.0404529
624.255	0.0394157
624.39	0.0398479
624.525	0.0403665
624.661	0.0391564
624.796	0.0388971
624.931	0.0390699
625.066	0.0397614
625.201	0.0392428
625.336	0.0386377
625.471	0.0392428
625.606	0.0391564
625.741	0.038292
625.876	0.039675
626.011	0.0390699
626.146	0.0392428
626.281	0.0389835
626.416	0.0379462
626.551	0.0388106
626.686	0.0389835
626.821	0.0383784
626.956	0.0381191
627.091	0.0386377
627.226	0.0408851
627.361	0.0389835
627.496	0.0391564
627.631	0.0399343
627.766	0.0406258
627.901	0.039675
628.036	0.0390699
628.171	0.0383784
628.307	0.0388971
628.442	0.0400207
628.577	0.0392428
628.712	0.0393292
628.847	0.0388106
628.982	0.0398479
629.117	0.0384649
629.252	0.0390699
629.387	0.0407122
629.522	0.0398479
629.657	0.0383784
629.792	0.0384649
629.927	0.0388971
630.062	0.0385513
630.197	0.0394157
630.332	0.0395886
630.467	0.0386377
630.602	0.0383784
630.737	0.0406258
630.872	0.0395021
631.007	0.0394157
631.142	0.0392428
631.277	0.0387242
631.412	0.0401936
631.547	0.0397614
631.682	0.0395886
631.817	0.0388971
631.952	0.0392428
632.087	0.0392428
632.222	0.0395021
632.357	0.0391564
632.492	0.0399343
632.627	0.039675
632.762	0.0400207
632.897	0.0391564
633.032	0.0395886
633.167	0.0398479
633.302	0.0379462
633.437	0.0394157
633.572	0.0384649
633.707	0.038292
633.842	0.0400207
633.978	0.0384649
634.113	0.0398479
634.248	0.0388971
634.383	0.0400207
634.518	0.0397614
634.653	0.0387242
634.788	0.0393292
634.923	0.0399343
635.058	0.0390699
635.193	0.0386377
635.328	0.0393292
635.463	0.0389835
635.598	0.0382055
635.733	0.0400207
635.868	0.0398479
636.003	0.0403665
636.138	0.0388106
636.273	0.0397614
636.408	0.0392428
636.543	0.0407122
636.678	0.0387242
636.813	0.0382055
636.948	0.0393292
637.083	0.0384649
637.218	0.0395886
637.353	0.0390699
637.488	0.0384649
637.623	0.0395886
637.758	0.0386377
637.893	0.0394157
638.028	0.0382055
638.163	0.0389835
638.298	0.0376005
638.433	0.0385513
638.568	0.0397614
638.703	0.0390699
638.838	0.0398479
638.973	0.0392428
639.108	0.0390699
639.243	0.0383784
639.378	0.0388106
639.513	0.039675
639.648	0.0385513
639.783	0.039675
639.918	0.0393292
640.053	0.0390699
640.188	0.0389835
640.323	0.0390699
640.458	0.0385513
640.593	0.0393292
640.728	0.0394157
640.863	0.0390699
640.998	0.0388106
641.133	0.0398479
641.268	0.0405394
641.403	0.0388106
641.538	0.0388106
641.673	0.0398479
641.808	0.038292
641.943	0.038292
642.078	0.0401936
642.213	0.0389835
642.348	0.0402801
642.483	0.0390699
642.618	0.0393292
642.753	0.0395021
642.888	0.0406258
643.023	0.0386377
643.158	0.038292
643.293	0.0401072
643.428	0.0401072
643.563	0.0397614
643.698	0.0399343
643.833	0.0392428
643.968	0.0389835
644.103	0.0391564
644.237	0.0389835
644.372	0.0388971
644.507	0.0387242
644.642	0.0388971
644.777	0.0382055
644.912	0.039675
645.047	0.0403665
645.182	0.039675
645.317	0.0387242
645.452	0.0389835
645.587	0.0390699
645.722	0.0397614
645.857	0.0393292
645.992	0.039675
646.127	0.0386377
646.262	0.0393292
646.397	0.0400207
646.532	0.0394157
646.667	0.0392428
646.802	0.0384649
646.937	0.0388971
647.072	0.0391564
647.207	0.0382055
647.342	0.0392428
647.477	0.0389835
647.612	0.039675
647.747	0.0388971
647.882	0.0400207
648.017	0.0397614
648.152	0.0388971
648.287	0.0388971
648.422	0.0383784
648.557	0.0389835
648.692	0.0393292
648.827	0.0391564
648.962	0.0395886
649.097	0.0400207
649.232	0.0382055
649.367	0.038292
649.502	0.0400207
649.637	0.0407122
649.772	0.0390699
649.906	0.0399343
650.041	0.0384649
650.176	0.038292
650.311	0.0400207
650.446	0.0392428
650.581	0.0394157
650.716	0.0389835
650.851	0.0399343
650.986	0.0398479
651.121	0.0406258
651.256	0.0388106
651.391	0.0400207
651.526	0.0387242
651.661	0.0386377
651.796	0.0391564
651.931	0.0383784
652.066	0.0403665
652.201	0.038292
652.336	0.0405394
652.471	0.0386377
652.606	0.0389835
652.741	0.0393292
652.876	0.0390699
653.011	0.0385513
653.146	0.0394157
653.281	0.0390699
653.415	0.0385513
653.55	0.0401072
653.685	0.0384649
653.82	0.0392428
653.955	0.0392428
654.09	0.0405394
654.225	0.0401936
654.36	0.0397614
654.495	0.0387242
654.63	0.0387242
654.765	0.0385513
654.9	0.0399343
655.035	0.0385513
655.17	0.0399343
655.305	0.0389835
655.44	0.0399343
655.575	0.0392428
655.71	0.0395886
655.845	0.0394157
655.98	0.0398479
656.115	0.0398479
656.25	0.0400207
656.384	0.0395886
656.519	0.0393292
656.654	0.0386377
656.789	0.0398479
656.924	0.0391564
657.059	0.0389835
657.194	0.0395021
657.329	0.0388971
657.464	0.0399343
657.599	0.039675
657.734	0.0391564
657.869	0.0400207
658.004	0.0387242
658.139	0.0393292
658.274	0.0389835
658.409	0.0376005
658.544	0.0392428
658.679	0.0399343
658.813	0.0402801
658.948	0.0395886
659.083	0.0398479
659.218	0.0392428
659.353	0.0395021
659.488	0.0389835
659.623	0.0390699
659.758	0.0395886
659.893	0.0397614
660.028	0.0388106
660.163	0.0395021
660.298	0.0394157
660.433	0.039675
660.568	0.0388971
660.703	0.0400207
660.838	0.0385513
660.972	0.0382055
661.107	0.0394157
661.242	0.0395021
661.377	0.0393292
661.512	0.0378598
661.647	0.0391564
661.782	0.0391564
661.917	0.039675
662.052	0.0407122
662.187	0.0398479
662.322	0.0401072
662.457	0.0388971
662.592	0.0400207
662.727	0.0386377
662.862	0.0402801
662.996	0.0388971
663.131	0.0389835
663.266	0.0391564
663.401	0.0391564
663.536	0.0395886
663.671	0.0400207
663.806	0.0401072
663.941	0.0399343
664.076	0.0395021
664.211	0.0391564
664.346	0.0393292
664.481	0.0388971
664.616	0.0382055
664.75	0.0403665
664.885	0.0409716
665.02	0.0386377
665.155	0.0398479
665.29	0.0388971
665.425	0.0400207
665.56	0.0387242
665.695	0.0399343
665.83	0.0386377
665.965	0.0388106
666.1	0.039675
666.235	0.0400207
666.37	0.0394157
666.504	0.0398479
666.639	0.0395021
666.774	0.0381191
666.909	0.0391564
667.044	0.0386377
667.179	0.0380327
667.314	0.0395886
667.449	0.0395021
667.584	0.0395021
667.719	0.0389835
667.854	0.0401936
667.989	0.0395886
668.123	0.0388971
668.258	0.0400207
668.393	0.0395021
668.528	0.0381191
668.663	0.0405394
668.798	0.0395021
668.933	0.0393292
669.068	0.0378598
669.203	0.0383784
669.338	0.039675
669.473	0.0388106
669.607	0.0394157
669.742	0.0384649
669.877	0.0393292
670.012	0.039675
670.147	0.0392428
670.282	0.0397614
670.417	0.0395021
670.552	0.0394157
670.687	0.0391564
670.822	0.0401072
670.957	0.038292
671.091	0.0389835
671.226	0.0400207
671.361	0.0399343
671.496	0.0380327
671.631	0.0388106
671.766	0.0401936
671.901	0.0397614
672.036	0.0395021
672.171	0.0391564
672.306	0.0400207
672.44	0.0400207
672.575	0.0391564
672.71	0.0394157
672.845	0.0394157
672.98	0.039675
673.115	0.0401936
673.25	0.0398479
673.385	0.0388106
673.52	0.0386377
673.655	0.0395886
673.789	0.0392428
673.924	0.0393292
674.059	0.0387242
674.194	0.0391564
674.329	0.0379462
674.464	0.0392428
674.599	0.0407987
674.734	0.0395886
674.869	0.0401072
675.003	0.0400207
675.138	0.038292
675.273	0.0386377
675.408	0.0384649
675.543	0.0387242
675.678	0.0385513
675.813	0.0395021
675.948	0.0388971
676.083	0.0390699
676.217	0.0386377
676.352	0.0391564
676.487	0.0395021
676.622	0.0384649
676.757	0.0401072
676.892	0.0398479
677.027	0.0386377
677.162	0.0385513
677.297	0.039675
677.431	0.039675
677.566	0.0383784
677.701	0.0394157
677.836	0.0388971
677.971	0.038292
678.106	0.0395021
