Source: Spectrum Viewer

Chart: Pulse Spectrum

Series: 
Wavelength (nm)	S (a.u.)
617.638	0.0261838
617.773	0.0280803
617.908	0.0272238
618.043	0.027652
618.178	0.0278356
618.313	0.0269791
618.448	0.0275297
618.583	0.0271626
618.718	0.0274685
618.853	0.0267955
618.988	0.0278356
619.123	0.0281414
619.258	0.0268567
619.394	0.0277744
619.529	0.0278356
619.664	0.0275297
619.799	0.0278356
619.934	0.0285085
620.069	0.0277132
620.204	0.0268567
620.339	0.0267955
620.474	0.0274073
620.609	0.0275908
620.744	0.0278356
620.879	0.0273461
621.014	0.0273461
621.149	0.0280191
621.284	0.0265508
621.419	0.0268567
621.554	0.0284473
621.689	0.0264285
621.825	0.0280191
621.96	0.027285
622.095	0.0273461
622.23	0.0274073
622.365	0.0280191
622.5	0.0279579
622.635	0.0279579
622.77	0.0277744
622.905	0.027652
623.04	0.0274073
623.175	0.0264285
623.31	0.027285
623.445	0.0280191
623.58	0.027285
623.715	0.027652
623.85	0.028325
623.985	0.0277132
624.12	0.0275297
624.255	0.0281414
624.39	0.0273461
624.525	0.0278356
624.661	0.0274073
624.796	0.0279579
624.931	0.0275297
625.066	0.0275908
625.201	0.0275908
625.336	0.0274073
625.471	0.028325
625.606	0.0264897
625.741	0.0274073
625.876	0.0271626
626.011	0.0274073
626.146	0.0272238
626.281	0.0278356
626.416	0.026612
626.551	0.028325
626.686	0.0269791
626.821	0.0273461
626.956	0.027285
627.091	0.0271014
627.226	0.0275297
627.361	0.0282638
627.496	0.0277744
627.631	0.0269791
627.766	0.0281414
627.901	0.0277744
628.036	0.027652
628.171	0.027285
628.307	0.0271626
628.442	0.027652
628.577	0.0269791
628.712	0.0267344
628.847	0.0270403
628.982	0.0277744
629.117	0.0275908
629.252	0.0267344
629.387	0.0271014
629.522	0.0275908
629.657	0.0270403
629.792	0.0277744
629.927	0.0280803
630.062	0.0277132
630.197	0.0270403
630.332	0.027285
630.467	0.0271014
630.602	0.0271626
630.737	0.0277744
630.872	0.0278967
631.007	0.0274685
631.142	0.0277744
631.277	0.0274685
631.412	0.0263673
631.547	0.026245
631.682	0.0273461
631.817	0.0275908
631.952	0.0280191
632.087	0.0275908
632.222	0.0275297
632.357	0.0278967
632.492	0.0280803
632.627	0.0274685
632.762	0.0288756
632.897	0.027652
633.032	0.0278967
633.167	0.0277744
633.302	0.0273461
633.437	0.0269791
633.572	0.027652
633.707	0.0278356
633.842	0.0271014
633.978	0.0274685
634.113	0.0261226
634.248	0.0272238
634.383	0.027652
634.518	0.0275908
634.653	0.0272238
634.788	0.0280191
634.923	0.0278967
635.058	0.0274073
635.193	0.0282638
635.328	0.0271626
635.463	0.0275297
635.598	0.027285
635.733	0.0278356
635.868	0.0269179
636.003	0.0280191
636.138	0.0267955
636.273	0.027652
636.408	0.0275297
636.543	0.0274685
636.678	0.027652
636.813	0.0271626
636.948	0.0273461
637.083	0.0277132
637.218	0.0271626
637.353	0.0271626
637.488	0.0280803
637.623	0.0277744
637.758	0.0273461
637.893	0.0277132
638.028	0.0270403
638.163	0.0278356
638.298	0.0275908
638.433	0.0279579
638.568	0.027652
638.703	0.0280191
638.838	0.0271626
638.973	0.0277132
639.108	0.0282638
639.243	0.027652
639.378	0.0275297
639.513	0.027652
639.648	0.027285
639.783	0.0269791
639.918	0.027652
640.053	0.0269179
640.188	0.0275908
640.323	0.027285
640.458	0.0271014
640.593	0.0269179
640.728	0.0278967
640.863	0.0279579
640.998	0.0280191
641.133	0.0277132
641.268	0.0275297
641.403	0.027285
641.538	0.0267955
641.673	0.0271626
641.808	0.027652
641.943	0.027285
642.078	0.027285
642.213	0.0274073
642.348	0.027285
642.483	0.0268567
642.618	0.0275908
642.753	0.0271014
642.888	0.0266732
643.023	0.0270403
643.158	0.0277744
643.293	0.0271626
643.428	0.0271014
643.563	0.0272238
643.698	0.0273461
643.833	0.0272238
643.968	0.0272238
644.103	0.0281414
644.237	0.0270403
644.372	0.0272238
644.507	0.0279579
644.642	0.0270403
644.777	0.027285
644.912	0.027652
645.047	0.027285
645.182	0.0269179
645.317	0.0271014
645.452	0.027285
645.587	0.0275908
645.722	0.0273461
645.857	0.0275908
645.992	0.0269179
