Source: Spectrum Viewer

Chart: Pulse Spectrum

Series: 
Wavelength (nm)	S (a.u.)
617.638	0.0620327
617.773	0.0621711
617.908	0.0607865
618.043	0.0625865
618.178	0.060648
618.313	0.0620327
618.448	0.0591249
618.583	0.0632789
618.718	0.0628635
618.853	0.0617557
618.988	0.0621711
619.123	0.0592634
619.258	0.0630019
619.394	0.0624481
619.529	0.0610634
619.664	0.0620327
619.799	0.0621711
619.934	0.0612019
620.069	0.0624481
620.204	0.060925
620.339	0.0631404
620.474	0.0610634
620.609	0.0592634
620.744	0.0634173
620.879	0.0618942
621.014	0.0616173
621.149	0.0613403
621.284	0.0624481
621.419	0.0612019
621.554	0.0600942
621.689	0.0624481
621.825	0.0607865
621.96	0.0628635
622.095	0.0617557
622.23	0.0639712
622.365	0.0607865
622.5	0.0623096
622.635	0.0621711
622.77	0.0602326
622.905	0.0612019
623.04	0.0616173
623.175	0.0620327
623.31	0.0623096
623.445	0.0596788
623.58	0.0630019
623.715	0.0620327
623.85	0.0605096
623.985	0.0620327
624.12	0.0618942
624.255	0.0636943
624.39	0.0636943
624.525	0.0600942
624.661	0.062725
624.796	0.060925
624.931	0.0634173
625.066	0.0618942
625.201	0.0625865
625.336	0.0610634
625.471	0.0618942
625.606	0.0618942
625.741	0.0630019
625.876	0.0625865
626.011	0.0628635
626.146	0.0624481
626.281	0.0603711
626.416	0.0634173
626.551	0.0621711
626.686	0.0635558
626.821	0.0613403
626.956	0.0610634
627.091	0.0635558
627.226	0.062725
627.361	0.0631404
627.496	0.0591249
627.631	0.0607865
627.766	0.0600942
627.901	0.0600942
628.036	0.0614788
628.171	0.0603711
628.307	0.0595403
628.442	0.0623096
628.577	0.0614788
628.712	0.0625865
628.847	0.0612019
628.982	0.0620327
629.117	0.0618942
629.252	0.0620327
629.387	0.0625865
629.522	0.0610634
629.657	0.0630019
629.792	0.0623096
629.927	0.0630019
630.062	0.0625865
630.197	0.0628635
630.332	0.0621711
630.467	0.0636943
630.602	0.0591249
630.737	0.0612019
630.872	0.0636943
631.007	0.0613403
631.142	0.0610634
631.277	0.0620327
631.412	0.0630019
631.547	0.0624481
631.682	0.0607865
631.817	0.0605096
631.952	0.0621711
632.087	0.0610634
632.222	0.0621711
632.357	0.060648
632.492	0.0613403
632.627	0.0612019
632.762	0.0624481
632.897	0.0596788
633.032	0.0630019
633.167	0.0594018
633.302	0.0624481
633.437	0.0603711
633.572	0.0634173
633.707	0.0612019
633.842	0.0624481
633.978	0.0610634
634.113	0.0617557
634.248	0.0602326
634.383	0.0605096
634.518	0.0621711
634.653	0.0620327
634.788	0.0612019
634.923	0.0612019
635.058	0.0623096
635.193	0.0614788
635.328	0.0625865
635.463	0.0623096
635.598	0.0616173
635.733	0.062725
635.868	0.062725
636.003	0.0642481
636.138	0.0636943
636.273	0.0610634
636.408	0.0620327
636.543	0.0599557
636.678	0.0620327
636.813	0.0610634
636.948	0.0584326
637.083	0.0614788
637.218	0.060925
637.353	0.0621711
637.488	0.0610634
637.623	0.062725
637.758	0.0614788
637.893	0.0603711
638.028	0.062725
638.163	0.0631404
638.298	0.0607865
638.433	0.0616173
638.568	0.0625865
638.703	0.0594018
638.838	0.0599557
638.973	0.0623096
639.108	0.0618942
639.243	0.0638327
639.378	0.0623096
639.513	0.0613403
639.648	0.0600942
639.783	0.0610634
639.918	0.0607865
640.053	0.0610634
640.188	0.0616173
640.323	0.0621711
640.458	0.0605096
640.593	0.0635558
640.728	0.0605096
640.863	0.0607865
640.998	0.0620327
641.133	0.0623096
641.268	0.0613403
641.403	0.0617557
641.538	0.0624481
641.673	0.0630019
641.808	0.062725
641.943	0.0628635
642.078	0.0607865
642.213	0.0621711
642.348	0.0625865
642.483	0.0612019
642.618	0.0613403
642.753	0.0591249
642.888	0.062725
643.023	0.062725
643.158	0.0605096
643.293	0.0612019
643.428	0.0628635
643.563	0.0624481
643.698	0.0614788
643.833	0.0630019
643.968	0.0632789
644.103	0.0612019
644.237	0.0623096
644.372	0.0616173
644.507	0.0618942
644.642	0.0618942
644.777	0.0607865
644.912	0.0598172
645.047	0.062725
645.182	0.0616173
645.317	0.0610634
645.452	0.0625865
645.587	0.0605096
645.722	0.0628635
645.857	0.0612019
645.992	0.0635558
646.127	0.0621711
646.262	0.0635558
646.397	0.0613403
646.532	0.0624481
646.667	0.0616173
646.802	0.0610634
646.937	0.0632789
647.072	0.0623096
647.207	0.062725
647.342	0.0612019
647.477	0.0632789
647.612	0.0623096
647.747	0.0612019
647.882	0.0617557
648.017	0.060925
648.152	0.0621711
648.287	0.0610634
648.422	0.0617557
648.557	0.058848
648.692	0.062725
648.827	0.0617557
648.962	0.0634173
649.097	0.0613403
649.232	0.0625865
649.367	0.0638327
649.502	0.0625865
649.637	0.0613403
649.772	0.0624481
649.906	0.0600942
650.041	0.0614788
650.176	0.0617557
650.311	0.060925
650.446	0.0624481
650.581	0.0625865
650.716	0.0602326
650.851	0.062725
650.986	0.060648
651.121	0.0616173
651.256	0.0612019
651.391	0.0625865
651.526	0.058848
651.661	0.062725
651.796	0.0607865
651.931	0.0595403
652.066	0.060925
652.201	0.0625865
652.336	0.0598172
652.471	0.0620327
652.606	0.0610634
652.741	0.0607865
652.876	0.0632789
653.011	0.0620327
653.146	0.0613403
653.281	0.062725
653.415	0.0602326
653.55	0.0613403
653.685	0.0617557
653.82	0.0623096
653.955	0.0600942
654.09	0.0612019
654.225	0.0605096
654.36	0.0613403
654.495	0.0605096
654.63	0.0632789
654.765	0.0621711
654.9	0.0618942
655.035	0.0614788
655.17	0.0631404
655.305	0.0623096
655.44	0.0618942
655.575	0.0603711
655.71	0.060925
655.845	0.0628635
655.98	0.0598172
656.115	0.0617557
656.25	0.0610634
656.384	0.0624481
656.519	0.0616173
656.654	0.0603711
656.789	0.0618942
656.924	0.0596788
657.059	0.0624481
657.194	0.0623096
657.329	0.0602326
657.464	0.0624481
657.599	0.0621711
657.734	0.0620327
657.869	0.0613403
658.004	0.0617557
658.139	0.0599557
658.274	0.0603711
658.409	0.0613403
658.544	0.060648
658.679	0.0607865
658.813	0.0614788
658.948	0.0623096
659.083	0.0617557
659.218	0.0635558
659.353	0.0603711
659.488	0.0618942
659.623	0.0625865
659.758	0.060925
659.893	0.0605096
660.028	0.0621711
660.163	0.0616173
660.298	0.0617557
660.433	0.0617557
660.568	0.0623096
660.703	0.0616173
660.838	0.0614788
660.972	0.0624481
661.107	0.0621711
661.242	0.0614788
661.377	0.0594018
661.512	0.0607865
661.647	0.0621711
661.782	0.0605096
661.917	0.0623096
662.052	0.0630019
662.187	0.0605096
662.322	0.0628635
662.457	0.0631404
662.592	0.0618942
662.727	0.0613403
662.862	0.0634173
662.996	0.0614788
663.131	0.0591249
663.266	0.0624481
