Source: Spectrum Viewer

Chart: Pulse Spectrum

Series: 
Wavelength (nm)	S (a.u.)
617.638	0.0290024
617.773	0.028355
617.908	0.0291319
618.043	0.0289377
618.178	0.0282255
618.313	0.0290671
618.448	0.0289377
618.583	0.028355
618.718	0.0292613
618.853	0.0290024
618.988	0.0293908
619.123	0.0286787
619.258	0.0296498
619.394	0.0292613
619.529	0.0296498
619.664	0.0299735
619.799	0.0291966
619.934	0.0288082
620.069	0.0290024
620.204	0.0285492
620.339	0.0284198
620.474	0.0301029
620.609	0.0284845
620.744	0.0288729
620.879	0.0288729
621.014	0.0293261
621.149	0.0297145
621.284	0.0292613
621.419	0.0288082
621.554	0.0288729
621.689	0.0290024
621.825	0.0281608
621.96	0.0291966
622.095	0.0290671
622.23	0.0290671
622.365	0.0290671
622.5	0.029585
622.635	0.0276429
622.77	0.0284845
622.905	0.0288729
623.04	0.0285492
623.175	0.0280313
623.31	0.0291966
623.445	0.0281608
623.58	0.0291319
623.715	0.0297792
623.85	0.0299735
623.985	0.0284845
624.12	0.0277724
624.255	0.0279019
624.39	0.029585
624.525	0.0288082
624.661	0.0297145
624.796	0.0288729
624.931	0.0291966
625.066	0.0290671
625.201	0.0288082
625.336	0.0284845
625.471	0.0291319
625.606	0.0290024
625.741	0.0291319
625.876	0.0293261
626.011	0.0282255
626.146	0.0302971
626.281	0.0293908
626.416	0.0291319
626.551	0.0287434
626.686	0.0292613
626.821	0.0286787
626.956	0.0287434
627.091	0.0282903
627.226	0.0278371
627.361	0.028614
627.496	0.0278371
627.631	0.0289377
627.766	0.0292613
627.901	0.0289377
628.036	0.0282255
628.171	0.0291966
628.307	0.0300382
628.442	0.0296498
628.577	0.0286787
628.712	0.0290671
628.847	0.0289377
628.982	0.0295203
629.117	0.0290024
629.252	0.0297145
629.387	0.0288729
629.522	0.029844
629.657	0.0294556
629.792	0.0296498
629.927	0.0290024
630.062	0.0288729
630.197	0.0296498
630.332	0.0290671
630.467	0.028614
630.602	0.0297145
630.737	0.0285492
630.872	0.0290671
631.007	0.0291319
631.142	0.0285492
631.277	0.0290671
631.412	0.0287434
631.547	0.0290024
631.682	0.0296498
631.817	0.0290024
631.952	0.0289377
632.087	0.0288082
632.222	0.0291966
632.357	0.0285492
632.492	0.0290024
632.627	0.0291319
632.762	0.0291319
632.897	0.0290024
633.032	0.0293261
633.167	0.0295203
633.302	0.0295203
633.437	0.0291966
633.572	0.0288082
633.707	0.0296498
633.842	0.0296498
633.978	0.0288729
634.113	0.0287434
634.248	0.0290024
634.383	0.0280313
634.518	0.0291319
634.653	0.0295203
634.788	0.0293908
634.923	0.0286787
635.058	0.0288082
635.193	0.0295203
635.328	0.028355
635.463	0.0291966
635.598	0.0279019
635.733	0.0292613
635.868	0.028614
636.003	0.0293908
636.138	0.0289377
636.273	0.0289377
636.408	0.0292613
636.543	0.0280313
636.678	0.0280961
636.813	0.0282255
636.948	0.0286787
637.083	0.0290671
637.218	0.0291319
637.353	0.0277724
637.488	0.0285492
637.623	0.0285492
637.758	0.0290671
637.893	0.0293908
638.028	0.029585
638.163	0.0288082
638.298	0.0285492
638.433	0.0289377
638.568	0.0291966
638.703	0.0295203
638.838	0.028355
638.973	0.0287434
639.108	0.0293261
639.243	0.0296498
639.378	0.0281608
639.513	0.0292613
639.648	0.0297145
639.783	0.0296498
639.918	0.0306208
640.053	0.0295203
640.188	0.0294556
640.323	0.0289377
640.458	0.0290024
640.593	0.0291319
640.728	0.0282255
640.863	0.0287434
640.998	0.0291966
641.133	0.028355
641.268	0.0297792
641.403	0.0280961
641.538	0.0293908
641.673	0.0295203
641.808	0.0293908
641.943	0.0288082
642.078	0.0280961
642.213	0.0289377
642.348	0.0290024
642.483	0.0289377
642.618	0.0284198
642.753	0.0295203
642.888	0.0288729
643.023	0.0288082
643.158	0.0287434
643.293	0.0288082
643.428	0.0288082
643.563	0.0290024
643.698	0.0286787
643.833	0.0302971
643.968	0.0292613
644.103	0.0290671
644.237	0.0292613
644.372	0.0293908
644.507	0.0299735
644.642	0.0289377
644.777	0.0288082
644.912	0.0285492
645.047	0.0295203
645.182	0.0289377
645.317	0.0291966
645.452	0.0280961
645.587	0.0291319
645.722	0.0295203
645.857	0.0297145
