Source: Spectrum Viewer

Chart: Pulse Spectrum

Series: 
Wavelength (nm)	S (a.u.)
617.638	0.0320613
617.773	0.0315648
617.908	0.0320613
618.043	0.0312101
618.178	0.032345
618.313	0.0329834
618.448	0.0327706
618.583	0.0324869
618.718	0.0317066
618.853	0.0326287
618.988	0.0314229
619.123	0.0304298
619.258	0.0319194
619.394	0.0317776
619.529	0.0314229
619.664	0.0320613
619.799	0.032345
619.934	0.0310682
620.069	0.0311392
620.204	0.0311392
620.339	0.031281
620.474	0.0322741
620.609	0.0326997
620.744	0.0318485
620.879	0.031281
621.014	0.031352
621.149	0.032345
621.284	0.0314938
621.419	0.0314229
621.554	0.0324159
621.689	0.0319194
621.825	0.0319194
621.96	0.0320613
622.095	0.0319194
622.23	0.0314938
622.365	0.0317776
622.5	0.0308554
622.635	0.0315648
622.77	0.0314229
622.905	0.032345
623.04	0.0317776
623.175	0.0324869
623.31	0.0314229
623.445	0.0311392
623.58	0.0322031
623.715	0.0309973
623.85	0.0324869
623.985	0.0312101
624.12	0.0324159
624.255	0.0314229
624.39	0.0317066
624.525	0.0309973
624.661	0.0305008
624.796	0.0320613
624.931	0.0322741
625.066	0.0321322
625.201	0.0322741
625.336	0.0314938
625.471	0.0316357
625.606	0.0319194
625.741	0.0327706
625.876	0.0319904
626.011	0.0314938
626.146	0.0321322
626.281	0.0312101
626.416	0.0314938
626.551	0.0316357
626.686	0.0301461
626.821	0.0324869
626.956	0.0319194
627.091	0.0326287
627.226	0.0305008
627.361	0.0322031
627.496	0.031281
627.631	0.0325578
627.766	0.0324159
627.901	0.0311392
628.036	0.0310682
628.171	0.0314938
628.307	0.0317066
628.442	0.0317776
628.577	0.0309973
628.712	0.0315648
628.847	0.0322031
628.982	0.0319194
629.117	0.0314938
629.252	0.0307845
629.387	0.0318485
629.522	0.031352
629.657	0.031281
629.792	0.0319194
629.927	0.0314938
630.062	0.0324159
630.197	0.0319904
630.332	0.0307845
630.467	0.0310682
630.602	0.0307845
630.737	0.0312101
630.872	0.0310682
631.007	0.032345
631.142	0.0319904
631.277	0.0317066
631.412	0.0320613
631.547	0.0321322
631.682	0.0309264
631.817	0.031281
631.952	0.031352
632.087	0.032345
632.222	0.0315648
632.357	0.0319194
632.492	0.0312101
632.627	0.031352
632.762	0.0317066
632.897	0.0311392
633.032	0.0319904
633.167	0.0314229
633.302	0.0320613
633.437	0.0319194
633.572	0.0316357
633.707	0.0314229
633.842	0.0314938
633.978	0.0307136
634.113	0.0309973
634.248	0.0312101
634.383	0.0309264
634.518	0.0322031
634.653	0.0322031
634.788	0.0303589
634.923	0.0312101
635.058	0.0324869
635.193	0.0312101
635.328	0.0330543
635.463	0.0305717
635.598	0.0314229
635.733	0.0322031
635.868	0.0317066
636.003	0.0309264
636.138	0.0315648
636.273	0.0322031
636.408	0.0319194
636.543	0.0315648
636.678	0.0309973
636.813	0.0317066
636.948	0.0318485
637.083	0.031352
637.218	0.0320613
637.353	0.0312101
637.488	0.0317066
637.623	0.031352
637.758	0.0315648
637.893	0.0326287
638.028	0.0322031
638.163	0.032345
638.298	0.0322031
638.433	0.0324159
638.568	0.0319904
638.703	0.0324159
638.838	0.0317776
638.973	0.0314938
639.108	0.0319904
639.243	0.0308554
639.378	0.0309973
639.513	0.0322741
639.648	0.0314229
639.783	0.0320613
639.918	0.0319194
640.053	0.0329125
640.188	0.0316357
640.323	0.0327706
640.458	0.0317066
640.593	0.0319194
640.728	0.0322741
640.863	0.0325578
640.998	0.0316357
641.133	0.0327706
641.268	0.0309973
641.403	0.0307845
641.538	0.0317066
641.673	0.0317776
641.808	0.0307845
641.943	0.0330543
642.078	0.031281
642.213	0.0317776
642.348	0.031352
642.483	0.0311392
642.618	0.0309264
642.753	0.0318485
642.888	0.0322741
643.023	0.0318485
643.158	0.0320613
643.293	0.0324159
643.428	0.0304298
643.563	0.0316357
643.698	0.032345
643.833	0.0322031
643.968	0.0326287
644.103	0.0309264
644.237	0.0321322
644.372	0.0315648
644.507	0.0316357
644.642	0.0315648
644.777	0.0308554
644.912	0.0312101
645.047	0.0315648
645.182	0.0315648
645.317	0.0314229
645.452	0.0318485
645.587	0.0317066
645.722	0.0326997
645.857	0.0322741
645.992	0.0324159
646.127	0.0308554
646.262	0.0321322
646.397	0.0315648
646.532	0.0320613
646.667	0.0310682
646.802	0.0317066
646.937	0.0319194
647.072	0.0314229
647.207	0.031352
647.342	0.0318485
647.477	0.0329125
647.612	0.0318485
647.747	0.032345
647.882	0.032345
648.017	0.0314938
648.152	0.032345
648.287	0.0306426
648.422	0.0325578
648.557	0.0309264
648.692	0.0319194
648.827	0.0316357
648.962	0.0312101
649.097	0.0320613
649.232	0.032345
649.367	0.0326287
649.502	0.0320613
649.637	0.0318485
649.772	0.0317776
649.906	0.0315648
650.041	0.0316357
650.176	0.0307136
650.311	0.0316357
650.446	0.0325578
650.581	0.0317776
650.716	0.0309264
650.851	0.0324159
650.986	0.0311392
651.121	0.0309973
651.256	0.0307136
651.391	0.0326287
651.526	0.0309973
651.661	0.0314229
651.796	0.0314229
651.931	0.0319904
652.066	0.032345
652.201	0.0317776
652.336	0.0310682
652.471	0.0320613
652.606	0.0328415
652.741	0.0321322
652.876	0.0318485
653.011	0.0317066
653.146	0.0317066
653.281	0.0320613
653.415	0.0314938
653.55	0.0322031
653.685	0.0317776
653.82	0.031281
653.955	0.0317066
654.09	0.0305008
654.225	0.0306426
654.36	0.0316357
654.495	0.0318485
654.63	0.0315648
654.765	0.0319904
654.9	0.0315648
655.035	0.0316357
655.17	0.0324869
655.305	0.0314938
655.44	0.0311392
655.575	0.0310682
655.71	0.0321322
655.845	0.0317066
655.98	0.0322741
656.115	0.0311392
656.25	0.0307136
656.384	0.0320613
656.519	0.0316357
656.654	0.0307136
656.789	0.031352
656.924	0.0320613
657.059	0.0317776
657.194	0.0330543
657.329	0.0322741
657.464	0.0322031
657.599	0.0320613
657.734	0.0321322
657.869	0.0318485
658.004	0.0322741
658.139	0.032345
658.274	0.0322741
658.409	0.0324869
658.544	0.0320613
658.679	0.0305008
658.813	0.0309973
658.948	0.0305717
659.083	0.0302171
659.218	0.0318485
659.353	0.0324869
659.488	0.0315648
659.623	0.0324159
659.758	0.0321322
659.893	0.0318485
660.028	0.031352
660.163	0.0311392
660.298	0.031352
660.433	0.0318485
660.568	0.0324159
660.703	0.0316357
660.838	0.0317776
660.972	0.0312101
661.107	0.0311392
661.242	0.0321322
661.377	0.0317066
661.512	0.032345
661.647	0.0316357
661.782	0.0315648
661.917	0.0327706
662.052	0.0319194
662.187	0.0326287
662.322	0.0315648
662.457	0.0316357
662.592	0.0321322
662.727	0.0318485
662.862	0.0319194
662.996	0.0317776
663.131	0.0317776
663.266	0.0321322
663.401	0.031352
663.536	0.0319904
663.671	0.0312101
663.806	0.0309264
663.941	0.0314938
664.076	0.0309973
664.211	0.0315648
664.346	0.0321322
664.481	0.0316357
664.616	0.0314229
664.75	0.0319904
664.885	0.0318485
665.02	0.031281
665.155	0.0315648
665.29	0.0322741
665.425	0.0319194
665.56	0.0322031
665.695	0.032345
665.83	0.031352
665.965	0.0315648
666.1	0.031352
666.235	0.0326997
666.37	0.0314938
666.504	0.0327706
666.639	0.0307845
666.774	0.032345
666.909	0.0312101
667.044	0.0314938
667.179	0.031352
667.314	0.0321322
667.449	0.0316357
667.584	0.031281
667.719	0.0311392
667.854	0.0321322
667.989	0.0319904
668.123	0.0319194
668.258	0.0307845
668.393	0.0322741
668.528	0.0322031
668.663	0.0309264
668.798	0.0317066
668.933	0.0324869
669.068	0.0314938
669.203	0.0319194
669.338	0.031352
669.473	0.031352
669.607	0.0310682
669.742	0.0324869
669.877	0.031281
670.012	0.0319904
670.147	0.0315648
670.282	0.0326287
670.417	0.0315648
670.552	0.0324869
670.687	0.0324159
670.822	0.031352
670.957	0.031281
671.091	0.0316357
671.226	0.0318485
671.361	0.0327706
671.496	0.0316357
671.631	0.0319194
671.766	0.0318485
671.901	0.0314938
672.036	0.0319194
672.171	0.0307845
672.306	0.0312101
672.44	0.0314229
672.575	0.0315648
672.71	0.031281
672.845	0.0321322
672.98	0.031352
673.115	0.0319194
673.25	0.0322031
673.385	0.0312101
673.52	0.0321322
673.655	0.0317776
673.789	0.0311392
673.924	0.0308554
674.059	0.0319194
674.194	0.0320613
674.329	0.0311392
674.464	0.0322031
674.599	0.0311392
674.734	0.0317776
674.869	0.0322031
675.003	0.0317776
675.138	0.0321322
675.273	0.031352
675.408	0.0319904
675.543	0.0319904
675.678	0.0317776
675.813	0.0324869
675.948	0.0303589
676.083	0.0327706
676.217	0.031352
676.352	0.0312101
676.487	0.0316357
676.622	0.0319194
676.757	0.0317066
676.892	0.0322741
677.027	0.0314229
677.162	0.0322031
677.297	0.031352
677.431	0.032345
677.566	0.0316357
677.701	0.0317066
677.836	0.0317776
677.971	0.0321322
678.106	0.0309973
678.241	0.0314938
678.376	0.0326287
678.511	0.0307845
678.645	0.031281
678.78	0.0317776
678.915	0.0314938
679.05	0.0319194
679.185	0.0317776
679.32	0.0319194
679.455	0.0325578
679.59	0.0319904
679.724	0.0303589
679.859	0.0324869
679.994	0.0322741
680.129	0.0322031
680.264	0.0314229
680.399	0.0322031
680.534	0.0324869
680.669	0.0316357
680.803	0.0325578
680.938	0.0320613
681.073	0.031352
681.208	0.0317776
681.343	0.0309264
681.478	0.0317776
681.613	0.031352
681.748	0.0318485
681.882	0.032345
682.017	0.0328415
682.152	0.031352
682.287	0.031352
682.422	0.0315648
682.557	0.0319194
682.692	0.0319904
682.827	0.0314938
682.961	0.0308554
683.096	0.031352
683.231	0.0315648
683.366	0.0326997
683.501	0.0322031
683.636	0.0309264
683.771	0.0321322
683.906	0.0319194
684.04	0.0325578
684.175	0.031352
684.31	0.0317066
684.445	0.0315648
684.58	0.0318485
684.715	0.0324159
684.85	0.0312101
684.984	0.031352
685.119	0.0325578
685.254	0.031352
685.389	0.0336218
685.524	0.031352
685.659	0.0320613
685.794	0.032345
685.928	0.0306426
686.063	0.0317066
686.198	0.0322741
686.333	0.0320613
686.468	0.0311392
686.603	0.031281
686.738	0.0317066
686.872	0.0308554
687.007	0.0321322
687.142	0.0310682
687.277	0.0318485
687.412	0.0330543
687.547	0.0321322
687.682	0.031281
687.816	0.0320613
687.951	0.0315648
688.086	0.0311392
688.221	0.0319904
688.356	0.0317776
688.491	0.0322741
688.626	0.0322031
688.76	0.0315648
688.895	0.0318485
689.03	0.0309264
689.165	0.0315648
689.3	0.0314229
689.435	0.0318485
689.57	0.0314938
689.704	0.0320613
689.839	0.0326997
689.974	0.031352
690.109	0.0319904
690.244	0.0319904
690.379	0.0324159
690.513	0.0314938
690.648	0.0325578
690.783	0.0317066
690.918	0.0307845
691.053	0.0315648
691.188	0.0314938
691.323	0.031352
691.457	0.0321322
691.592	0.0310682
691.727	0.0314938
691.862	0.031281
691.997	0.0314229
692.132	0.0314938
692.266	0.0324869
692.401	0.0311392
692.536	0.0316357
692.671	0.0319194
692.806	0.0319904
692.941	0.0324869
693.075	0.0326287
693.21	0.0320613
693.345	0.0319904
693.48	0.031281
693.615	0.031352
693.75	0.0320613
693.885	0.0306426
694.019	0.0310682
694.154	0.031352
694.289	0.031352
694.424	0.0308554
694.559	0.0314938
694.694	0.0307136
694.828	0.0316357
694.963	0.0318485
695.098	0.0325578
695.233	0.031352
695.368	0.0322031
695.503	0.0309973
695.637	0.0316357
695.772	0.0314938
695.907	0.0309973
696.042	0.0327706
696.177	0.0322741
696.312	0.0310682
696.446	0.0326287
696.581	0.0318485
696.716	0.0321322
696.851	0.0322031
696.986	0.0317066
697.12	0.0316357
697.255	0.031281
697.39	0.0317066
697.525	0.0316357
697.66	0.0315648
697.795	0.031281
697.929	0.0309973
698.064	0.0326287
698.199	0.0317776
698.334	0.0326287
698.469	0.0319904
698.604	0.0307845
698.738	0.0314938
698.873	0.0309973
699.008	0.0322031
699.143	0.0321322
699.278	0.0317066
699.412	0.0321322
699.547	0.0322031
699.682	0.0319904
699.817	0.0316357
699.952	0.0320613
700.087	0.0325578
700.221	0.0317776
700.356	0.0320613
700.491	0.0314938
700.626	0.0319194
700.761	0.0318485
700.895	0.0322031
701.03	0.0314938
701.165	0.0324159
701.3	0.0317776
701.435	0.0312101
701.57	0.0316357
701.704	0.0327706
701.839	0.0315648
701.974	0.0303589
702.109	0.0311392
702.244	0.0318485
702.378	0.0306426
702.513	0.0311392
702.648	0.0309264
702.783	0.0322031
702.918	0.0319194
703.052	0.0325578
703.187	0.0317066
703.322	0.0314938
703.457	0.0315648
703.592	0.0310682
703.727	0.0306426
703.861	0.0312101
703.996	0.0317776
704.131	0.0318485
704.266	0.0324159
704.401	0.0324159
704.535	0.031281
704.67	0.031281
704.805	0.0324159
704.94	0.0314229
705.075	0.0307136
705.209	0.0315648
705.344	0.0317066
705.479	0.0314229
705.614	0.0310682
705.749	0.0312101
705.883	0.0319904
706.018	0.0322741
706.153	0.0318485
706.288	0.0315648
706.423	0.031352
706.557	0.0318485
706.692	0.0328415
706.827	0.0316357
706.962	0.0322031
707.097	0.0322741
707.231	0.0325578
707.366	0.0324159
707.501	0.0314938
707.636	0.0329125
707.771	0.0314938
707.905	0.0320613
708.04	0.0326287
708.175	0.0322741
708.31	0.0324869
708.445	0.0319904
708.579	0.0320613
708.714	0.0314229
708.849	0.0322031
708.984	0.0305008
709.118	0.0312101
709.253	0.0314229
709.388	0.0311392
709.523	0.0324869
709.658	0.0314229
709.792	0.0324159
709.927	0.0304298
710.062	0.0320613
710.197	0.0305717
710.332	0.0322741
710.466	0.0314938
710.601	0.0312101
710.736	0.0317776
710.871	0.0314938
711.006	0.0317776
711.14	0.0324159
711.275	0.0325578
711.41	0.0311392
711.545	0.031352
711.679	0.031281
711.814	0.0319904
711.949	0.031281
712.084	0.0310682
712.219	0.0315648
712.353	0.0333381
712.488	0.0320613
712.623	0.0314938
712.758	0.0324159
712.892	0.0321322
713.027	0.0328415
713.162	0.0316357
713.297	0.0317066
713.432	0.031281
713.566	0.0318485
713.701	0.0310682
713.836	0.0317776
713.971	0.0329834
714.105	0.032345
714.24	0.0321322
714.375	0.0317776
714.51	0.0311392
714.645	0.031281
714.779	0.0321322
714.914	0.0317776
715.049	0.0321322
715.184	0.0324869
715.318	0.0309973
715.453	0.0317066
715.588	0.0318485
715.723	0.0311392
715.858	0.031281
715.992	0.031352
716.127	0.0309973
716.262	0.0317066
716.397	0.0324159
716.531	0.0324159
716.666	0.0310682
716.801	0.0307136
716.936	0.0317776
717.07	0.0315648
717.205	0.0307136
717.34	0.0314938
717.475	0.0317066
717.61	0.0317776
717.744	0.0316357
717.879	0.031281
