Source: Spectrum Viewer

Chart: Pulse Spectrum

Series: 
Wavelength (nm)	S (a.u.)
617.638	0.0348846
617.773	0.0338252
617.908	0.0337495
618.043	0.0337495
618.178	0.0337495
618.313	0.0337495
618.448	0.0341279
618.583	0.0337495
618.718	0.0339765
618.853	0.0335982
618.988	0.0345062
619.123	0.0338252
619.258	0.0329171
619.394	0.0336739
619.529	0.0339009
619.664	0.0342792
619.799	0.0330685
619.934	0.0341279
620.069	0.0347333
620.204	0.0342036
620.339	0.0346576
620.474	0.0345819
620.609	0.0344306
620.744	0.0342036
620.879	0.0334468
621.014	0.0345062
621.149	0.0339009
621.284	0.0330685
621.419	0.0335225
621.554	0.0339009
621.689	0.0342792
621.825	0.0329171
621.96	0.0330685
622.095	0.0335225
622.23	0.0336739
622.365	0.0335982
622.5	0.0342036
622.635	0.0342792
622.77	0.0327658
622.905	0.0340522
623.04	0.0336739
623.175	0.0335225
623.31	0.0353386
623.445	0.0339765
623.58	0.0339765
623.715	0.0349603
623.85	0.0340522
623.985	0.0342036
624.12	0.0348089
624.255	0.0335225
624.39	0.0345062
624.525	0.0335982
624.661	0.0337495
624.796	0.0349603
624.931	0.0343549
625.066	0.0339009
625.201	0.0348089
625.336	0.0343549
625.471	0.0341279
625.606	0.0342036
625.741	0.0348089
625.876	0.0336739
626.011	0.0334468
626.146	0.0329928
626.281	0.0340522
626.416	0.0337495
626.551	0.0341279
626.686	0.0337495
626.821	0.0332198
626.956	0.0339009
627.091	0.0341279
627.226	0.0341279
627.361	0.0330685
627.496	0.0330685
627.631	0.0330685
627.766	0.0337495
627.901	0.0334468
628.036	0.0340522
628.171	0.0334468
628.307	0.0342792
628.442	0.0340522
628.577	0.0339009
628.712	0.0341279
628.847	0.0344306
628.982	0.0337495
629.117	0.0335225
629.252	0.0340522
629.387	0.0347333
629.522	0.0331442
629.657	0.0335982
629.792	0.0347333
629.927	0.0335982
630.062	0.0339765
630.197	0.0335225
630.332	0.0341279
630.467	0.0345062
630.602	0.0338252
630.737	0.0342792
630.872	0.0339009
631.007	0.0332198
631.142	0.0334468
631.277	0.0340522
631.412	0.0342036
631.547	0.0335225
631.682	0.0333712
631.817	0.0336739
631.952	0.0323118
632.087	0.0333712
632.222	0.0337495
632.357	0.0342036
632.492	0.0334468
632.627	0.0335225
632.762	0.0340522
632.897	0.0334468
633.032	0.0336739
633.167	0.0334468
633.302	0.0332198
633.437	0.0332955
633.572	0.0335225
633.707	0.0343549
633.842	0.0340522
633.978	0.0337495
634.113	0.0348089
634.248	0.0336739
634.383	0.0348846
634.518	0.0330685
634.653	0.0333712
634.788	0.0335982
634.923	0.0335982
635.058	0.0346576
635.193	0.0335225
635.328	0.0336739
635.463	0.0335225
635.598	0.0329928
635.733	0.0331442
635.868	0.0334468
636.003	0.0342792
636.138	0.0341279
636.273	0.0331442
636.408	0.0335982
636.543	0.0328415
636.678	0.0338252
636.813	0.0329928
636.948	0.0342792
637.083	0.0333712
637.218	0.0342792
637.353	0.0329171
637.488	0.0336739
637.623	0.0340522
637.758	0.0334468
637.893	0.0339765
638.028	0.0329928
638.163	0.0344306
638.298	0.0334468
638.433	0.0332955
638.568	0.0329928
638.703	0.0325388
638.838	0.0327658
638.973	0.0335982
639.108	0.0334468
639.243	0.0335982
639.378	0.0331442
639.513	0.0329171
639.648	0.0334468
639.783	0.0354143
639.918	0.0337495
640.053	0.0323874
640.188	0.0337495
640.323	0.0335225
640.458	0.0333712
640.593	0.0343549
640.728	0.0336739
640.863	0.0334468
