Source: Spectrum Viewer

Chart: Pulse Spectrum

Series: 
Wavelength (nm)	S (a.u.)
617.638	0.027306
617.773	0.0268784
617.908	0.0280391
618.043	0.0279169
618.178	0.0274893
618.313	0.0277337
618.448	0.027306
618.583	0.0278558
618.718	0.0281002
618.853	0.0275504
618.988	0.027306
619.123	0.0282834
619.258	0.0285278
619.394	0.0270006
619.529	0.0282224
619.664	0.0266341
619.799	0.0288332
619.934	0.0274893
620.069	0.0274282
620.204	0.0270617
620.339	0.0280391
620.474	0.0277337
620.609	0.0277947
620.744	0.0276726
620.879	0.0275504
621.014	0.0274893
621.149	0.0281002
621.284	0.0273671
621.419	0.0279169
621.554	0.0277337
621.689	0.0274893
621.825	0.026573
621.96	0.0281613
622.095	0.0278558
622.23	0.0275504
622.365	0.0281613
622.5	0.0279169
622.635	0.0270617
622.77	0.0274893
622.905	0.0274282
623.04	0.0270006
623.175	0.0274282
623.31	0.0276726
623.445	0.0269395
623.58	0.0269395
623.715	0.0277337
623.85	0.0284667
623.985	0.0268784
624.12	0.0280391
624.255	0.0273671
624.39	0.0277947
624.525	0.0277947
624.661	0.0282224
624.796	0.0282834
624.931	0.0279169
625.066	0.0268173
625.201	0.0281613
625.336	0.0277337
625.471	0.027978
625.606	0.0277947
625.741	0.0284667
625.876	0.0277947
626.011	0.0285889
626.146	0.0276726
626.281	0.0276115
626.416	0.0270617
626.551	0.027978
626.686	0.0274282
626.821	0.0270617
626.956	0.0274893
627.091	0.0285278
627.226	0.02865
627.361	0.0275504
627.496	0.0271839
627.631	0.0275504
627.766	0.027978
627.901	0.0284056
628.036	0.0271839
628.171	0.0276726
628.307	0.0271228
628.442	0.027245
628.577	0.027978
628.712	0.0270006
628.847	0.027978
628.982	0.0270617
629.117	0.0273671
629.252	0.0270617
629.387	0.0277337
629.522	0.0281613
629.657	0.0273671
629.792	0.0277947
629.927	0.0275504
630.062	0.0275504
630.197	0.0287721
630.332	0.0277947
630.467	0.0280391
630.602	0.0276726
630.737	0.0271839
630.872	0.0275504
631.007	0.0277337
631.142	0.0274282
631.277	0.0282224
631.412	0.0275504
631.547	0.0281002
631.682	0.0279169
631.817	0.0278558
631.952	0.0267563
632.087	0.0274893
632.222	0.0284056
632.357	0.0282834
632.492	0.0276115
632.627	0.0274893
632.762	0.027978
632.897	0.0277337
633.032	0.027978
633.167	0.0268173
633.302	0.0281002
633.437	0.0278558
633.572	0.0282834
633.707	0.0280391
633.842	0.0280391
633.978	0.0276726
634.113	0.027245
634.248	0.0274282
634.383	0.0278558
634.518	0.0279169
634.653	0.0271228
634.788	0.027306
634.923	0.0274282
635.058	0.0281613
635.193	0.0277337
635.328	0.0276115
635.463	0.0274282
635.598	0.027245
635.733	0.0273671
635.868	0.027306
636.003	0.027306
636.138	0.0278558
636.273	0.0271839
636.408	0.0277947
636.543	0.0283445
636.678	0.027306
636.813	0.0276726
636.948	0.0276115
637.083	0.0270006
637.218	0.0270617
637.353	0.0290165
637.488	0.0283445
637.623	0.0271839
637.758	0.0278558
637.893	0.027245
638.028	0.0273671
638.163	0.027245
638.298	0.0271228
638.433	0.0277337
638.568	0.0284667
638.703	0.0281613
638.838	0.0276115
638.973	0.0276726
639.108	0.0274893
639.243	0.0273671
639.378	0.0276115
639.513	0.0283445
639.648	0.0281002
639.783	0.0278558
639.918	0.027978
640.053	0.0277337
640.188	0.0268784
640.323	0.0284667
640.458	0.027245
640.593	0.0268784
640.728	0.0281002
640.863	0.0270617
640.998	0.0273671
641.133	0.0288332
641.268	0.0277947
641.403	0.0274282
641.538	0.0277947
641.673	0.0282224
641.808	0.0271228
641.943	0.0283445
642.078	0.027978
642.213	0.027306
642.348	0.0275504
642.483	0.0281002
642.618	0.0275504
642.753	0.0276115
642.888	0.0280391
643.023	0.0277337
643.158	0.0276115
643.293	0.0276115
643.428	0.0279169
643.563	0.0273671
643.698	0.026573
643.833	0.0280391
643.968	0.0274893
644.103	0.027306
644.237	0.0271228
644.372	0.0269395
644.507	0.0270006
644.642	0.0274282
644.777	0.0269395
644.912	0.0282224
645.047	0.0277337
645.182	0.0275504
645.317	0.0278558
645.452	0.0275504
645.587	0.0271228
645.722	0.0280391
645.857	0.0285278
645.992	0.0277337
646.127	0.0274893
646.262	0.0277947
646.397	0.0280391
646.532	0.027306
646.667	0.0270006
646.802	0.0277337
646.937	0.0283445
647.072	0.0282224
647.207	0.0277947
647.342	0.0285278
647.477	0.0280391
647.612	0.0285278
647.747	0.0278558
647.882	0.027245
648.017	0.027245
648.152	0.0274282
648.287	0.0282834
648.422	0.0277337
648.557	0.0275504
648.692	0.0281002
648.827	0.027245
648.962	0.0268784
649.097	0.0278558
649.232	0.0283445
649.367	0.0266341
649.502	0.0278558
649.637	0.0279169
649.772	0.0277947
649.906	0.0265119
650.041	0.0284667
650.176	0.0277947
650.311	0.0282834
650.446	0.0274282
650.581	0.0275504
650.716	0.0275504
650.851	0.0275504
650.986	0.0276726
651.121	0.0281613
651.256	0.0273671
651.391	0.0271839
651.526	0.0275504
651.661	0.0282224
651.796	0.0276115
651.931	0.027306
652.066	0.0278558
652.201	0.0287111
652.336	0.0277337
652.471	0.0285889
652.606	0.0281613
652.741	0.0270617
652.876	0.0270006
653.011	0.0276115
653.146	0.0279169
653.281	0.0283445
653.415	0.0282224
653.55	0.0276726
653.685	0.0281613
653.82	0.0282834
653.955	0.0273671
654.09	0.0277337
654.225	0.0277337
654.36	0.0281613
654.495	0.0271839
654.63	0.027306
654.765	0.0270617
654.9	0.0277947
655.035	0.0270006
655.17	0.0270617
655.305	0.0274893
655.44	0.0276726
655.575	0.0278558
655.71	0.0274893
655.845	0.0269395
655.98	0.0271228
656.115	0.0274282
656.25	0.027306
656.384	0.0280391
656.519	0.0288332
656.654	0.027306
656.789	0.0266341
656.924	0.0275504
657.059	0.0274893
657.194	0.0274282
657.329	0.0273671
657.464	0.0279169
657.599	0.027978
657.734	0.0271228
657.869	0.0273671
658.004	0.0270006
658.139	0.0278558
658.274	0.0274893
658.409	0.0276726
658.544	0.0278558
658.679	0.0275504
658.813	0.0283445
658.948	0.0276115
659.083	0.0279169
659.218	0.0281002
659.353	0.0277337
659.488	0.0285278
659.623	0.027245
659.758	0.0274893
659.893	0.0274282
660.028	0.0274282
660.163	0.0280391
660.298	0.0268173
660.433	0.0281002
660.568	0.0270006
660.703	0.0274282
660.838	0.0274282
660.972	0.027306
661.107	0.0274282
661.242	0.027306
661.377	0.0277337
661.512	0.0278558
661.647	0.0281613
661.782	0.0274893
661.917	0.0278558
662.052	0.0273671
662.187	0.0274893
662.322	0.026573
662.457	0.0270006
662.592	0.0276726
662.727	0.0277947
662.862	0.0280391
662.996	0.0282224
663.131	0.027306
663.266	0.0281002
663.401	0.0275504
663.536	0.027306
663.671	0.0271839
663.806	0.0280391
663.941	0.0279169
664.076	0.027245
664.211	0.0266341
664.346	0.0277337
664.481	0.027245
664.616	0.0277337
664.75	0.0278558
664.885	0.0279169
665.02	0.0276726
665.155	0.0282834
665.29	0.0277337
665.425	0.0276726
665.56	0.0281002
665.695	0.0276726
665.83	0.0268784
665.965	0.027978
666.1	0.0274282
666.235	0.0273671
666.37	0.0278558
666.504	0.0276726
666.639	0.0274282
666.774	0.0279169
666.909	0.0276115
667.044	0.0274282
667.179	0.0283445
667.314	0.0281002
667.449	0.0274282
667.584	0.0279169
667.719	0.0275504
667.854	0.0285278
667.989	0.0275504
668.123	0.0276726
668.258	0.0277947
668.393	0.0278558
668.528	0.0274893
668.663	0.0274282
668.798	0.0270006
668.933	0.0280391
669.068	0.0268784
669.203	0.027978
669.338	0.0274282
669.473	0.0264508
669.607	0.0278558
669.742	0.0275504
669.877	0.0276726
670.012	0.0266952
670.147	0.0284056
670.282	0.0282224
670.417	0.0277337
670.552	0.027306
670.687	0.0277337
670.822	0.0278558
670.957	0.0275504
671.091	0.0285278
671.226	0.0282224
671.361	0.0283445
671.496	0.027245
671.631	0.027306
671.766	0.0281002
671.901	0.0270006
672.036	0.0277947
672.171	0.0276115
672.306	0.0288332
672.44	0.0274893
672.575	0.0275504
672.71	0.0281613
672.845	0.0276115
672.98	0.0280391
673.115	0.0282834
673.25	0.0284056
673.385	0.0274282
673.52	0.0276115
673.655	0.027306
673.789	0.0274893
673.924	0.0268784
674.059	0.0279169
674.194	0.0270006
674.329	0.0270006
674.464	0.0277337
674.599	0.0282224
674.734	0.0270617
674.869	0.0276726
675.003	0.0276115
675.138	0.0274282
675.273	0.0279169
675.408	0.0283445
675.543	0.0269395
675.678	0.0263286
675.813	0.027245
675.948	0.0287111
676.083	0.0273671
676.217	0.0277947
676.352	0.0270617
676.487	0.0275504
676.622	0.0277337
676.757	0.0277947
676.892	0.027978
677.027	0.0275504
677.162	0.0271839
677.297	0.027978
677.431	0.0281002
677.566	0.027978
677.701	0.0281613
677.836	0.0288943
677.971	0.0277337
678.106	0.0274282
678.241	0.0270006
678.376	0.0274282
678.511	0.0284667
678.645	0.0277337
678.78	0.0282834
678.915	0.0280391
679.05	0.0274282
679.185	0.0280391
679.32	0.0274282
679.455	0.0270006
679.59	0.0280391
679.724	0.0275504
679.859	0.0279169
679.994	0.0281613
680.129	0.0283445
680.264	0.0284667
680.399	0.0273671
680.534	0.0281613
680.669	0.0281613
680.803	0.0277337
680.938	0.027245
681.073	0.0278558
681.208	0.027978
681.343	0.027245
681.478	0.0274282
681.613	0.0271228
681.748	0.0276726
681.882	0.0279169
682.017	0.02865
682.152	0.0280391
682.287	0.0287721
682.422	0.0283445
682.557	0.0277337
682.692	0.0281613
682.827	0.0268784
682.961	0.0282834
683.096	0.0274282
683.231	0.027306
683.366	0.0282834
683.501	0.0274893
683.636	0.0276115
683.771	0.0281002
683.906	0.0273671
684.04	0.0271228
684.175	0.0277947
684.31	0.0280391
684.445	0.0275504
684.58	0.0284056
684.715	0.027978
684.85	0.027306
684.984	0.0278558
685.119	0.0279169
685.254	0.0269395
685.389	0.0284056
685.524	0.0273671
685.659	0.0271839
685.794	0.0270006
685.928	0.0280391
686.063	0.0280391
686.198	0.027306
686.333	0.0273671
686.468	0.0279169
686.603	0.0265119
686.738	0.0279169
686.872	0.0281613
