Source: Spectrum Viewer

Chart: Pulse Spectrum

Series: 
Wavelength (nm)	S (a.u.)
617.638	0.0290521
617.773	0.0294403
617.908	0.0299579
618.043	0.0293109
618.178	0.0296991
618.313	0.0285992
618.448	0.0294403
618.583	0.029505
618.718	0.0284698
618.853	0.0295697
618.988	0.0287286
619.123	0.0285992
619.258	0.0292462
619.394	0.0300874
619.529	0.0280168
619.664	0.0296991
619.799	0.0289227
619.934	0.0296991
620.069	0.0294403
620.204	0.0296344
620.339	0.0304109
620.474	0.0291815
620.609	0.0294403
620.744	0.0291815
620.879	0.0298932
621.014	0.0296991
621.149	0.0298285
621.284	0.0289227
621.419	0.0294403
621.554	0.0286639
621.689	0.0291815
621.825	0.028858
621.96	0.0296991
622.095	0.0290521
622.23	0.0300226
622.365	0.0298285
622.5	0.0294403
622.635	0.0291168
622.77	0.0294403
622.905	0.028405
623.04	0.0287933
623.175	0.0285345
623.31	0.0298285
623.445	0.028858
623.58	0.0291815
623.715	0.0289227
623.85	0.0289874
623.985	0.0300226
624.12	0.0295697
624.255	0.028858
624.39	0.0293756
624.525	0.028405
624.661	0.0297638
624.796	0.0294403
624.931	0.0291168
625.066	0.0286639
625.201	0.0305403
625.336	0.0298932
625.471	0.0297638
625.606	0.0293756
625.741	0.0291168
625.876	0.0289227
626.011	0.0298932
626.146	0.0295697
626.281	0.029505
626.416	0.0293756
626.551	0.0298932
626.686	0.0291168
626.821	0.0296991
626.956	0.0297638
627.091	0.0293756
627.226	0.0282756
627.361	0.0293109
627.496	0.0304109
627.631	0.0305403
627.766	0.0298932
627.901	0.0293756
628.036	0.0293109
628.171	0.0287933
628.307	0.0294403
628.442	0.0293109
628.577	0.0285992
628.712	0.0293756
628.847	0.028858
628.982	0.0298285
629.117	0.0290521
629.252	0.028858
629.387	0.0293109
629.522	0.0298932
629.657	0.0296344
629.792	0.0290521
629.927	0.0286639
630.062	0.0293109
630.197	0.0289227
630.332	0.0296344
630.467	0.0289227
630.602	0.0298285
630.737	0.0293756
630.872	0.0293109
631.007	0.0294403
631.142	0.0291815
631.277	0.0293109
631.412	0.0296344
631.547	0.0284698
631.682	0.0293756
631.817	0.029505
631.952	0.0299579
632.087	0.0282756
632.222	0.0295697
632.357	0.0296991
632.492	0.0300874
632.627	0.0295697
632.762	0.0284698
632.897	0.0286639
633.032	0.0291815
633.167	0.0290521
633.302	0.0297638
633.437	0.0293109
633.572	0.0286639
633.707	0.0285345
633.842	0.0295697
633.978	0.0301521
634.113	0.0287933
634.248	0.0292462
634.383	0.0296344
634.518	0.028858
634.653	0.029505
634.788	0.0297638
634.923	0.0294403
635.058	0.0300226
635.193	0.029505
635.328	0.0291168
635.463	0.0293756
635.598	0.0291815
635.733	0.0289227
635.868	0.0294403
636.003	0.0291815
636.138	0.0296991
636.273	0.0298285
636.408	0.0298932
636.543	0.0293109
636.678	0.029505
636.813	0.0293109
636.948	0.0290521
637.083	0.0291815
637.218	0.0293756
637.353	0.0301521
637.488	0.0297638
637.623	0.0294403
637.758	0.0296991
637.893	0.0298932
638.028	0.0292462
638.163	0.0293756
638.298	0.0287286
638.433	0.0295697
638.568	0.0293109
638.703	0.0282756
638.838	0.0293109
638.973	0.0296344
639.108	0.0291815
639.243	0.0302815
639.378	0.0294403
639.513	0.0290521
639.648	0.0292462
639.783	0.0297638
639.918	0.0291168
640.053	0.0292462
640.188	0.0291815
640.323	0.0296344
640.458	0.0296344
640.593	0.0294403
640.728	0.0283403
640.863	0.0289227
640.998	0.0293109
641.133	0.0298285
641.268	0.0285345
641.403	0.0299579
641.538	0.0298932
641.673	0.0294403
641.808	0.0289227
641.943	0.0303462
642.078	0.0296991
642.213	0.0294403
642.348	0.0285992
642.483	0.0291168
642.618	0.0293756
642.753	0.0291815
642.888	0.0297638
643.023	0.0298285
643.158	0.0293109
643.293	0.0289227
643.428	0.0295697
643.563	0.0297638
643.698	0.0289227
643.833	0.0292462
643.968	0.0298285
644.103	0.0295697
644.237	0.0289227
644.372	0.0300874
644.507	0.0289874
644.642	0.0293756
644.777	0.0289874
644.912	0.0285992
645.047	0.0295697
645.182	0.0300226
645.317	0.0301521
645.452	0.0297638
645.587	0.0295697
645.722	0.0299579
645.857	0.0283403
645.992	0.0293756
646.127	0.0300874
646.262	0.0296991
646.397	0.0295697
646.532	0.0286639
646.667	0.0299579
646.802	0.0300874
646.937	0.0279521
647.072	0.0296344
647.207	0.0289874
647.342	0.0294403
647.477	0.0285345
647.612	0.0287286
647.747	0.0293756
647.882	0.0298285
648.017	0.0287933
648.152	0.0296344
648.287	0.0294403
648.422	0.0291168
648.557	0.0297638
648.692	0.0300874
648.827	0.0292462
648.962	0.0293109
649.097	0.0302815
649.232	0.0304109
649.367	0.0291168
649.502	0.029505
649.637	0.0295697
649.772	0.0295697
649.906	0.0294403
650.041	0.0293756
650.176	0.0294403
650.311	0.0284698
650.446	0.028405
650.581	0.0295697
650.716	0.0293756
650.851	0.0296991
650.986	0.0287933
651.121	0.028858
651.256	0.028858
651.391	0.0293109
651.526	0.0298285
651.661	0.0289874
651.796	0.0287933
651.931	0.0297638
652.066	0.029505
652.201	0.0291168
652.336	0.0290521
652.471	0.0293109
652.606	0.0296344
652.741	0.0285345
652.876	0.0295697
653.011	0.0295697
653.146	0.0293756
653.281	0.0295697
653.415	0.0293109
653.55	0.0296344
653.685	0.0293756
653.82	0.0293756
653.955	0.029505
654.09	0.0298285
654.225	0.0293109
654.36	0.0292462
654.495	0.029505
654.63	0.0292462
654.765	0.028858
654.9	0.0291168
655.035	0.029505
655.17	0.0301521
655.305	0.0297638
655.44	0.0289874
655.575	0.0282756
655.71	0.0296991
655.845	0.0292462
655.98	0.0293109
656.115	0.0285992
656.25	0.029505
656.384	0.028858
656.519	0.0281462
656.654	0.0287286
656.789	0.0287933
656.924	0.0298285
657.059	0.0292462
657.194	0.0290521
657.329	0.0296344
657.464	0.0287933
657.599	0.0298932
657.734	0.029505
657.869	0.0282109
658.004	0.0297638
658.139	0.029505
658.274	0.0282109
658.409	0.0289227
658.544	0.0293109
658.679	0.0291815
658.813	0.0290521
658.948	0.0302168
659.083	0.0294403
659.218	0.0298285
659.353	0.0299579
659.488	0.0287286
659.623	0.0286639
659.758	0.0291815
659.893	0.0293109
660.028	0.0290521
660.163	0.028858
660.298	0.028858
660.433	0.0296991
660.568	0.0298285
660.703	0.0291815
660.838	0.0282756
660.972	0.029505
661.107	0.0289227
661.242	0.0298285
661.377	0.0285345
661.512	0.0303462
661.647	0.0303462
661.782	0.0296991
661.917	0.0294403
662.052	0.029505
662.187	0.0290521
662.322	0.0295697
662.457	0.0293109
662.592	0.0297638
662.727	0.0294403
662.862	0.0291815
662.996	0.0293756
663.131	0.0296991
663.266	0.0293756
663.401	0.0299579
663.536	0.0287933
663.671	0.0293756
663.806	0.0292462
663.941	0.0283403
664.076	0.0296344
664.211	0.0284698
664.346	0.0298932
664.481	0.0296991
664.616	0.0295697
664.75	0.0284698
664.885	0.0290521
665.02	0.0300874
665.155	0.029505
665.29	0.0296991
665.425	0.0289874
665.56	0.0290521
665.695	0.0296344
665.83	0.0301521
665.965	0.0298285
666.1	0.0296344
666.235	0.0294403
666.37	0.0284698
666.504	0.0293109
666.639	0.0289874
666.774	0.0289874
666.909	0.0302168
667.044	0.0311226
667.179	0.0285992
667.314	0.0294403
667.449	0.0294403
667.584	0.0298285
667.719	0.0294403
667.854	0.0291168
667.989	0.0300874
668.123	0.028405
668.258	0.029505
668.393	0.0301521
668.528	0.0289227
668.663	0.0286639
668.798	0.0293756
668.933	0.0297638
669.068	0.0291168
669.203	0.0286639
669.338	0.0284698
669.473	0.0289874
669.607	0.0289874
669.742	0.0289227
669.877	0.0287933
670.012	0.029505
670.147	0.0285345
670.282	0.0291168
670.417	0.0295697
670.552	0.0296344
670.687	0.0296344
670.822	0.0291168
670.957	0.0291168
671.091	0.0290521
671.226	0.0296344
671.361	0.0292462
671.496	0.0287286
671.631	0.0292462
671.766	0.0300874
671.901	0.0291815
672.036	0.0298932
672.171	0.0285992
672.306	0.0300226
672.44	0.028858
672.575	0.0291168
672.71	0.0296344
672.845	0.0296991
672.98	0.0297638
673.115	0.0291815
673.25	0.029505
673.385	0.0296991
673.52	0.0285345
673.655	0.0294403
673.789	0.0291168
673.924	0.0298285
674.059	0.0299579
674.194	0.028858
674.329	0.0286639
674.464	0.0296991
674.599	0.0289874
674.734	0.0296344
674.869	0.0298285
675.003	0.028858
675.138	0.029505
675.273	0.0290521
675.408	0.0291815
675.543	0.0296991
675.678	0.0297638
675.813	0.0290521
675.948	0.0293756
676.083	0.0298932
676.217	0.0296344
676.352	0.0293756
676.487	0.0304756
676.622	0.0286639
676.757	0.0299579
676.892	0.0291168
677.027	0.029505
677.162	0.0297638
677.297	0.0297638
677.431	0.028858
677.566	0.0295697
677.701	0.0291168
677.836	0.0286639
677.971	0.0291168
678.106	0.0291815
678.241	0.0296991
678.376	0.029505
678.511	0.0285345
678.645	0.0298285
678.78	0.0298932
678.915	0.0291815
679.05	0.0289227
679.185	0.0292462
679.32	0.0292462
679.455	0.0287933
679.59	0.0280168
679.724	0.0291168
679.859	0.0301521
679.994	0.0295697
680.129	0.0287933
680.264	0.0289227
680.399	0.028405
680.534	0.0290521
680.669	0.0298932
680.803	0.0296991
680.938	0.0291815
681.073	0.0289874
681.208	0.0296991
681.343	0.028405
681.478	0.0289227
681.613	0.0297638
681.748	0.0285992
681.882	0.0293756
682.017	0.0293756
682.152	0.0296991
682.287	0.0286639
682.422	0.0302168
682.557	0.0298285
682.692	0.0302815
682.827	0.0289227
682.961	0.0287933
683.096	0.0295697
683.231	0.0295697
683.366	0.0298285
683.501	0.0300226
683.636	0.0289874
683.771	0.0296991
683.906	0.0292462
684.04	0.0292462
684.175	0.0298285
684.31	0.0291168
684.445	0.0285992
684.58	0.028858
684.715	0.028858
684.85	0.0286639
