Source: Spectrum Viewer

Chart: Pulse Spectrum

Series: 
Wavelength (nm)	S (a.u.)
617.638	0.0264909
617.773	0.0272233
617.908	0.0273454
618.043	0.0270402
618.178	0.0280168
618.313	0.0272233
618.448	0.0275285
618.583	0.0280779
618.718	0.028261
618.853	0.028322
618.988	0.0280779
619.123	0.0275285
619.258	0.0282
619.394	0.0275285
619.529	0.0277727
619.664	0.0274065
619.799	0.0280779
619.934	0.0270402
620.069	0.0271013
620.204	0.0277117
620.339	0.0277117
620.474	0.0269792
620.609	0.0273454
620.744	0.0275285
620.879	0.0281389
621.014	0.0275896
621.149	0.0282
621.284	0.0272233
621.419	0.0268571
621.554	0.0277117
621.689	0.0285662
621.825	0.0285052
621.96	0.0279558
622.095	0.0281389
622.23	0.0277727
622.365	0.0275896
622.5	0.0280168
622.635	0.0275285
622.77	0.0283831
622.905	0.0274065
623.04	0.0278337
623.175	0.0280779
623.31	0.0270402
623.445	0.0278948
623.58	0.0271013
623.715	0.0277117
623.85	0.0267961
623.985	0.0270402
624.12	0.0275896
624.255	0.0275285
624.39	0.0273454
624.525	0.028261
624.661	0.0278948
624.796	0.0280168
624.931	0.0280168
625.066	0.028261
625.201	0.0278337
625.336	0.0276506
625.471	0.0274675
625.606	0.0280779
625.741	0.0272844
625.876	0.0267961
626.011	0.0269181
626.146	0.0271013
626.281	0.0274675
626.416	0.0278337
626.551	0.0282
626.686	0.0271623
626.821	0.0277117
626.956	0.0278948
627.091	0.0275896
627.226	0.028322
627.361	0.0279558
627.496	0.0274065
627.631	0.0280168
627.766	0.0282
627.901	0.0275285
628.036	0.028261
628.171	0.028261
628.307	0.0280779
628.442	0.0288104
628.577	0.0280168
628.712	0.0275285
628.847	0.0278337
628.982	0.0282
629.117	0.0272844
629.252	0.0285052
629.387	0.0274675
629.522	0.0270402
629.657	0.0285052
629.792	0.0264298
629.927	0.0275285
630.062	0.0277117
630.197	0.028261
630.332	0.0272844
630.467	0.0282
630.602	0.0278337
630.737	0.0272844
630.872	0.028261
631.007	0.0282
631.142	0.0277727
631.277	0.0274675
631.412	0.0264298
631.547	0.0276506
631.682	0.0280168
631.817	0.0276506
631.952	0.0277117
632.087	0.0273454
632.222	0.0274675
632.357	0.0273454
632.492	0.0280168
632.627	0.0275285
632.762	0.0274065
632.897	0.0272233
633.032	0.028261
633.167	0.0269792
633.302	0.0280779
633.437	0.0275285
633.572	0.0274675
633.707	0.0277117
633.842	0.0270402
633.978	0.0278948
634.113	0.0275285
634.248	0.0268571
634.383	0.0276506
634.518	0.028261
634.653	0.0276506
634.788	0.0274675
634.923	0.0279558
635.058	0.0267961
635.193	0.0277727
635.328	0.0274675
635.463	0.0278948
635.598	0.028322
635.733	0.0276506
635.868	0.0275285
636.003	0.0272844
636.138	0.0277727
636.273	0.0280168
636.408	0.0283831
636.543	0.0271013
636.678	0.0278337
636.813	0.0271013
636.948	0.0286883
637.083	0.0275896
637.218	0.028322
637.353	0.0280779
637.488	0.0276506
637.623	0.0287493
637.758	0.0274065
637.893	0.0278337
638.028	0.0269792
638.163	0.0280168
638.298	0.0273454
638.433	0.0282
638.568	0.0276506
638.703	0.0272844
638.838	0.0276506
638.973	0.0278948
639.108	0.0276506
639.243	0.0282
639.378	0.0280168
639.513	0.0276506
639.648	0.0275896
639.783	0.0276506
639.918	0.0274065
640.053	0.0270402
640.188	0.0274675
640.323	0.0285052
640.458	0.0277727
640.593	0.0285052
640.728	0.0282
640.863	0.0280779
640.998	0.0274675
641.133	0.0273454
641.268	0.0276506
641.403	0.0278948
641.538	0.0279558
641.673	0.0274675
641.808	0.0277727
641.943	0.0275896
642.078	0.0274675
642.213	0.0285662
642.348	0.0277117
642.483	0.0276506
642.618	0.0274065
642.753	0.0268571
642.888	0.028261
643.023	0.0276506
643.158	0.0270402
643.293	0.0278948
643.428	0.0272844
643.563	0.0273454
643.698	0.0280168
643.833	0.0273454
643.968	0.0268571
644.103	0.0277727
644.237	0.0273454
644.372	0.0273454
644.507	0.0276506
644.642	0.0285662
644.777	0.0277117
644.912	0.028322
645.047	0.0274675
645.182	0.0278948
645.317	0.0279558
645.452	0.0275896
645.587	0.0273454
645.722	0.0282
645.857	0.0280168
645.992	0.0272844
646.127	0.0274675
646.262	0.0279558
646.397	0.0274065
646.532	0.0282
646.667	0.0277117
646.802	0.0281389
646.937	0.0284441
