Source: Spectrum Viewer

Chart: Pulse Spectrum

Series: 
Wavelength (nm)	S (a.u.)
617.638	0.0280191
617.773	0.0285085
617.908	0.0282638
618.043	0.0274073
618.178	0.0282026
618.313	0.0271626
618.448	0.0285085
618.583	0.0278967
618.718	0.0279579
618.853	0.028692
618.988	0.0278356
619.123	0.0282026
619.258	0.0283861
619.394	0.0278356
619.529	0.0271626
619.664	0.0274073
619.799	0.028325
619.934	0.0274073
620.069	0.0273461
620.204	0.0272238
620.339	0.0282026
620.474	0.0274685
620.609	0.0273461
620.744	0.0277132
620.879	0.0277744
621.014	0.0273461
621.149	0.0277744
621.284	0.0274073
621.419	0.0277132
621.554	0.0277132
621.689	0.027652
621.825	0.0278356
621.96	0.0278967
622.095	0.0282638
622.23	0.0279579
622.365	0.0285085
622.5	0.0281414
622.635	0.0271626
622.77	0.027652
622.905	0.0271626
623.04	0.027285
623.175	0.0272238
623.31	0.0275908
623.445	0.0280191
623.58	0.027652
623.715	0.0269791
623.85	0.0275297
623.985	0.0281414
624.12	0.0285085
624.255	0.0273461
624.39	0.0278356
624.525	0.0283861
624.661	0.0271014
624.796	0.0273461
624.931	0.0273461
625.066	0.0278356
625.201	0.0275297
625.336	0.0273461
625.471	0.0282026
625.606	0.0278356
625.741	0.027285
625.876	0.0281414
626.011	0.0277744
626.146	0.027285
626.281	0.0275908
626.416	0.0266732
626.551	0.0284473
626.686	0.0278967
626.821	0.0271014
626.956	0.0273461
627.091	0.0275908
627.226	0.027652
627.361	0.0274073
627.496	0.0274685
627.631	0.0278356
627.766	0.0280191
627.901	0.0275297
628.036	0.0279579
628.171	0.027652
628.307	0.0287532
628.442	0.0278356
628.577	0.0274685
628.712	0.0271014
628.847	0.0275908
628.982	0.0277744
629.117	0.0280191
629.252	0.0280191
629.387	0.027285
629.522	0.0283861
629.657	0.0275908
629.792	0.0273461
629.927	0.0269179
630.062	0.0280191
630.197	0.0269791
630.332	0.0274073
630.467	0.0263673
630.602	0.0279579
630.737	0.0274685
630.872	0.0272238
631.007	0.0280191
631.142	0.0274073
631.277	0.0279579
631.412	0.0275908
631.547	0.027285
631.682	0.0271014
631.817	0.0281414
631.952	0.0271014
632.087	0.0274073
632.222	0.0278356
632.357	0.0281414
632.492	0.0280191
632.627	0.0278967
632.762	0.0275908
632.897	0.0277744
633.032	0.0285697
633.167	0.0277132
633.302	0.0282026
633.437	0.0271626
633.572	0.0274685
633.707	0.0281414
633.842	0.0272238
633.978	0.0273461
634.113	0.0285697
634.248	0.0284473
634.383	0.0275297
634.518	0.0278967
634.653	0.0271014
634.788	0.0281414
634.923	0.0277744
635.058	0.027285
635.193	0.0278967
635.328	0.0277132
635.463	0.0275297
635.598	0.0269791
635.733	0.0280803
635.868	0.0281414
636.003	0.0275297
636.138	0.0282638
636.273	0.0277132
636.408	0.0271014
636.543	0.0280803
636.678	0.0274685
636.813	0.0272238
636.948	0.0275908
637.083	0.0277132
637.218	0.0280191
637.353	0.0268567
637.488	0.0278356
637.623	0.028325
637.758	0.0271626
637.893	0.0271626
638.028	0.0283861
638.163	0.0280191
638.298	0.0274073
638.433	0.0271014
638.568	0.0269179
638.703	0.0281414
638.838	0.0280191
638.973	0.0277132
639.108	0.0280803
639.243	0.0278356
639.378	0.0274685
639.513	0.0282638
639.648	0.0280803
639.783	0.0274073
639.918	0.028325
640.053	0.027652
640.188	0.028325
640.323	0.0275297
640.458	0.0275297
640.593	0.028692
640.728	0.0278967
640.863	0.0275908
640.998	0.027285
641.133	0.0274685
641.268	0.0269791
641.403	0.0278967
641.538	0.0288144
641.673	0.0280803
641.808	0.0266732
641.943	0.0275908
642.078	0.0282026
642.213	0.028692
642.348	0.0275908
642.483	0.0278356
642.618	0.0277744
642.753	0.0280191
642.888	0.0277132
643.023	0.0267344
643.158	0.0284473
643.293	0.0283861
643.428	0.0275297
643.563	0.0274685
643.698	0.028325
643.833	0.0267955
643.968	0.0271626
644.103	0.0282026
644.237	0.027652
644.372	0.027285
644.507	0.0274685
644.642	0.0280803
644.777	0.0278356
644.912	0.0281414
645.047	0.0275908
645.182	0.0269179
645.317	0.0282026
645.452	0.0280191
645.587	0.0281414
645.722	0.0263061
645.857	0.027285
645.992	0.0277132
646.127	0.0278356
646.262	0.0273461
646.397	0.027285
646.532	0.0274073
646.667	0.0285697
646.802	0.0278967
646.937	0.0277744
647.072	0.0282026
647.207	0.0269179
647.342	0.0280803
647.477	0.0281414
647.612	0.0272238
647.747	0.0271014
647.882	0.0271014
648.017	0.0269791
648.152	0.0280803
648.287	0.0280191
648.422	0.0279579
648.557	0.0274073
648.692	0.0273461
648.827	0.0286309
648.962	0.027285
649.097	0.0280191
649.232	0.0267344
649.367	0.027652
649.502	0.0272238
649.637	0.0281414
649.772	0.0275908
649.906	0.0271014
650.041	0.028325
650.176	0.0279579
650.311	0.0279579
650.446	0.0279579
650.581	0.0274073
650.716	0.0277744
650.851	0.028325
650.986	0.0281414
651.121	0.0274073
651.256	0.027652
651.391	0.0278967
651.526	0.0283861
651.661	0.0271014
651.796	0.0275297
651.931	0.027285
652.066	0.0282026
652.201	0.0274685
652.336	0.0281414
652.471	0.0282638
652.606	0.0288144
652.741	0.027652
652.876	0.0270403
653.011	0.0279579
653.146	0.0274685
653.281	0.0274685
653.415	0.0271014
653.55	0.0280191
653.685	0.0282638
653.82	0.0275908
653.955	0.0281414
654.09	0.0275908
654.225	0.0267344
654.36	0.028692
654.495	0.0277744
654.63	0.028325
654.765	0.0270403
654.9	0.0274685
655.035	0.0281414
655.17	0.027652
655.305	0.0275297
655.44	0.0271014
655.575	0.0268567
655.71	0.0269791
655.845	0.0278967
655.98	0.0274073
656.115	0.0273461
656.25	0.0279579
656.384	0.0282026
656.519	0.0274685
656.654	0.0271626
656.789	0.0277744
656.924	0.0275908
657.059	0.027652
657.194	0.027652
657.329	0.0282026
657.464	0.0278356
657.599	0.0283861
657.734	0.0282638
657.869	0.0280191
658.004	0.0263673
658.139	0.027652
658.274	0.0270403
658.409	0.0278356
658.544	0.0292426
658.679	0.0274685
658.813	0.0278356
658.948	0.0280191
659.083	0.0270403
659.218	0.0285085
659.353	0.0278356
659.488	0.0278967
659.623	0.0280803
659.758	0.0278356
659.893	0.0278967
660.028	0.0275297
660.163	0.027285
660.298	0.027652
660.433	0.0278356
660.568	0.0277132
660.703	0.0274073
660.838	0.0278967
660.972	0.028692
661.107	0.028325
661.242	0.0274685
661.377	0.0274073
661.512	0.0274073
661.647	0.0280191
661.782	0.0275908
661.917	0.0280191
662.052	0.0284473
662.187	0.0274073
662.322	0.0273461
662.457	0.0274073
662.592	0.0273461
662.727	0.0278356
662.862	0.027285
662.996	0.0274685
663.131	0.027652
663.266	0.0277744
663.401	0.0284473
663.536	0.0277744
663.671	0.0282638
663.806	0.0274685
663.941	0.0279579
664.076	0.0274073
664.211	0.0275908
664.346	0.0277744
664.481	0.0273461
664.616	0.027652
664.75	0.0270403
664.885	0.0280191
665.02	0.0278967
665.155	0.0274073
665.29	0.0287532
665.425	0.0274073
665.56	0.0282638
665.695	0.0278356
665.83	0.0281414
665.965	0.0283861
666.1	0.0282026
666.235	0.0271014
666.37	0.0277744
666.504	0.0283861
666.639	0.0281414
666.774	0.0282638
666.909	0.0280803
667.044	0.0278356
667.179	0.027652
667.314	0.0279579
667.449	0.0277744
667.584	0.0278967
667.719	0.027652
667.854	0.027652
667.989	0.0277132
668.123	0.0278967
668.258	0.0285085
668.393	0.0275297
668.528	0.0273461
668.663	0.0278356
668.798	0.0274073
668.933	0.0284473
669.068	0.028325
669.203	0.0275297
669.338	0.0279579
669.473	0.0271626
669.607	0.0271626
669.742	0.0277744
669.877	0.0281414
670.012	0.0280191
670.147	0.0275297
670.282	0.0282638
670.417	0.0275908
670.552	0.0271014
670.687	0.0285085
670.822	0.0283861
670.957	0.0277132
671.091	0.0277744
671.226	0.027285
671.361	0.027652
671.496	0.0271626
671.631	0.0284473
671.766	0.0277744
671.901	0.0275908
672.036	0.0271626
672.171	0.0274685
672.306	0.0274685
672.44	0.0274073
672.575	0.027285
672.71	0.0280191
672.845	0.0277132
672.98	0.0275908
673.115	0.0275297
673.25	0.0283861
673.385	0.027285
673.52	0.0275297
673.655	0.0277132
673.789	0.0277132
673.924	0.0277132
674.059	0.0271626
674.194	0.0282638
674.329	0.0279579
674.464	0.0277132
674.599	0.0269791
674.734	0.027652
674.869	0.0278967
675.003	0.0279579
675.138	0.0274685
675.273	0.0274073
675.408	0.028325
675.543	0.0278967
675.678	0.0280191
675.813	0.0273461
675.948	0.0277132
676.083	0.0278967
676.217	0.0280191
676.352	0.0274685
676.487	0.0279579
676.622	0.0282638
676.757	0.0280803
676.892	0.0279579
