Source: Spectrum Viewer

Chart: Pulse Spectrum

Series: 
Wavelength (nm)	S (a.u.)
617.638	0.0509953
617.773	0.0514426
617.908	0.0511071
618.043	0.0507716
618.178	0.0506598
618.313	0.0499888
618.448	0.0517781
618.583	0.051219
618.718	0.0521136
618.853	0.0502125
618.988	0.0506598
619.123	0.0488705
619.258	0.0506598
619.394	0.0507716
619.529	0.0513308
619.664	0.0516663
619.799	0.0508835
619.934	0.0504361
620.069	0.0507716
620.204	0.0525609
620.339	0.0497652
620.474	0.0504361
620.609	0.0514426
620.744	0.049206
620.879	0.0504361
621.014	0.0493178
621.149	0.0501006
621.284	0.0507716
621.419	0.0513308
621.554	0.0513308
621.689	0.0515545
621.825	0.0495415
621.96	0.0504361
622.095	0.0504361
622.23	0.0508835
622.365	0.05189
622.5	0.0503243
622.635	0.049877
622.77	0.0521136
622.905	0.0514426
623.04	0.049877
623.175	0.0507716
623.31	0.0507716
623.445	0.0493178
623.58	0.0497652
623.715	0.0514426
623.85	0.0507716
623.985	0.0507716
624.12	0.0504361
624.255	0.0502125
624.39	0.0524491
624.525	0.0501006
624.661	0.0479758
624.796	0.05189
624.931	0.0503243
625.066	0.0508835
625.201	0.0506598
625.336	0.0521136
625.471	0.0513308
625.606	0.049206
625.741	0.0501006
625.876	0.0513308
626.011	0.0503243
626.146	0.0494297
626.281	0.049877
626.416	0.0494297
626.551	0.0495415
626.686	0.0497652
626.821	0.0522255
626.956	0.0516663
627.091	0.0517781
627.226	0.0501006
627.361	0.0497652
627.496	0.0514426
627.631	0.0517781
627.766	0.0508835
627.901	0.0515545
628.036	0.0508835
628.171	0.0501006
628.307	0.0502125
628.442	0.0504361
628.577	0.0517781
628.712	0.0509953
628.847	0.0509953
628.982	0.0506598
629.117	0.0507716
629.252	0.05189
629.387	0.0504361
629.522	0.050548
629.657	0.0494297
629.792	0.0501006
629.927	0.0506598
630.062	0.0506598
630.197	0.049206
630.332	0.051219
630.467	0.0508835
630.602	0.0511071
630.737	0.0528964
630.872	0.0509953
631.007	0.051219
631.142	0.0502125
631.277	0.0511071
631.412	0.0499888
631.547	0.049877
631.682	0.05189
631.817	0.0514426
631.952	0.0508835
632.087	0.0506598
632.222	0.0503243
632.357	0.0507716
632.492	0.0515545
632.627	0.0506598
632.762	0.0506598
632.897	0.0515545
633.032	0.0515545
633.167	0.0506598
633.302	0.0507716
633.437	0.0507716
633.572	0.0508835
633.707	0.0515545
633.842	0.0499888
633.978	0.0502125
634.113	0.0502125
634.248	0.0517781
634.383	0.0504361
634.518	0.0504361
634.653	0.0502125
634.788	0.0508835
634.923	0.0495415
635.058	0.0506598
635.193	0.0508835
635.328	0.0511071
635.463	0.0513308
635.598	0.051219
635.733	0.0502125
635.868	0.0520018
636.003	0.0503243
636.138	0.0508835
636.273	0.0515545
636.408	0.0511071
636.543	0.0511071
636.678	0.0497652
636.813	0.0516663
636.948	0.0507716
637.083	0.0511071
637.218	0.0514426
637.353	0.05189
637.488	0.049877
637.623	0.0514426
637.758	0.0493178
637.893	0.0508835
638.028	0.0507716
638.163	0.0494297
638.298	0.0516663
638.433	0.0504361
638.568	0.049206
638.703	0.0511071
638.838	0.0504361
638.973	0.049877
639.108	0.0509953
639.243	0.0517781
639.378	0.0499888
639.513	0.0506598
639.648	0.0503243
639.783	0.051219
639.918	0.0506598
640.053	0.0497652
640.188	0.0494297
640.323	0.0506598
640.458	0.0506598
640.593	0.0504361
640.728	0.0490942
640.863	0.0533438
640.998	0.050548
641.133	0.0514426
641.268	0.0508835
641.403	0.0506598
641.538	0.0489823
641.673	0.0502125
641.808	0.0493178
641.943	0.0517781
642.078	0.0507716
642.213	0.0509953
642.348	0.0516663
642.483	0.0521136
642.618	0.0495415
642.753	0.0507716
642.888	0.0504361
643.023	0.0506598
643.158	0.050548
643.293	0.0494297
643.428	0.0501006
643.563	0.0504361
643.698	0.0494297
