Source: Spectrum Viewer

Chart: Pulse Spectrum

Series: 
Wavelength (nm)	S (a.u.)
617.638	0.0282286
617.773	0.0278555
617.908	0.0282286
618.043	0.0284151
618.178	0.0275446
618.313	0.0282907
618.448	0.0278555
618.583	0.0279799
618.718	0.0279177
618.853	0.0281042
618.988	0.0286016
619.123	0.0279177
619.258	0.0282907
619.394	0.0291612
619.529	0.0279799
619.664	0.0287882
619.799	0.0275446
619.934	0.0277311
620.069	0.028042
620.204	0.0284151
620.339	0.0284773
620.474	0.0281664
620.609	0.0281664
620.744	0.0284773
620.879	0.0281042
621.014	0.0282907
621.149	0.0284151
621.284	0.0281042
621.419	0.027669
621.554	0.0281664
621.689	0.0284773
621.825	0.0291612
621.96	0.0293478
622.095	0.0277311
622.23	0.0284151
622.365	0.0279177
622.5	0.0276068
622.635	0.0285395
622.77	0.0284151
622.905	0.0279799
623.04	0.0285395
623.175	0.0281664
623.31	0.0277311
623.445	0.0277933
623.58	0.0286016
623.715	0.0285395
623.85	0.028726
623.985	0.0279799
624.12	0.0285395
624.255	0.0287882
624.39	0.028042
624.525	0.0278555
624.661	0.0277933
624.796	0.0279799
624.931	0.0282907
625.066	0.0286638
625.201	0.0279177
625.336	0.0281042
625.471	0.0279799
625.606	0.0284773
625.741	0.0287882
625.876	0.028042
626.011	0.0275446
626.146	0.0279799
626.281	0.0288503
626.416	0.0284151
626.551	0.0283529
626.686	0.027669
626.821	0.0285395
626.956	0.0274824
627.091	0.0291612
627.226	0.0285395
627.361	0.0277933
627.496	0.0282286
627.631	0.0281042
627.766	0.029099
627.901	0.0289747
628.036	0.0287882
628.171	0.0284151
628.307	0.0281664
628.442	0.0281664
628.577	0.0278555
628.712	0.0284151
628.847	0.0274203
628.982	0.0288503
629.117	0.0283529
629.252	0.0287882
629.387	0.0284151
629.522	0.0293478
629.657	0.0277933
629.792	0.0284773
629.927	0.0282286
630.062	0.0279799
630.197	0.0286016
630.332	0.0284151
630.467	0.0285395
630.602	0.0282907
630.737	0.0279799
