Source: Spectrum Viewer

Chart: Pulse Spectrum

Series: 
Wavelength (nm)	S (a.u.)
617.638	0.0288007
617.773	0.027681
617.908	0.027992
618.043	0.0284275
618.178	0.0288007
618.313	0.0274322
618.448	0.0284897
618.583	0.0278054
618.718	0.0279298
618.853	0.0279298
618.988	0.0288007
619.123	0.0284275
619.258	0.0281164
619.394	0.0281787
619.529	0.0277432
619.664	0.0284275
619.799	0.0279298
619.934	0.0274322
620.069	0.0287385
620.204	0.0274322
620.339	0.0284275
620.474	0.0291739
620.609	0.0279298
620.744	0.0283031
620.879	0.0281164
621.014	0.0284897
621.149	0.0275566
621.284	0.0284275
621.419	0.0283653
621.554	0.0282409
621.689	0.0283653
621.825	0.0281164
621.96	0.0283031
622.095	0.0277432
622.23	0.027992
622.365	0.0288007
622.5	0.0284897
622.635	0.0281787
622.77	0.0283653
622.905	0.0280542
623.04	0.0282409
623.175	0.0282409
623.31	0.0280542
623.445	0.0283031
623.58	0.0282409
623.715	0.0278054
623.85	0.0281787
623.985	0.0278676
624.12	0.0280542
624.255	0.0278676
624.39	0.0284897
624.525	0.0288007
624.661	0.0281164
624.796	0.0285519
624.931	0.0278054
625.066	0.0285519
625.201	0.0286141
625.336	0.0280542
625.471	0.0290495
625.606	0.0274322
625.741	0.0281164
625.876	0.0280542
626.011	0.0277432
626.146	0.0292361
626.281	0.027992
626.416	0.0281787
626.551	0.027681
626.686	0.0280542
626.821	0.0281787
626.956	0.0277432
627.091	0.0278676
627.226	0.0278676
627.361	0.0290495
627.496	0.027992
627.631	0.0289251
627.766	0.0278054
627.901	0.0281164
628.036	0.0279298
628.171	0.0287385
628.307	0.0281164
628.442	0.0285519
628.577	0.0277432
628.712	0.0278054
628.847	0.0284897
628.982	0.0283031
629.117	0.0284275
629.252	0.0275566
629.387	0.0281164
629.522	0.027681
629.657	0.0287385
629.792	0.0279298
629.927	0.0284275
630.062	0.0282409
630.197	0.0284275
630.332	0.0279298
630.467	0.0283031
630.602	0.0285519
630.737	0.0283031
630.872	0.0282409
631.007	0.0293605
631.142	0.0288007
631.277	0.0273078
631.412	0.0284897
631.547	0.0283653
631.682	0.0285519
631.817	0.027681
631.952	0.0284897
632.087	0.0285519
632.222	0.0279298
632.357	0.0278054
632.492	0.0273078
632.627	0.0280542
632.762	0.0281164
632.897	0.0279298
633.032	0.0278676
633.167	0.0284897
633.302	0.0284897
633.437	0.0284275
633.572	0.0287385
633.707	0.0283031
633.842	0.0283653
633.978	0.0288007
634.113	0.0276188
634.248	0.0278054
634.383	0.0280542
634.518	0.0280542
634.653	0.0288007
634.788	0.0289251
634.923	0.0286141
635.058	0.0287385
635.193	0.027992
635.328	0.0273078
635.463	0.027992
635.598	0.0283653
635.733	0.0286141
635.868	0.0289873
636.003	0.0288007
636.138	0.0281164
636.273	0.0286763
636.408	0.0280542
636.543	0.027992
636.678	0.0282409
636.813	0.0286763
636.948	0.0283031
637.083	0.0281787
637.218	0.0276188
637.353	0.0289251
637.488	0.0281164
637.623	0.0279298
637.758	0.0290495
637.893	0.0289251
638.028	0.0274944
638.163	0.027992
638.298	0.0280542
638.433	0.0282409
638.568	0.0278054
638.703	0.0286763
638.838	0.0282409
638.973	0.027681
639.108	0.0282409
639.243	0.0280542
639.378	0.0285519
639.513	0.0275566
639.648	0.0291117
639.783	0.0278676
639.918	0.0280542
640.053	0.027681
640.188	0.0278054
640.323	0.0283031
640.458	0.0284275
640.593	0.0277432
640.728	0.0281164
640.863	0.0280542
640.998	0.0278676
641.133	0.0295472
641.268	0.0279298
641.403	0.0282409
641.538	0.0289873
641.673	0.0290495
641.808	0.0283031
641.943	0.0277432
642.078	0.0281787
642.213	0.0281164
642.348	0.0290495
642.483	0.0282409
642.618	0.0291739
642.753	0.0283031
642.888	0.027992
643.023	0.0282409
643.158	0.0283031
643.293	0.0284275
643.428	0.0284897
643.563	0.027681
643.698	0.0279298
643.833	0.0283653
643.968	0.0276188
644.103	0.0279298
644.237	0.0285519
644.372	0.0288007
644.507	0.0285519
644.642	0.0281787
644.777	0.0284897
644.912	0.0281787
645.047	0.0277432
645.182	0.0286763
645.317	0.027681
645.452	0.0287385
645.587	0.027992
645.722	0.0284275
645.857	0.0278054
645.992	0.0279298
646.127	0.0276188
646.262	0.0275566
646.397	0.0280542
646.532	0.0281164
646.667	0.0282409
646.802	0.0278676
646.937	0.0286763
647.072	0.0284275
647.207	0.0282409
647.342	0.0275566
647.477	0.0274944
647.612	0.0286141
647.747	0.0285519
647.882	0.02737
648.017	0.0286763
648.152	0.0281164
648.287	0.0288629
648.422	0.0283653
648.557	0.0283031
648.692	0.0278676
648.827	0.027059
648.962	0.0278054
649.097	0.0281787
649.232	0.0282409
649.367	0.027681
649.502	0.0280542
649.637	0.0288629
649.772	0.0283653
649.906	0.0278676
650.041	0.0292983
650.176	0.0280542
650.311	0.0284275
650.446	0.0283031
650.581	0.0283653
650.716	0.0281164
650.851	0.0285519
650.986	0.0275566
651.121	0.0286763
651.256	0.0276188
651.391	0.0282409
651.526	0.0275566
651.661	0.0281164
651.796	0.0288629
651.931	0.0292361
652.066	0.0297338
652.201	0.0289873
652.336	0.0281787
652.471	0.0273078
652.606	0.0282409
652.741	0.0282409
652.876	0.0282409
653.011	0.0275566
653.146	0.0272456
653.281	0.0278054
653.415	0.0284275
653.55	0.0281164
653.685	0.02737
653.82	0.0288629
653.955	0.0283031
654.09	0.0288007
654.225	0.0278054
654.36	0.0284275
654.495	0.0281164
654.63	0.0291739
654.765	0.0289873
654.9	0.027681
655.035	0.0281164
655.17	0.0287385
655.305	0.0278054
655.44	0.0292361
655.575	0.027681
655.71	0.0287385
655.845	0.0284897
655.98	0.0288629
656.115	0.0278054
656.25	0.0279298
656.384	0.0284275
656.519	0.0296716
