Source: Spectrum Viewer

Chart: Pulse Spectrum

Series: 
Wavelength (nm)	S (a.u.)
617.638	0.0289324
617.773	0.0275896
617.908	0.0274675
618.043	0.0272233
618.178	0.0271013
618.313	0.0275285
618.448	0.0263078
618.583	0.0265519
618.718	0.0277117
618.853	0.0272844
618.988	0.0275896
619.123	0.0271623
619.258	0.0280779
619.394	0.0281389
619.529	0.0276506
619.664	0.0274675
619.799	0.0280779
619.934	0.0280779
620.069	0.0279558
620.204	0.0278337
620.339	0.0281389
620.474	0.0273454
620.609	0.0271623
620.744	0.0274675
620.879	0.0268571
621.014	0.0268571
621.149	0.028322
621.284	0.0271623
621.419	0.0264909
621.554	0.0273454
621.689	0.0273454
621.825	0.0277117
621.96	0.0276506
622.095	0.0281389
622.23	0.0286272
622.365	0.0272233
622.5	0.0281389
622.635	0.026735
622.77	0.0276506
622.905	0.0281389
623.04	0.0271013
623.175	0.0271013
623.31	0.0277727
623.445	0.0278948
623.58	0.0275285
623.715	0.0272844
623.85	0.0277117
623.985	0.028261
624.12	0.0277117
624.255	0.0285052
624.39	0.0277727
624.525	0.0280168
624.661	0.0275896
624.796	0.0279558
624.931	0.0274675
625.066	0.0271623
625.201	0.028261
625.336	0.0286272
625.471	0.0283831
625.606	0.0277117
625.741	0.0271623
625.876	0.0275285
626.011	0.0274675
626.146	0.0272233
626.281	0.0277727
626.416	0.028261
626.551	0.0271013
626.686	0.0275896
626.821	0.0269181
626.956	0.0274675
627.091	0.0277117
627.226	0.0276506
627.361	0.0276506
627.496	0.0277727
627.631	0.0274675
627.766	0.0280779
627.901	0.0280779
628.036	0.0268571
628.171	0.0280168
628.307	0.0285052
628.442	0.0275285
628.577	0.0273454
628.712	0.0280779
628.847	0.0264909
628.982	0.028261
629.117	0.0277117
629.252	0.0275896
629.387	0.0268571
629.522	0.0278948
629.657	0.0283831
629.792	0.0273454
629.927	0.0269792
630.062	0.0277117
630.197	0.026735
630.332	0.0285052
630.467	0.028261
630.602	0.0271623
630.737	0.0268571
630.872	0.0278948
631.007	0.0281389
631.142	0.0280779
631.277	0.0273454
631.412	0.0273454
631.547	0.0274675
631.682	0.0280168
631.817	0.0281389
631.952	0.0282
632.087	0.0277727
632.222	0.0275896
632.357	0.0275896
632.492	0.0279558
632.627	0.0274675
632.762	0.0278948
632.897	0.0273454
633.032	0.0285052
633.167	0.0272844
633.302	0.0278337
633.437	0.0275285
633.572	0.0276506
633.707	0.0277727
633.842	0.0282
633.978	0.0275285
634.113	0.0283831
634.248	0.0272844
634.383	0.028261
634.518	0.0275285
634.653	0.0286272
634.788	0.0277117
634.923	0.0270402
635.058	0.0282
635.193	0.0273454
635.328	0.0272844
635.463	0.0282
635.598	0.0274675
635.733	0.0275896
635.868	0.0265519
636.003	0.0265519
636.138	0.0272844
636.273	0.0270402
636.408	0.0272233
636.543	0.0274065
636.678	0.0273454
636.813	0.0273454
636.948	0.0278948
637.083	0.0274675
637.218	0.0278337
637.353	0.0272233
637.488	0.0279558
637.623	0.0278948
637.758	0.0272233
637.893	0.0273454
638.028	0.0275896
638.163	0.0277727
638.298	0.0267961
638.433	0.0282
638.568	0.0276506
638.703	0.0285052
638.838	0.0271623
638.973	0.0284441
639.108	0.0278948
639.243	0.0282
639.378	0.0284441
639.513	0.0272233
639.648	0.0271623
639.783	0.026613
639.918	0.0276506
640.053	0.0276506
640.188	0.0278337
640.323	0.0277117
640.458	0.0282
640.593	0.0283831
640.728	0.0275896
640.863	0.028261
640.998	0.0285662
641.133	0.0277727
641.268	0.0277727
641.403	0.0274065
641.538	0.0280168
641.673	0.0281389
641.808	0.0275285
641.943	0.0271623
642.078	0.0281389
642.213	0.0272844
642.348	0.0273454
642.483	0.0269792
642.618	0.0277117
642.753	0.0277117
642.888	0.0276506
643.023	0.0280168
643.158	0.0270402
643.293	0.0285662
643.428	0.0273454
643.563	0.0274065
643.698	0.0277117
643.833	0.0282
643.968	0.0277727
644.103	0.0278337
644.237	0.0283831
644.372	0.0272233
644.507	0.0280168
644.642	0.0275285
644.777	0.0272233
644.912	0.0274065
645.047	0.0272844
645.182	0.0276506
645.317	0.0275896
645.452	0.0267961
645.587	0.0282
645.722	0.0272844
645.857	0.0278337
645.992	0.0279558
646.127	0.0285662
646.262	0.0271623
646.397	0.0279558
646.532	0.0277117
646.667	0.0277727
646.802	0.0280779
646.937	0.0277117
647.072	0.0277727
647.207	0.0274065
647.342	0.0282
647.477	0.0275896
647.612	0.0289324
647.747	0.0274065
647.882	0.0270402
648.017	0.0272844
648.152	0.0277727
648.287	0.0278948
648.422	0.0275285
648.557	0.0277727
648.692	0.0271623
648.827	0.0272844
648.962	0.0277727
649.097	0.0269181
649.232	0.0281389
649.367	0.0267961
649.502	0.0281389
649.637	0.0274065
649.772	0.0274675
649.906	0.0264909
650.041	0.0285052
650.176	0.0281389
650.311	0.0277727
650.446	0.0279558
650.581	0.0280779
650.716	0.0286272
650.851	0.0280168
650.986	0.0277117
651.121	0.0278337
651.256	0.0280168
651.391	0.0280779
651.526	0.0277117
651.661	0.0277117
651.796	0.0281389
651.931	0.0279558
652.066	0.0275285
652.201	0.0272844
652.336	0.0269792
652.471	0.0272844
652.606	0.0280168
652.741	0.0272844
652.876	0.0279558
653.011	0.0278948
653.146	0.0268571
653.281	0.028261
653.415	0.0271013
653.55	0.0274065
653.685	0.0278337
653.82	0.0282
653.955	0.0277727
654.09	0.0285052
654.225	0.0276506
654.36	0.0275285
654.495	0.0270402
654.63	0.0271013
654.765	0.0274065
654.9	0.0272844
655.035	0.0274675
655.17	0.028322
655.305	0.0277727
655.44	0.0281389
655.575	0.0278337
655.71	0.0270402
655.845	0.0280779
655.98	0.0283831
656.115	0.0275285
656.25	0.0276506
656.384	0.0272844
656.519	0.0275285
656.654	0.0280168
656.789	0.0278948
656.924	0.0280779
657.059	0.0279558
657.194	0.0272233
657.329	0.0271013
657.464	0.0271013
657.599	0.028322
657.734	0.0278337
657.869	0.0285662
658.004	0.0271623
658.139	0.0277727
658.274	0.0274065
658.409	0.0272844
658.544	0.026613
658.679	0.0279558
658.813	0.0276506
658.948	0.0279558
659.083	0.028261
659.218	0.0281389
659.353	0.0277727
659.488	0.0271013
659.623	0.0278337
659.758	0.026674
659.893	0.0278948
660.028	0.0271623
660.163	0.0275285
660.298	0.0277117
660.433	0.0268571
660.568	0.0274065
660.703	0.0275285
660.838	0.0272844
660.972	0.0269792
661.107	0.0274675
661.242	0.0271013
661.377	0.0268571
661.512	0.0271623
661.647	0.0278337
661.782	0.0273454
661.917	0.0275896
662.052	0.0280168
662.187	0.0282
662.322	0.0272844
662.457	0.0282
662.592	0.0280779
662.727	0.0278948
662.862	0.0275285
662.996	0.0269792
663.131	0.0283831
663.266	0.0283831
663.401	0.0277117
663.536	0.0271623
663.671	0.0277727
663.806	0.0277727
663.941	0.0274065
664.076	0.0274675
664.211	0.0275896
664.346	0.0272233
664.481	0.0271013
664.616	0.0269181
664.75	0.0282
664.885	0.0261857
665.02	0.0277117
665.155	0.0275285
665.29	0.0280779
665.425	0.0268571
665.56	0.0285052
665.695	0.0280779
665.83	0.0282
665.965	0.0271013
666.1	0.0278948
666.235	0.0282
666.37	0.0280779
666.504	0.0271623
666.639	0.0282
666.774	0.0274065
666.909	0.0276506
667.044	0.0278337
667.179	0.0271013
667.314	0.0281389
667.449	0.0277117
667.584	0.0280779
667.719	0.0276506
667.854	0.0277727
667.989	0.0280779
668.123	0.0281389
668.258	0.0274675
668.393	0.0280779
668.528	0.0272844
668.663	0.0269792
668.798	0.0271013
668.933	0.0280779
669.068	0.0280168
669.203	0.0281389
669.338	0.0275285
669.473	0.0272233
669.607	0.0280168
669.742	0.0277117
669.877	0.0270402
670.012	0.0285052
670.147	0.0276506
670.282	0.0279558
670.417	0.0271623
670.552	0.0276506
670.687	0.028261
670.822	0.0272233
670.957	0.0277117
671.091	0.0271623
671.226	0.0275896
671.361	0.0274675
671.496	0.0279558
671.631	0.0277727
671.766	0.0269792
671.901	0.0268571
672.036	0.0262467
672.171	0.028261
672.306	0.0275896
672.44	0.0273454
672.575	0.0267961
672.71	0.0277117
672.845	0.0278948
672.98	0.028261
673.115	0.0280168
673.25	0.0275285
673.385	0.0280779
673.52	0.0274675
673.655	0.0269181
673.789	0.0276506
673.924	0.0278337
674.059	0.0270402
674.194	0.0277117
674.329	0.0275285
674.464	0.0276506
674.599	0.0274675
674.734	0.0270402
674.869	0.0277727
675.003	0.0271623
675.138	0.0288104
675.273	0.0280168
675.408	0.0280779
675.543	0.0280168
675.678	0.0267961
675.813	0.0277727
675.948	0.0277727
676.083	0.0275896
676.217	0.0275285
676.352	0.0281389
676.487	0.0274675
676.622	0.0274065
676.757	0.0277117
676.892	0.0272844
677.027	0.0284441
677.162	0.0280779
677.297	0.0283831
677.431	0.0280779
677.566	0.0280779
677.701	0.0275285
677.836	0.0271623
677.971	0.028261
678.106	0.0277117
678.241	0.0281389
678.376	0.0288104
678.511	0.0270402
678.645	0.0274065
678.78	0.0269792
678.915	0.0272233
679.05	0.026613
679.185	0.0278337
679.32	0.0281389
679.455	0.0275285
679.59	0.0273454
679.724	0.0274675
679.859	0.0269181
679.994	0.0281389
680.129	0.0274065
680.264	0.0264909
680.399	0.0280779
680.534	0.0277117
680.669	0.0280779
680.803	0.0275285
680.938	0.0274675
681.073	0.0272844
681.208	0.0277727
681.343	0.0272844
681.478	0.0272844
681.613	0.026735
681.748	0.0274065
681.882	0.0278337
682.017	0.0274675
682.152	0.0276506
682.287	0.0276506
682.422	0.0268571
682.557	0.0273454
682.692	0.0284441
682.827	0.0277727
682.961	0.0284441
683.096	0.0284441
683.231	0.0285662
683.366	0.0280168
683.501	0.0284441
683.636	0.026613
683.771	0.0270402
683.906	0.0278948
684.04	0.0286272
684.175	0.0278337
684.31	0.0277117
684.445	0.0277117
684.58	0.0267961
684.715	0.0274065
684.85	0.028261
684.984	0.0278948
685.119	0.0282
685.254	0.0268571
685.389	0.0277727
685.524	0.0275285
685.659	0.0279558
685.794	0.0272233
685.928	0.0280779
686.063	0.0270402
686.198	0.028261
686.333	0.0279558
686.468	0.0278337
686.603	0.0274675
686.738	0.028322
686.872	0.0274675
687.007	0.028261
687.142	0.0282
687.277	0.0272233
687.412	0.0276506
687.547	0.0274065
687.682	0.0287493
687.816	0.0272844
687.951	0.0278337
688.086	0.0275896
688.221	0.0282
688.356	0.0272233
688.491	0.0272233
688.626	0.0280779
688.76	0.0282
688.895	0.0272233
689.03	0.0275285
689.165	0.0271623
689.3	0.0271623
689.435	0.0272844
689.57	0.0269181
689.704	0.0276506
689.839	0.0278948
689.974	0.0280168
690.109	0.0275896
690.244	0.0276506
690.379	0.0282
690.513	0.0274675
690.648	0.0269792
690.783	0.0281389
690.918	0.0274065
691.053	0.0280779
691.188	0.0276506
691.323	0.0282
691.457	0.0268571
691.592	0.0279558
691.727	0.0281389
691.862	0.0275896
691.997	0.0271013
692.132	0.028322
692.266	0.0282
692.401	0.0270402
692.536	0.0272233
692.671	0.0278948
692.806	0.0276506
692.941	0.0285662
693.075	0.028261
693.21	0.0273454
693.345	0.0272233
693.48	0.0277117
693.615	0.0273454
693.75	0.0268571
693.885	0.0277117
694.019	0.0277727
694.154	0.0272233
694.289	0.0274065
694.424	0.0283831
694.559	0.0280779
694.694	0.0278337
694.828	0.0274065
694.963	0.0269792
695.098	0.0284441
695.233	0.0274065
695.368	0.0270402
695.503	0.0269792
695.637	0.0272844
695.772	0.0278948
695.907	0.0279558
696.042	0.028261
696.177	0.0277727
696.312	0.0276506
696.446	0.0272233
696.581	0.0276506
696.716	0.0274675
696.851	0.026674
696.986	0.0269792
