Source: Spectrum Viewer

Chart: Pulse Spectrum

Series: 
Wavelength (nm)	S (a.u.)
617.638	0.0276974
617.773	0.0281283
617.908	0.0280667
618.043	0.0275128
618.178	0.0276359
618.313	0.0280667
618.448	0.0283129
618.583	0.0275128
618.718	0.0286822
618.853	0.0285591
618.988	0.0280667
619.123	0.0276359
619.258	0.0281283
619.394	0.0273281
619.529	0.0275743
619.664	0.0275128
619.799	0.0278205
619.934	0.0276359
620.069	0.0276974
620.204	0.0284976
620.339	0.0287438
620.474	0.027205
620.609	0.0283745
620.744	0.0269588
620.879	0.0278821
621.014	0.0275128
621.149	0.0278821
621.284	0.0280667
621.419	0.0274512
621.554	0.0278205
621.689	0.0279436
621.825	0.027205
621.96	0.0275128
622.095	0.0280667
622.23	0.0278205
622.365	0.0275743
622.5	0.0280052
622.635	0.0275128
622.77	0.0279436
622.905	0.0275743
623.04	0.0276359
623.175	0.0278821
623.31	0.0280667
623.445	0.0274512
623.58	0.0281898
623.715	0.0268973
623.85	0.0281283
623.985	0.0278821
624.12	0.027759
624.255	0.027205
624.39	0.0276359
624.525	0.0279436
624.661	0.0273281
624.796	0.0269588
624.931	0.027205
625.066	0.0275128
625.201	0.0280667
625.336	0.0280052
625.471	0.0288669
625.606	0.027759
625.741	0.0282514
625.876	0.028436
626.011	0.0273281
626.146	0.0279436
626.281	0.0278821
626.416	0.0274512
626.551	0.0273897
626.686	0.0286822
626.821	0.0275128
626.956	0.0275743
627.091	0.0285591
627.226	0.0274512
627.361	0.0283129
627.496	0.0272666
627.631	0.0279436
627.766	0.0276359
627.901	0.0278205
628.036	0.0276974
628.171	0.0283129
628.307	0.0280052
628.442	0.0280052
628.577	0.0276359
628.712	0.0278821
628.847	0.0281283
628.982	0.0267126
629.117	0.0276359
629.252	0.0273897
629.387	0.0282514
629.522	0.027759
629.657	0.0276359
629.792	0.0271435
629.927	0.0273281
630.062	0.0275743
630.197	0.0284976
630.332	0.0271435
630.467	0.0275743
630.602	0.0278205
630.737	0.0273281
630.872	0.0280667
631.007	0.0279436
631.142	0.0283129
631.277	0.0279436
631.412	0.0276974
631.547	0.0278205
631.682	0.0276974
631.817	0.0273897
631.952	0.0275128
632.087	0.0268973
632.222	0.0278205
632.357	0.0281283
632.492	0.0273281
632.627	0.0271435
632.762	0.0276359
632.897	0.0270204
633.032	0.0276974
633.167	0.0278205
633.302	0.0286822
633.437	0.0281283
633.572	0.027759
633.707	0.0275743
633.842	0.0275743
633.978	0.0272666
634.113	0.0278821
634.248	0.027759
634.383	0.0275743
634.518	0.0272666
634.653	0.0282514
