Source: Spectrum Viewer

Chart: Pulse Spectrum

Series: 
Wavelength (nm)	S (a.u.)
617.638	0.0898699
617.773	0.0886874
617.908	0.0894758
618.043	0.0908553
618.178	0.0884903
618.313	0.0884903
618.448	0.0873078
618.583	0.0910524
618.718	0.0894758
618.853	0.0894758
618.988	0.087702
619.123	0.0857312
619.258	0.087702
619.394	0.0908553
619.529	0.0908553
619.664	0.0869137
619.799	0.0898699
619.934	0.0878991
620.069	0.0884903
620.204	0.0898699
620.339	0.0908553
620.474	0.0857312
620.609	0.0898699
620.744	0.0882933
620.879	0.0904612
621.014	0.087702
621.149	0.0894758
621.284	0.0912495
621.419	0.0878991
621.554	0.0892787
621.689	0.0886874
621.825	0.0869137
621.96	0.0886874
622.095	0.0871108
622.23	0.0855341
622.365	0.0892787
622.5	0.0902641
622.635	0.0898699
622.77	0.0894758
622.905	0.0884903
623.04	0.0898699
623.175	0.0910524
623.31	0.0884903
623.445	0.0875049
623.58	0.0888845
623.715	0.0871108
623.85	0.0882933
623.985	0.0894758
624.12	0.0922349
624.255	0.0904612
624.39	0.0875049
624.525	0.0890816
624.661	0.0896728
624.796	0.0902641
624.931	0.0892787
625.066	0.0902641
625.201	0.0898699
625.336	0.0892787
625.471	0.0888845
625.606	0.0886874
625.741	0.090067
625.876	0.0906583
626.011	0.0880962
626.146	0.087702
626.281	0.0878991
626.416	0.0910524
626.551	0.0912495
626.686	0.0890816
626.821	0.0916437
626.956	0.0892787
627.091	0.0916437
627.226	0.0894758
627.361	0.0890816
627.496	0.0914466
627.631	0.0894758
627.766	0.0878991
627.901	0.0904612
628.036	0.0902641
628.171	0.0884903
628.307	0.0916437
628.442	0.0867166
628.577	0.0890816
628.712	0.0873078
628.847	0.0863224
628.982	0.0888845
629.117	0.0869137
629.252	0.0867166
629.387	0.0863224
629.522	0.087702
629.657	0.0894758
629.792	0.0904612
629.927	0.0882933
630.062	0.0886874
630.197	0.0892787
630.332	0.0908553
630.467	0.0894758
630.602	0.0920378
630.737	0.0867166
630.872	0.0902641
631.007	0.0886874
631.142	0.0904612
631.277	0.0888845
631.412	0.0886874
631.547	0.0878991
631.682	0.0873078
631.817	0.0890816
631.952	0.0873078
632.087	0.0880962
632.222	0.0918408
632.357	0.0910524
632.492	0.0894758
632.627	0.0873078
632.762	0.0928262
632.897	0.0890816
633.032	0.0902641
633.167	0.0898699
633.302	0.090067
