Source: Spectrum Viewer

Chart: Pulse Spectrum

Series: 
Wavelength (nm)	S (a.u.)
617.638	0.0274675
617.773	0.0272233
617.908	0.0275896
618.043	0.028261
618.178	0.0277727
618.313	0.0272844
618.448	0.0280168
618.583	0.0278948
618.718	0.028322
618.853	0.0271623
618.988	0.0276506
619.123	0.0268571
619.258	0.0272233
619.394	0.026613
619.529	0.0269181
619.664	0.0274675
619.799	0.0277727
619.934	0.0269792
620.069	0.0275896
620.204	0.0274675
620.339	0.0274065
620.474	0.0269181
620.609	0.0264298
620.744	0.0274675
620.879	0.0269181
621.014	0.0280779
621.149	0.0278337
621.284	0.0275285
621.419	0.0273454
621.554	0.0276506
621.689	0.0274065
621.825	0.0272844
621.96	0.0272844
622.095	0.026735
622.23	0.0273454
622.365	0.0274675
622.5	0.0269792
622.635	0.0274675
622.77	0.0279558
622.905	0.0280168
623.04	0.0272844
623.175	0.0271623
623.31	0.0274065
623.445	0.0268571
623.58	0.0273454
623.715	0.0272844
623.85	0.0282
623.985	0.0275285
624.12	0.0274065
624.255	0.0275285
624.39	0.0274675
624.525	0.0272844
624.661	0.0274065
624.796	0.0272233
624.931	0.0271623
625.066	0.026674
625.201	0.0279558
625.336	0.0275285
625.471	0.0271623
625.606	0.0277117
625.741	0.0280779
625.876	0.0271013
626.011	0.0280168
626.146	0.0268571
626.281	0.0276506
626.416	0.0273454
626.551	0.0269792
626.686	0.0272844
626.821	0.0274675
626.956	0.0277727
627.091	0.0269792
627.226	0.0269792
627.361	0.0267961
627.496	0.028322
627.631	0.0278948
627.766	0.0272844
627.901	0.0270402
628.036	0.0286883
628.171	0.0267961
628.307	0.0278337
628.442	0.0281389
628.577	0.0272233
628.712	0.0271623
628.847	0.0279558
628.982	0.0272233
629.117	0.0278337
629.252	0.0280779
629.387	0.0274675
629.522	0.0275285
629.657	0.0272233
629.792	0.0277117
629.927	0.0272233
630.062	0.0288104
630.197	0.0272844
630.332	0.0267961
630.467	0.026613
630.602	0.0271623
630.737	0.0276506
630.872	0.0274675
631.007	0.0271013
631.142	0.0274675
631.277	0.026613
631.412	0.0284441
631.547	0.0275285
631.682	0.0271623
631.817	0.0275285
631.952	0.0277117
632.087	0.0275285
632.222	0.026735
632.357	0.0273454
632.492	0.0277117
632.627	0.0271623
632.762	0.0282
632.897	0.0278337
633.032	0.0275896
633.167	0.0272844
633.302	0.0269792
633.437	0.0277117
633.572	0.0272233
633.707	0.0272844
633.842	0.0282
633.978	0.0278948
