Source: Spectrum Viewer

Chart: Pulse Spectrum

Series: 
Wavelength (nm)	S (a.u.)
617.638	0.0271623
617.773	0.026735
617.908	0.0273454
618.043	0.0275896
618.178	0.0279558
618.313	0.0274065
618.448	0.0271013
618.583	0.0273454
618.718	0.0270402
618.853	0.0279558
618.988	0.0277727
619.123	0.0271623
619.258	0.0284441
619.394	0.0271013
619.529	0.0276506
619.664	0.0271013
619.799	0.0275896
619.934	0.0274675
620.069	0.0274675
620.204	0.0271623
620.339	0.0277117
620.474	0.0271623
620.609	0.0279558
620.744	0.0280779
620.879	0.0272844
621.014	0.0278337
621.149	0.028322
621.284	0.0271013
621.419	0.0272844
621.554	0.0271623
621.689	0.0270402
621.825	0.0275285
621.96	0.026674
622.095	0.026613
622.23	0.026735
622.365	0.0274065
622.5	0.0274065
622.635	0.0273454
622.77	0.0276506
622.905	0.0265519
623.04	0.0270402
623.175	0.0269792
623.31	0.0278948
623.445	0.0270402
623.58	0.0271013
623.715	0.0274675
623.85	0.0272844
623.985	0.0273454
624.12	0.0274675
624.255	0.0274065
624.39	0.0269792
624.525	0.0274065
624.661	0.028322
624.796	0.026674
624.931	0.0274675
625.066	0.0273454
625.201	0.026735
625.336	0.0281389
625.471	0.0264909
625.606	0.0277117
625.741	0.0273454
625.876	0.0269792
626.011	0.0272844
626.146	0.0278948
626.281	0.0277117
626.416	0.0272233
626.551	0.0275285
626.686	0.0274675
626.821	0.0278948
626.956	0.0276506
627.091	0.0281389
627.226	0.0274065
627.361	0.0275896
627.496	0.0270402
627.631	0.0275285
627.766	0.0269792
627.901	0.0274065
628.036	0.0285052
628.171	0.0272844
628.307	0.0272233
628.442	0.0270402
628.577	0.0269792
628.712	0.0272233
628.847	0.0275285
628.982	0.0283831
629.117	0.0272844
629.252	0.0269792
629.387	0.0277117
629.522	0.0282
629.657	0.0277727
629.792	0.0280779
629.927	0.0274065
630.062	0.0274675
630.197	0.026674
630.332	0.0271013
630.467	0.0277117
630.602	0.0272844
630.737	0.0275896
630.872	0.0280779
631.007	0.0279558
631.142	0.0267961
631.277	0.0273454
631.412	0.0279558
631.547	0.0275896
631.682	0.0272233
631.817	0.0271013
631.952	0.0280168
632.087	0.0274065
632.222	0.0270402
632.357	0.0274065
632.492	0.0269181
632.627	0.026674
632.762	0.0275285
632.897	0.028322
633.032	0.0277117
633.167	0.0275285
633.302	0.0274065
633.437	0.0280779
633.572	0.0267961
633.707	0.0267961
633.842	0.026674
633.978	0.0273454
634.113	0.0277117
634.248	0.026735
634.383	0.0275896
634.518	0.0272233
634.653	0.0275896
634.788	0.0282
634.923	0.0269792
635.058	0.026674
635.193	0.0284441
635.328	0.0275285
635.463	0.0276506
635.598	0.0274065
635.733	0.0271623
635.868	0.0271623
636.003	0.0270402
636.138	0.0274675
636.273	0.0271013
636.408	0.0273454
636.543	0.0280168
636.678	0.0280779
636.813	0.0274065
636.948	0.0272844
637.083	0.0274675
637.218	0.0271623
637.353	0.0272233
637.488	0.0275896
637.623	0.0275285
637.758	0.0269792
637.893	0.0264909
638.028	0.0275285
638.163	0.0270402
638.298	0.0273454
638.433	0.0271013
