Source: Spectrum Viewer

Chart: Pulse Spectrum

Series: 
Wavelength (nm)	S (a.u.)
617.638	0.0285313
617.773	0.0273094
617.908	0.0277981
618.043	0.0275538
618.178	0.0271872
618.313	0.0273094
618.448	0.0271872
618.583	0.0275538
618.718	0.0267595
618.853	0.0280425
618.988	0.0282258
619.123	0.0285924
619.258	0.0279814
619.394	0.027676
619.529	0.0281647
619.664	0.027065
619.799	0.0276149
619.934	0.0273094
620.069	0.0277981
620.204	0.0271261
620.339	0.0273705
620.474	0.0273705
620.609	0.0272483
620.744	0.0275538
620.879	0.0279203
621.014	0.0281036
621.149	0.0277981
621.284	0.0277981
621.419	0.0279203
621.554	0.0280425
621.689	0.0268817
621.825	0.0269428
621.96	0.0278592
622.095	0.0269428
622.23	0.0276149
622.365	0.0271261
622.5	0.0276149
622.635	0.0274927
622.77	0.027737
622.905	0.0271261
623.04	0.0279814
623.175	0.0273094
623.31	0.0274927
623.445	0.028348
623.58	0.027676
623.715	0.0276149
623.85	0.0275538
623.985	0.0274927
624.12	0.0272483
624.255	0.0275538
624.39	0.0278592
624.525	0.0269428
624.661	0.0266373
624.796	0.027065
624.931	0.0279814
625.066	0.0279203
625.201	0.0276149
625.336	0.0271261
625.471	0.0274316
625.606	0.0271872
625.741	0.0272483
625.876	0.0268206
626.011	0.0273705
626.146	0.0267595
626.281	0.0285924
626.416	0.0267595
626.551	0.0271872
626.686	0.027737
626.821	0.0272483
626.956	0.0272483
627.091	0.0287146
627.226	0.0274316
627.361	0.0274316
627.496	0.0286535
627.631	0.0274927
627.766	0.027065
627.901	0.0272483
628.036	0.0279203
628.171	0.027676
628.307	0.0276149
628.442	0.027065
628.577	0.0274927
628.712	0.0276149
628.847	0.0266984
628.982	0.027737
629.117	0.0279814
629.252	0.0288978
629.387	0.0274927
629.522	0.0281647
629.657	0.0274316
629.792	0.0281036
629.927	0.0284091
630.062	0.0275538
630.197	0.0281036
630.332	0.0285924
630.467	0.0270039
630.602	0.0267595
630.737	0.0269428
630.872	0.0284091
631.007	0.0273094
631.142	0.0277981
631.277	0.0272483
631.412	0.0271872
631.547	0.027676
631.682	0.0270039
631.817	0.0271261
631.952	0.0282258
632.087	0.0279814
632.222	0.0279203
632.357	0.0279203
632.492	0.0278592
632.627	0.027737
632.762	0.0280425
632.897	0.0273094
633.032	0.0275538
633.167	0.0269428
633.302	0.0279814
633.437	0.0279814
633.572	0.0281036
633.707	0.027676
633.842	0.027737
633.978	0.0275538
634.113	0.0274316
634.248	0.0279203
634.383	0.0273094
634.518	0.027676
634.653	0.0273094
634.788	0.0274316
634.923	0.0279814
635.058	0.0275538
635.193	0.0265152
635.328	0.0276149
635.463	0.0270039
635.598	0.0280425
635.733	0.028348
635.868	0.0274316
636.003	0.0279203
636.138	0.0274316
636.273	0.0269428
636.408	0.0279203
636.543	0.0285924
636.678	0.0266984
636.813	0.0274927
636.948	0.0270039
637.083	0.0279814
637.218	0.027737
637.353	0.0271261
637.488	0.0268817
637.623	0.0268206
637.758	0.027065
637.893	0.0274316
638.028	0.0270039
638.163	0.0274316
638.298	0.0274927
638.433	0.0279203
638.568	0.0273094
638.703	0.0281036
638.838	0.0274316
638.973	0.0279203
639.108	0.0284091
639.243	0.0282258
639.378	0.0266984
639.513	0.0279814
639.648	0.027676
639.783	0.0278592
639.918	0.0272483
640.053	0.027737
640.188	0.0266984
640.323	0.0271872
640.458	0.0276149
640.593	0.0278592
640.728	0.0280425
640.863	0.0270039
640.998	0.0270039
641.133	0.0279203
641.268	0.0276149
641.403	0.0273094
641.538	0.0273094
641.673	0.0274927
641.808	0.0281036
641.943	0.0282869
642.078	0.0274927
642.213	0.0273705
642.348	0.0279203
642.483	0.0268817
642.618	0.0266984
642.753	0.0269428
642.888	0.0275538
643.023	0.027737
643.158	0.0271872
643.293	0.0280425
643.428	0.0272483
643.563	0.0273705
643.698	0.0280425
643.833	0.027065
643.968	0.0274927
644.103	0.0271261
644.237	0.027676
644.372	0.0271261
644.507	0.0266984
644.642	0.0281647
644.777	0.0273705
644.912	0.0275538
645.047	0.0270039
645.182	0.0280425
645.317	0.0274316
645.452	0.0272483
645.587	0.0275538
645.722	0.0280425
645.857	0.0273705
645.992	0.0274927
646.127	0.0278592
646.262	0.0281647
646.397	0.0273705
646.532	0.0271872
646.667	0.027065
646.802	0.0276149
646.937	0.0274927
647.072	0.0275538
647.207	0.0272483
647.342	0.027737
647.477	0.0274316
647.612	0.0268206
647.747	0.028348
647.882	0.0277981
648.017	0.0275538
648.152	0.0287757
648.287	0.027737
648.422	0.0270039
648.557	0.0274316
648.692	0.0271261
648.827	0.0277981
648.962	0.0271872
649.097	0.027676
649.232	0.0266373
649.367	0.027737
649.502	0.027065
649.637	0.0266373
649.772	0.027737
649.906	0.027065
650.041	0.0273705
650.176	0.0278592
650.311	0.0284702
650.446	0.0271261
650.581	0.0282869
650.716	0.0274316
650.851	0.0279814
650.986	0.027737
651.121	0.0278592
651.256	0.0266373
651.391	0.0275538
651.526	0.0277981
651.661	0.0277981
651.796	0.0272483
651.931	0.0279203
652.066	0.0284091
652.201	0.0272483
652.336	0.0273094
652.471	0.027065
652.606	0.028348
652.741	0.0274927
652.876	0.0278592
653.011	0.0274316
653.146	0.028348
653.281	0.0276149
653.415	0.0267595
653.55	0.0282258
653.685	0.0284091
653.82	0.0275538
653.955	0.0268817
654.09	0.0271261
654.225	0.0270039
654.36	0.0281036
654.495	0.0271261
654.63	0.0280425
654.765	0.028348
654.9	0.027737
655.035	0.0268206
655.17	0.0274927
655.305	0.0278592
655.44	0.027737
655.575	0.0287757
655.71	0.0281647
655.845	0.027065
655.98	0.0271261
656.115	0.0274927
