Source: Spectrum Viewer

Chart: Pulse Spectrum

Series: 
Wavelength (nm)	S (a.u.)
617.638	0.0470023
617.773	0.0473156
617.908	0.0463756
618.043	0.0461667
618.178	0.0484646
618.313	0.0473156
618.448	0.0465845
618.583	0.0477334
618.718	0.0465845
618.853	0.0474201
618.988	0.04554
619.123	0.0483601
619.258	0.0468978
619.394	0.0481512
619.529	0.0458534
619.664	0.0466889
619.799	0.0465845
619.934	0.0471067
620.069	0.0465845
620.204	0.0472112
620.339	0.0489868
620.474	0.0483601
620.609	0.0493002
620.744	0.0472112
620.879	0.0482557
621.014	0.0474201
621.149	0.0477334
621.284	0.0465845
621.419	0.0473156
621.554	0.0487779
621.689	0.0468978
621.825	0.0467934
621.96	0.0478379
622.095	0.0481512
622.23	0.0473156
622.365	0.0463756
622.5	0.0471067
622.635	0.0480468
622.77	0.0474201
622.905	0.0494046
623.04	0.0484646
623.175	0.0472112
623.31	0.0462712
623.445	0.0479423
623.58	0.0468978
623.715	0.0458534
623.85	0.0474201
623.985	0.0482557
624.12	0.0478379
624.255	0.0465845
624.39	0.0465845
624.525	0.0478379
624.661	0.0479423
624.796	0.0460623
624.931	0.0477334
625.066	0.0471067
625.201	0.0474201
625.336	0.0472112
625.471	0.0475245
625.606	0.0479423
625.741	0.0479423
625.876	0.0481512
626.011	0.0471067
626.146	0.0468978
626.281	0.0482557
626.416	0.0475245
626.551	0.0451222
626.686	0.0479423
626.821	0.0482557
626.956	0.0475245
627.091	0.0479423
627.226	0.0470023
627.361	0.0472112
627.496	0.0468978
627.631	0.0464801
627.766	0.0466889
627.901	0.0473156
628.036	0.0461667
628.171	0.047629
628.307	0.0463756
628.442	0.0472112
628.577	0.0466889
628.712	0.0464801
628.847	0.0468978
628.982	0.0466889
629.117	0.04554
629.252	0.0481512
629.387	0.047629
629.522	0.048569
629.657	0.0467934
629.792	0.0470023
629.927	0.0479423
630.062	0.0463756
630.197	0.0474201
630.332	0.0480468
