Source: Spectrum Viewer

Chart: Pulse Spectrum

Series: 
Wavelength (nm)	S (a.u.)
617.638	0.0273454
617.773	0.0273454
617.908	0.0279558
618.043	0.0277727
618.178	0.0271623
618.313	0.0274675
618.448	0.0275896
618.583	0.0272233
618.718	0.0275896
618.853	0.0269181
618.988	0.0279558
619.123	0.0279558
619.258	0.0279558
619.394	0.0279558
619.529	0.0270402
619.664	0.0273454
619.799	0.0276506
619.934	0.0269792
620.069	0.0274675
620.204	0.0268571
620.339	0.0272844
620.474	0.0268571
620.609	0.0280779
620.744	0.0275285
620.879	0.0278337
621.014	0.0269792
621.149	0.0269181
621.284	0.0277117
621.419	0.0272844
621.554	0.0281389
621.689	0.0273454
621.825	0.026613
621.96	0.0274065
622.095	0.0277727
622.23	0.0268571
622.365	0.0277727
622.5	0.0273454
622.635	0.0275285
622.77	0.0277117
622.905	0.0277727
623.04	0.0272844
623.175	0.0273454
623.31	0.0267961
623.445	0.0271623
623.58	0.0269181
623.715	0.0281389
623.85	0.0272844
623.985	0.0273454
624.12	0.0285052
624.255	0.0272844
624.39	0.0271623
624.525	0.0275896
624.661	0.0273454
624.796	0.0272233
624.931	0.0284441
625.066	0.0278948
625.201	0.026735
625.336	0.0276506
625.471	0.0269792
625.606	0.0268571
625.741	0.0277727
625.876	0.0278337
626.011	0.0277117
626.146	0.026613
626.281	0.0282
626.416	0.0276506
626.551	0.0272233
626.686	0.0269181
626.821	0.0285662
626.956	0.0275896
627.091	0.0272233
627.226	0.0279558
627.361	0.0272844
627.496	0.0277727
627.631	0.0269792
627.766	0.0277117
627.901	0.0278337
628.036	0.0277117
628.171	0.0284441
628.307	0.0278337
628.442	0.0279558
628.577	0.0278948
628.712	0.0274065
628.847	0.0269181
628.982	0.028261
629.117	0.0280168
629.252	0.0273454
629.387	0.0275285
629.522	0.0270402
629.657	0.028322
629.792	0.0275896
629.927	0.0274675
630.062	0.0277727
630.197	0.0274675
630.332	0.0278337
630.467	0.0274675
630.602	0.0279558
630.737	0.0275285
630.872	0.0271623
631.007	0.0279558
631.142	0.0280168
631.277	0.0275285
631.412	0.0271013
631.547	0.0270402
631.682	0.0267961
631.817	0.0271013
631.952	0.0269181
632.087	0.0275285
632.222	0.0275285
632.357	0.0278337
632.492	0.0279558
632.627	0.0272233
632.762	0.0278948
632.897	0.0283831
633.032	0.0275896
633.167	0.0275285
633.302	0.0277117
633.437	0.0276506
633.572	0.0276506
633.707	0.0272844
633.842	0.0271623
633.978	0.0275285
634.113	0.0272844
634.248	0.0272844
634.383	0.0276506
634.518	0.0273454
634.653	0.0269792
634.788	0.0275285
634.923	0.0277117
635.058	0.0274675
635.193	0.0276506
635.328	0.0274675
635.463	0.0274675
635.598	0.0275896
635.733	0.0278337
635.868	0.0281389
636.003	0.0269792
636.138	0.0269181
636.273	0.0275285
636.408	0.0275285
636.543	0.0274065
636.678	0.0274065
636.813	0.0285052
636.948	0.0269792
637.083	0.026735
637.218	0.026674
637.353	0.0274675
637.488	0.0274675
637.623	0.028322
637.758	0.0277727
637.893	0.0281389
638.028	0.026613
638.163	0.0277117
638.298	0.026674
638.433	0.0272844
638.568	0.0278337
638.703	0.026613
638.838	0.0271013
638.973	0.0280168
639.108	0.0272233
639.243	0.0277727
639.378	0.0276506
639.513	0.0277727
639.648	0.0278337
639.783	0.0271623
639.918	0.0269792
640.053	0.0279558
640.188	0.0277727
640.323	0.0276506
640.458	0.0277117
640.593	0.0277117
640.728	0.0286272
640.863	0.0272844
640.998	0.0276506
641.133	0.0271013
641.268	0.0269181
641.403	0.028322
641.538	0.0270402
641.673	0.0274675
641.808	0.0278948
641.943	0.0278948
642.078	0.0278337
642.213	0.0282
642.348	0.0278948
642.483	0.0275285
642.618	0.0274675
642.753	0.0279558
642.888	0.0280779
643.023	0.0273454
643.158	0.0269181
643.293	0.0272233
643.428	0.0275285
643.563	0.0278337
643.698	0.0275285
643.833	0.0282
643.968	0.0276506
644.103	0.0277117
644.237	0.0274065
644.372	0.0275285
644.507	0.0278948
644.642	0.0275285
644.777	0.0276506
644.912	0.0275285
645.047	0.0269792
645.182	0.026735
645.317	0.0270402
645.452	0.0274065
645.587	0.0271013
645.722	0.0274065
645.857	0.0277117
645.992	0.0271013
646.127	0.0277727
646.262	0.0265519
646.397	0.0269181
646.532	0.0274065
646.667	0.0271623
646.802	0.0268571
646.937	0.0273454
647.072	0.0276506
647.207	0.0278948
647.342	0.0275285
647.477	0.0271623
647.612	0.0272233
647.747	0.0279558
647.882	0.0275285
648.017	0.0267961
648.152	0.0271623
648.287	0.0272844
648.422	0.0273454
648.557	0.026674
648.692	0.0276506
648.827	0.0272844
648.962	0.0278337
649.097	0.0274065
649.232	0.0274065
649.367	0.0274065
649.502	0.0277727
649.637	0.0272233
649.772	0.0267961
649.906	0.0284441
650.041	0.0269181
650.176	0.0270402
650.311	0.0273454
650.446	0.0273454
650.581	0.0280168
650.716	0.0278337
