Source: Spectrum Viewer

Chart: Pulse Spectrum

Series: 
Wavelength (nm)	S (a.u.)
617.638	0.0283831
617.773	0.0278948
617.908	0.0280779
618.043	0.0285052
618.178	0.0284441
618.313	0.0272844
618.448	0.0278337
618.583	0.0280168
618.718	0.0285052
618.853	0.0272844
618.988	0.0275285
619.123	0.0277117
619.258	0.0269181
619.394	0.0267961
619.529	0.0280168
619.664	0.028322
619.799	0.0277727
619.934	0.0271623
620.069	0.0285052
620.204	0.0269181
620.339	0.0269792
620.474	0.0282
620.609	0.0278337
620.744	0.0279558
620.879	0.0284441
621.014	0.0274065
621.149	0.0276506
621.284	0.0277727
621.419	0.0275896
621.554	0.0277727
621.689	0.0277117
621.825	0.0272233
621.96	0.0273454
622.095	0.0272844
622.23	0.0275896
622.365	0.0278337
622.5	0.0282
622.635	0.0280779
622.77	0.0278948
622.905	0.0267961
623.04	0.0277117
623.175	0.0277727
623.31	0.0277117
623.445	0.0272233
623.58	0.0270402
623.715	0.028322
623.85	0.0278948
623.985	0.0278948
624.12	0.0276506
624.255	0.0270402
624.39	0.0276506
624.525	0.0271623
624.661	0.0274675
624.796	0.0277117
624.931	0.0275896
625.066	0.0269792
625.201	0.0275896
625.336	0.0277117
625.471	0.026674
625.606	0.0274675
625.741	0.0286272
625.876	0.0267961
626.011	0.0278337
626.146	0.0283831
626.281	0.0278337
626.416	0.0282
626.551	0.0276506
626.686	0.0276506
626.821	0.0280779
626.956	0.0278948
627.091	0.0280779
627.226	0.0271013
627.361	0.0275285
627.496	0.0280168
627.631	0.0276506
627.766	0.0278948
627.901	0.0288104
628.036	0.0272233
628.171	0.0284441
628.307	0.0273454
628.442	0.0271623
628.577	0.028261
628.712	0.0282
628.847	0.0272233
628.982	0.0280779
629.117	0.0271623
629.252	0.0277117
629.387	0.0275285
629.522	0.0275896
629.657	0.0280168
629.792	0.0279558
629.927	0.0279558
630.062	0.0279558
630.197	0.0285662
630.332	0.0277117
630.467	0.0281389
630.602	0.0274065
630.737	0.0273454
630.872	0.0278337
631.007	0.0277727
631.142	0.0273454
631.277	0.0269792
631.412	0.0275285
631.547	0.0278337
631.682	0.0278337
631.817	0.0276506
631.952	0.0282
632.087	0.0274675
632.222	0.0280168
632.357	0.0272844
632.492	0.0281389
632.627	0.0276506
632.762	0.0280168
632.897	0.0273454
633.032	0.0273454
633.167	0.0272844
633.302	0.0274065
633.437	0.0273454
633.572	0.0274675
633.707	0.0272233
633.842	0.0272233
633.978	0.0272233
634.113	0.0273454
634.248	0.0272844
634.383	0.0271013
634.518	0.0282
634.653	0.0277117
634.788	0.0283831
634.923	0.0275896
635.058	0.0269792
635.193	0.0275896
635.328	0.0274675
635.463	0.028261
635.598	0.0279558
635.733	0.0264909
635.868	0.0277117
636.003	0.0275896
636.138	0.0283831
636.273	0.0275285
636.408	0.0275896
636.543	0.0280168
636.678	0.0277727
636.813	0.0274065
636.948	0.0280168
637.083	0.0275896
637.218	0.0271013
637.353	0.0283831
637.488	0.0272233
637.623	0.0277117
637.758	0.0272844
637.893	0.0284441
638.028	0.0274065
638.163	0.0285052
638.298	0.0281389
638.433	0.0275285
638.568	0.0271013
638.703	0.0280779
638.838	0.0278948
638.973	0.0280168
639.108	0.028322
639.243	0.0273454
639.378	0.0274675
639.513	0.028322
639.648	0.0275285
639.783	0.0280168
639.918	0.0277117
640.053	0.0282
640.188	0.0267961
640.323	0.0278337
640.458	0.0279558
640.593	0.0282
640.728	0.0280168
640.863	0.0269792
640.998	0.0269181
641.133	0.0278948
641.268	0.0280168
641.403	0.0271013
641.538	0.0277117
641.673	0.0280168
641.808	0.0273454
641.943	0.0277727
642.078	0.0273454
642.213	0.0275896
642.348	0.0285662
642.483	0.0272844
642.618	0.0275896
642.753	0.0283831
642.888	0.0271013
643.023	0.0285052
643.158	0.0281389
643.293	0.0273454
643.428	0.0283831
643.563	0.0277117
643.698	0.0277117
643.833	0.0278948
643.968	0.0274675
644.103	0.0278337
644.237	0.0278337
644.372	0.0267961
644.507	0.0274065
644.642	0.0289324
644.777	0.0274675
644.912	0.0281389
645.047	0.0269792
645.182	0.0275285
645.317	0.0277117
645.452	0.0277727
645.587	0.0278337
645.722	0.0277117
645.857	0.0271623
645.992	0.0273454
646.127	0.0273454
646.262	0.0269792
646.397	0.0286272
646.532	0.0278948
646.667	0.026735
646.802	0.026735
646.937	0.0279558
647.072	0.0269792
647.207	0.0270402
647.342	0.0278337
647.477	0.0272844
647.612	0.0282
647.747	0.0276506
647.882	0.0277117
648.017	0.0271623
648.152	0.0274065
648.287	0.0279558
648.422	0.0270402
648.557	0.028261
648.692	0.0269181
648.827	0.0294207
648.962	0.0280168
649.097	0.0279558
649.232	0.0285052
649.367	0.0270402
649.502	0.0275896
649.637	0.0274675
649.772	0.0280168
649.906	0.0270402
650.041	0.0285052
650.176	0.0269181
650.311	0.0280779
650.446	0.0277727
650.581	0.028261
650.716	0.028261
650.851	0.0275896
650.986	0.0286272
651.121	0.0284441
651.256	0.0286272
651.391	0.0288104
651.526	0.0277727
651.661	0.028261
651.796	0.0283831
651.931	0.0278337
652.066	0.0275285
652.201	0.0268571
652.336	0.0275285
652.471	0.0274675
652.606	0.0272233
652.741	0.028322
652.876	0.0275896
653.011	0.0271013
653.146	0.0277727
653.281	0.0279558
653.415	0.0280779
653.55	0.0279558
653.685	0.0278337
653.82	0.0275285
653.955	0.0284441
654.09	0.0277727
654.225	0.0275285
654.36	0.0278948
654.495	0.0277727
654.63	0.0276506
654.765	0.0281389
654.9	0.0274065
655.035	0.0283831
655.17	0.0277117
655.305	0.0280168
655.44	0.0265519
655.575	0.0275896
655.71	0.0282
655.845	0.0271013
655.98	0.0280779
656.115	0.0269792
656.25	0.0285662
656.384	0.0281389
656.519	0.028322
656.654	0.0277117
656.789	0.0277117
656.924	0.0282
657.059	0.028261
657.194	0.0280168
657.329	0.0272844
657.464	0.028261
657.599	0.0277727
657.734	0.0279558
657.869	0.0280779
658.004	0.0272844
658.139	0.0276506
658.274	0.0272233
658.409	0.0270402
658.544	0.0275896
658.679	0.0280168
658.813	0.0274675
658.948	0.0288104
659.083	0.0274065
659.218	0.0278948
659.353	0.0275896
659.488	0.0280168
659.623	0.0272233
659.758	0.0274065
659.893	0.0280168
660.028	0.0274675
660.163	0.0281389
660.298	0.0271623
660.433	0.0274065
660.568	0.0276506
660.703	0.0273454
660.838	0.0271623
660.972	0.0278948
661.107	0.0284441
661.242	0.0272844
661.377	0.0277117
661.512	0.0271623
661.647	0.0271623
661.782	0.0283831
661.917	0.0282
662.052	0.0275285
662.187	0.0269792
662.322	0.0276506
662.457	0.0272844
662.592	0.0277727
662.727	0.0280779
662.862	0.0272233
662.996	0.0271013
663.131	0.0277117
663.266	0.0277727
663.401	0.0275896
663.536	0.0271013
663.671	0.0273454
663.806	0.0271013
663.941	0.0275896
664.076	0.0282
664.211	0.0273454
664.346	0.0281389
664.481	0.0278337
664.616	0.0269792
664.75	0.0261857
664.885	0.0285662
665.02	0.0278948
665.155	0.0272844
665.29	0.0277117
665.425	0.0275285
665.56	0.0278337
665.695	0.028261
665.83	0.0279558
665.965	0.0279558
666.1	0.0272844
666.235	0.0274065
666.37	0.0280168
666.504	0.0276506
666.639	0.0281389
666.774	0.0281389
666.909	0.0268571
667.044	0.0275285
667.179	0.0276506
667.314	0.0275285
667.449	0.0286272
667.584	0.0276506
667.719	0.028322
667.854	0.0282
667.989	0.0273454
668.123	0.0284441
668.258	0.0273454
668.393	0.0276506
668.528	0.0277727
668.663	0.0274675
668.798	0.0280168
668.933	0.0270402
669.068	0.0277117
669.203	0.0278948
669.338	0.0271623
669.473	0.0284441
669.607	0.0282
669.742	0.0280779
669.877	0.0269792
670.012	0.028261
670.147	0.0271623
670.282	0.0277117
670.417	0.0275285
670.552	0.0281389
670.687	0.0279558
670.822	0.0280168
670.957	0.0275285
671.091	0.0278337
671.226	0.0274065
671.361	0.0277117
671.496	0.0269792
671.631	0.0282
671.766	0.0279558
671.901	0.0275896
672.036	0.0277117
672.171	0.0277117
672.306	0.0274675
672.44	0.028261
672.575	0.0264298
672.71	0.0280779
672.845	0.0286883
672.98	0.0276506
673.115	0.0277727
673.25	0.0272844
673.385	0.0274065
673.52	0.0285052
673.655	0.0267961
673.789	0.0274065
673.924	0.0271623
674.059	0.028322
674.194	0.0276506
674.329	0.0289935
674.464	0.0274065
674.599	0.0278337
674.734	0.0278337
674.869	0.0280779
675.003	0.0274675
675.138	0.0275285
675.273	0.026674
675.408	0.0278337
675.543	0.0267961
675.678	0.0278337
675.813	0.0279558
675.948	0.0272844
676.083	0.0283831
676.217	0.0271623
676.352	0.0280168
676.487	0.0283831
676.622	0.0282
676.757	0.0275285
676.892	0.0272844
677.027	0.0276506
677.162	0.0277117
677.297	0.0277727
677.431	0.0285052
677.566	0.0283831
677.701	0.0270402
677.836	0.0275896
677.971	0.0279558
678.106	0.0271623
678.241	0.0271623
678.376	0.0275896
678.511	0.0279558
678.645	0.0278337
678.78	0.0269792
678.915	0.0274065
679.05	0.028322
679.185	0.0280168
679.32	0.0273454
679.455	0.028322
679.59	0.0269181
679.724	0.0272233
679.859	0.0270402
679.994	0.0277727
680.129	0.0277727
680.264	0.0273454
680.399	0.0272233
680.534	0.0277727
680.669	0.0272233
680.803	0.0280168
680.938	0.0278337
681.073	0.0278337
681.208	0.0273454
681.343	0.0278948
681.478	0.0285052
681.613	0.0287493
681.748	0.0276506
681.882	0.0275896
682.017	0.0271013
682.152	0.0277117
682.287	0.0271623
682.422	0.0277117
682.557	0.0280168
682.692	0.0284441
682.827	0.0274675
682.961	0.0282
683.096	0.0271623
683.231	0.0278948
683.366	0.0278948
683.501	0.0272233
683.636	0.0275285
683.771	0.0272844
683.906	0.0271013
684.04	0.0269181
684.175	0.0276506
684.31	0.0282
684.445	0.0271623
684.58	0.0272233
684.715	0.0272844
684.85	0.0275896
684.984	0.0281389
685.119	0.0281389
685.254	0.0280168
685.389	0.0274065
685.524	0.0272233
685.659	0.0271623
685.794	0.0278337
685.928	0.0272233
686.063	0.0273454
686.198	0.0278948
686.333	0.0279558
686.468	0.0280168
686.603	0.0278337
686.738	0.0277117
686.872	0.0279558
687.007	0.0274065
687.142	0.0271623
687.277	0.0278948
687.412	0.0274675
687.547	0.0280779
687.682	0.028322
687.816	0.0273454
687.951	0.0272844
688.086	0.0271013
688.221	0.0274065
688.356	0.0286883
688.491	0.0275285
688.626	0.0278948
688.76	0.0274675
688.895	0.0283831
689.03	0.0276506
689.165	0.0277117
689.3	0.0272233
689.435	0.0273454
689.57	0.0273454
689.704	0.0269181
689.839	0.0272233
689.974	0.028261
690.109	0.0278337
690.244	0.0275896
690.379	0.0274675
690.513	0.0275896
690.648	0.0273454
690.783	0.0281389
690.918	0.0285662
691.053	0.0280168
691.188	0.0276506
691.323	0.0271623
691.457	0.0273454
691.592	0.0279558
691.727	0.0275896
691.862	0.0274675
691.997	0.0279558
692.132	0.028322
692.266	0.0275285
692.401	0.0278948
692.536	0.0278948
692.671	0.0275285
692.806	0.0283831
692.941	0.0278337
693.075	0.0271623
693.21	0.0273454
693.345	0.0278337
693.48	0.0274675
693.615	0.0277117
693.75	0.0275285
693.885	0.0271013
694.019	0.0274675
694.154	0.0281389
694.289	0.0277117
694.424	0.0273454
694.559	0.0286272
694.694	0.0273454
694.828	0.0272233
694.963	0.0277117
695.098	0.0279558
695.233	0.0277117
695.368	0.0282
695.503	0.0277727
695.637	0.0284441
695.772	0.0277727
695.907	0.0275896
696.042	0.0275285
696.177	0.0283831
696.312	0.0281389
696.446	0.0277727
696.581	0.026674
696.716	0.0278948
696.851	0.0272233
696.986	0.0271013
697.12	0.0275896
697.255	0.028322
697.39	0.0276506
697.525	0.0275896
697.66	0.0276506
697.795	0.0276506
697.929	0.0285052
698.064	0.0272844
698.199	0.0282
698.334	0.0272233
698.469	0.0269181
698.604	0.0277727
698.738	0.0269792
698.873	0.0278337
699.008	0.0272233
699.143	0.0274675
699.278	0.0277117
699.412	0.0269792
699.547	0.0284441
699.682	0.0275896
699.817	0.0270402
699.952	0.0273454
700.087	0.0286883
700.221	0.0273454
700.356	0.0270402
700.491	0.0276506
700.626	0.0270402
700.761	0.028261
700.895	0.0272233
701.03	0.0280168
701.165	0.0272233
701.3	0.0277117
701.435	0.0274675
701.57	0.0288714
701.704	0.0275896
701.839	0.0268571
701.974	0.0278948
702.109	0.0287493
702.244	0.0284441
702.378	0.0276506
702.513	0.0280168
702.648	0.0278337
702.783	0.0285052
702.918	0.0274065
703.052	0.0272233
703.187	0.0272844
703.322	0.0278948
703.457	0.028322
703.592	0.0286883
703.727	0.0290545
703.861	0.0265519
703.996	0.0267961
704.131	0.0280168
704.266	0.0280168
704.401	0.0277727
704.535	0.0275285
704.67	0.0282
704.805	0.0277727
704.94	0.0280168
705.075	0.0267961
705.209	0.0277117
705.344	0.0274675
705.479	0.0274675
705.614	0.0278337
705.749	0.0280168
705.883	0.028322
706.018	0.0290545
706.153	0.0279558
706.288	0.0277727
706.423	0.0277117
706.557	0.0275285
706.692	0.0270402
706.827	0.0277117
706.962	0.0279558
707.097	0.0283831
707.231	0.0278948
707.366	0.0287493
707.501	0.0269181
707.636	0.028322
707.771	0.0277727
707.905	0.0278948
708.04	0.0280168
708.175	0.0271013
708.31	0.0279558
708.445	0.0275896
708.579	0.0274675
708.714	0.0277727
708.849	0.0280779
708.984	0.0271013
709.118	0.0285052
709.253	0.0271013
709.388	0.0272844
709.523	0.0268571
709.658	0.0283831
709.792	0.0273454
709.927	0.0272233
710.062	0.0277727
710.197	0.0274675
710.332	0.0271623
710.466	0.0278948
710.601	0.0278337
710.736	0.0280168
710.871	0.0274675
711.006	0.0280168
711.14	0.0272844
711.275	0.0280779
711.41	0.0276506
711.545	0.0280168
711.679	0.0277117
711.814	0.0279558
711.949	0.0278948
712.084	0.0274675
712.219	0.026735
712.353	0.0278337
712.488	0.0277117
712.623	0.0283831
712.758	0.0274065
712.892	0.0277727
713.027	0.0274675
713.162	0.0278948
713.297	0.0270402
713.432	0.0272844
713.566	0.0272233
713.701	0.0280168
713.836	0.0278337
713.971	0.0280779
714.105	0.0275285
714.24	0.0272844
714.375	0.0275896
714.51	0.0284441
714.645	0.0280168
714.779	0.0278337
714.914	0.0279558
715.049	0.0276506
715.184	0.0274065
715.318	0.0279558
715.453	0.0282
715.588	0.028261
715.723	0.0274675
715.858	0.0280168
715.992	0.0278337
716.127	0.0270402
716.262	0.028322
716.397	0.0271623
716.531	0.0269181
716.666	0.0275285
716.801	0.0278948
716.936	0.0279558
717.07	0.0272233
717.205	0.0271013
717.34	0.0277727
717.475	0.0278948
717.61	0.0277117
717.744	0.0272844
717.879	0.0275896
718.014	0.028261
718.149	0.0267961
718.283	0.0284441
718.418	0.0275896
718.553	0.026613
718.688	0.0269792
718.822	0.0277727
718.957	0.0268571
719.092	0.0279558
719.227	0.0285662
719.361	0.0277117
719.496	0.0274675
719.631	0.0269792
719.766	0.0280779
719.9	0.0279558
720.035	0.0277117
720.17	0.0282
720.305	0.0286272
720.44	0.0277727
720.574	0.0276506
720.709	0.028322
720.844	0.0265519
720.979	0.0267961
721.113	0.0277727
721.248	0.0274675
721.383	0.0280779
721.518	0.0270402
721.652	0.0284441
721.787	0.0286883
721.922	0.0275896
722.057	0.0275285
722.191	0.0280779
722.326	0.0285052
722.461	0.0274065
722.596	0.0272233
722.73	0.0272233
722.865	0.0280779
723	0.0273454
723.135	0.0278337
723.269	0.0271013
723.404	0.0269181
723.539	0.0272844
723.674	0.028322
723.808	0.0272844
723.943	0.0275285
724.078	0.0269792
724.213	0.0278337
724.347	0.0268571
724.482	0.028261
724.617	0.0275285
724.752	0.0281389
724.886	0.0285052
725.021	0.026735
725.156	0.0288104
725.291	0.028322
725.425	0.0271623
725.56	0.0278948
725.695	0.0283831
725.829	0.028261
725.964	0.0285052
726.099	0.0273454
726.234	0.0276506
726.368	0.0272844
726.503	0.0278337
726.638	0.0275896
726.773	0.0277727
726.907	0.0289935
727.042	0.0274675
727.177	0.0283831
727.312	0.0274065
727.446	0.0281389
727.581	0.0275285
727.716	0.0274065
727.851	0.0285052
727.985	0.0277727
728.12	0.0282
728.255	0.0277117
728.389	0.0279558
728.524	0.0279558
728.659	0.0288104
728.794	0.028322
728.928	0.0285052
729.063	0.0268571
729.198	0.0276506
729.333	0.0269792
729.467	0.0275285
729.602	0.0279558
729.737	0.0269792
729.872	0.0271623
730.006	0.0277727
730.141	0.0277727
730.276	0.0272233
730.41	0.0280779
730.545	0.0269792
730.68	0.0277727
730.815	0.0277117
730.949	0.0281389
731.084	0.0279558
731.219	0.0273454
731.354	0.0277727
731.488	0.026674
731.623	0.0280168
731.758	0.0278337
731.892	0.0275285
732.027	0.0285052
732.162	0.0277117
732.297	0.0282
732.431	0.0278337
732.566	0.0275285
732.701	0.0269181
732.835	0.0282
732.97	0.0277727
733.105	0.026613
733.24	0.0275896
733.374	0.0275896
733.509	0.0280168
733.644	0.0274065
733.779	0.0290545
733.913	0.0280168
734.048	0.0274065
734.183	0.0280779
734.317	0.0281389
734.452	0.0281389
734.587	0.0278337
734.722	0.0270402
734.856	0.0272233
734.991	0.0272844
735.126	0.0279558
735.26	0.0279558
735.395	0.0286272
735.53	0.028261
735.665	0.0279558
735.799	0.0277117
735.934	0.0279558
736.069	0.0280168
736.203	0.0279558
736.338	0.0277117
736.473	0.0280168
736.607	0.0277727
736.742	0.0272844
736.877	0.0280779
737.012	0.0275285
737.146	0.0281389
737.281	0.0274065
737.416	0.0277117
737.55	0.0272844
737.685	0.0279558
737.82	0.0282
737.955	0.0281389
738.089	0.0275285
738.224	0.0274675
738.359	0.0286883
738.493	0.0277117
738.628	0.0285052
738.763	0.0272844
738.897	0.0275285
739.032	0.028261
739.167	0.0275285
739.302	0.0275896
739.436	0.0271013
739.571	0.0277727
739.706	0.0277727
739.84	0.0286883
739.975	0.0277727
740.11	0.0272233
740.244	0.0280168
740.379	0.028322
740.514	0.026613
740.649	0.0285662
740.783	0.0271013
740.918	0.0278948
741.053	0.0284441
741.187	0.0272844
741.322	0.028322
741.457	0.0269181
741.591	0.0282
741.726	0.0278948
741.861	0.0277117
741.996	0.0279558
742.13	0.0265519
742.265	0.0278337
742.4	0.0277727
742.534	0.0279558
742.669	0.0278948
742.804	0.0275896
742.938	0.0277117
743.073	0.0273454
743.208	0.0260636
743.342	0.0284441
743.477	0.0273454
743.612	0.0272233
743.747	0.0278948
743.881	0.0275285
744.016	0.0272844
