Source: Spectrum Viewer

Chart: Pulse Spectrum

Series: 
Wavelength (nm)	S (a.u.)
617.638	0.554591
617.773	0.548387
617.908	0.538462
618.043	0.563275
618.178	0.564516
618.313	0.576923
618.448	0.549628
618.583	0.558313
618.718	0.554591
618.853	0.555831
618.988	0.562035
619.123	0.557072
619.258	0.558313
619.394	0.57072
619.529	0.57196
619.664	0.545906
619.799	0.545906
619.934	0.558313
620.069	0.566998
620.204	0.564516
620.339	0.558313
620.474	0.549628
620.609	0.558313
620.744	0.555831
620.879	0.559553
621.014	0.568238
621.149	0.542184
621.284	0.549628
621.419	0.555831
621.554	0.562035
621.689	0.562035
621.825	0.566998
621.96	0.560794
622.095	0.549628
622.23	0.584367
622.365	0.565757
622.5	0.552109
622.635	0.564516
622.77	0.55335
622.905	0.566998
623.04	0.566998
623.175	0.545906
623.31	0.554591
623.445	0.547146
623.58	0.575682
623.715	0.562035
623.85	0.57196
623.985	0.578164
624.12	0.569479
624.255	0.55335
624.39	0.560794
624.525	0.559553
624.661	0.549628
624.796	0.559553
624.931	0.560794
625.066	0.574442
625.201	0.563275
625.336	0.552109
625.471	0.579404
625.606	0.569479
625.741	0.552109
625.876	0.540943
626.011	0.542184
626.146	0.557072
626.281	0.559553
626.416	0.57072
626.551	0.55335
626.686	0.55335
626.821	0.573201
626.956	0.544665
627.091	0.560794
627.226	0.560794
627.361	0.57072
627.496	0.576923
627.631	0.563275
627.766	0.547146
627.901	0.550868
628.036	0.55335
628.171	0.562035
628.307	0.565757
628.442	0.57196
628.577	0.57072
628.712	0.558313
628.847	0.565757
628.982	0.568238
629.117	0.559553
629.252	0.57072
629.387	0.564516
629.522	0.555831
629.657	0.552109
629.792	0.576923
629.927	0.552109
630.062	0.573201
630.197	0.564516
630.332	0.55335
630.467	0.566998
630.602	0.568238
630.737	0.565757
630.872	0.548387
631.007	0.57072
631.142	0.569479
631.277	0.563275
631.412	0.563275
631.547	0.548387
631.682	0.558313
631.817	0.574442
631.952	0.563275
632.087	0.557072
632.222	0.554591
632.357	0.558313
632.492	0.57196
632.627	0.554591
632.762	0.576923
632.897	0.562035
633.032	0.562035
633.167	0.575682
633.302	0.554591
633.437	0.563275
633.572	0.533499
633.707	0.57072
633.842	0.563275
633.978	0.563275
634.113	0.565757
634.248	0.55335
634.383	0.573201
634.518	0.559553
634.653	0.563275
634.788	0.559553
634.923	0.545906
635.058	0.55335
635.193	0.560794
635.328	0.549628
635.463	0.558313
635.598	0.557072
635.733	0.560794
635.868	0.573201
636.003	0.574442
636.138	0.555831
636.273	0.559553
636.408	0.568238
636.543	0.57072
636.678	0.57072
636.813	0.57196
636.948	0.549628
637.083	0.543424
637.218	0.558313
637.353	0.555831
637.488	0.555831
637.623	0.574442
637.758	0.557072
637.893	0.564516
638.028	0.555831
638.163	0.557072
638.298	0.558313
638.433	0.573201
638.568	0.557072
638.703	0.565757
638.838	0.560794
638.973	0.559553
639.108	0.555831
639.243	0.55335
639.378	0.555831
639.513	0.560794
639.648	0.552109
639.783	0.569479
639.918	0.568238
640.053	0.57196
640.188	0.543424
640.323	0.560794
640.458	0.559553
640.593	0.55335
640.728	0.55335
640.863	0.55335
640.998	0.563275
641.133	0.55335
641.268	0.562035
641.403	0.559553
641.538	0.568238
641.673	0.562035
641.808	0.560794
641.943	0.540943
642.078	0.565757
642.213	0.566998
642.348	0.557072
642.483	0.559553
642.618	0.554591
642.753	0.554591
642.888	0.552109
643.023	0.57072
643.158	0.55335
643.293	0.564516
643.428	0.576923
643.563	0.559553
643.698	0.550868
643.833	0.583127
643.968	0.549628
644.103	0.55335
644.237	0.549628
644.372	0.57072
644.507	0.557072
644.642	0.557072
644.777	0.579404
644.912	0.565757
645.047	0.542184
645.182	0.565757
645.317	0.57196
645.452	0.573201
