Source: Spectrum Viewer

Chart: Pulse Spectrum

Series: 
Wavelength (nm)	S (a.u.)
617.638	0.027351
617.773	0.0277197
617.908	0.0283958
618.043	0.0275353
618.178	0.0292563
618.313	0.0282114
618.448	0.0278427
618.583	0.0288875
618.718	0.0288875
618.853	0.0277812
618.988	0.0268593
619.123	0.0280885
619.258	0.0277197
619.394	0.0279041
619.529	0.0279041
619.664	0.0279656
619.799	0.0285187
619.934	0.0274739
620.069	0.0282729
620.204	0.0274739
620.339	0.0274739
620.474	0.027351
620.609	0.0279041
620.744	0.0284573
620.879	0.0280885
621.014	0.0275968
621.149	0.0283344
621.284	0.0277812
621.419	0.0277812
621.554	0.0280885
621.689	0.0275968
621.825	0.0283344
621.96	0.0274739
622.095	0.0277197
622.23	0.0279041
622.365	0.0269822
622.5	0.0283958
622.635	0.027351
622.77	0.0279656
622.905	0.0277812
623.04	0.0274739
623.175	0.0280885
623.31	0.0275968
623.445	0.0280885
623.58	0.0274739
623.715	0.0279656
623.85	0.0284573
623.985	0.0278427
624.12	0.0280885
624.255	0.0284573
624.39	0.028949
624.525	0.0275968
624.661	0.0271666
624.796	0.027351
624.931	0.0288261
625.066	0.028949
625.201	0.0275353
625.336	0.0278427
625.471	0.0272895
625.606	0.0280885
625.741	0.0270436
625.876	0.0275968
626.011	0.028027
626.146	0.0280885
626.281	0.0285187
626.416	0.0276583
626.551	0.0270436
626.686	0.0277812
626.821	0.0275968
626.956	0.0274124
627.091	0.0285187
627.226	0.0275968
627.361	0.0284573
627.496	0.0285187
627.631	0.02815
627.766	0.0283958
627.901	0.0284573
628.036	0.0282729
628.171	0.0287646
628.307	0.0275968
628.442	0.0268593
628.577	0.0275353
628.712	0.0283344
628.847	0.0279041
628.982	0.0277197
629.117	0.0279656
629.252	0.0279041
629.387	0.0275968
629.522	0.027228
629.657	0.027351
629.792	0.0272895
629.927	0.0284573
630.062	0.0276583
630.197	0.0272895
630.332	0.0284573
630.467	0.0282729
630.602	0.028027
630.737	0.0279656
630.872	0.0274124
631.007	0.0278427
631.142	0.028027
631.277	0.0274124
631.412	0.027228
631.547	0.0277197
631.682	0.0278427
631.817	0.0285802
631.952	0.0267978
632.087	0.0282729
632.222	0.0282729
632.357	0.0279041
632.492	0.0279656
632.627	0.0274739
632.762	0.0272895
632.897	0.0274739
633.032	0.0271051
633.167	0.027228
633.302	0.0279656
633.437	0.0279041
633.572	0.0275353
633.707	0.0279041
633.842	0.0279656
633.978	0.028949
634.113	0.0274739
634.248	0.0271051
634.383	0.0279041
634.518	0.0277197
634.653	0.0278427
634.788	0.0285802
634.923	0.0272895
635.058	0.02815
635.193	0.0271666
635.328	0.027351
635.463	0.0272895
635.598	0.0277197
635.733	0.0278427
635.868	0.0275968
636.003	0.0275968
636.138	0.0271051
636.273	0.0266749
636.408	0.0274124
636.543	0.0277812
636.678	0.0280885
636.813	0.0286417
636.948	0.0279656
637.083	0.0277812
637.218	0.0279041
637.353	0.0276583
637.488	0.0275353
637.623	0.0283958
637.758	0.0277812
637.893	0.0272895
638.028	0.0291334
638.163	0.0272895
638.298	0.027351
638.433	0.0285187
638.568	0.0277812
638.703	0.0291334
638.838	0.0275968
638.973	0.0277812
639.108	0.027228
639.243	0.0271666
639.378	0.0283958
639.513	0.0276583
639.648	0.0275968
639.783	0.0279041
639.918	0.0278427
640.053	0.0275353
640.188	0.027228
640.323	0.0274124
640.458	0.0274739
640.593	0.0275353
640.728	0.0279041
640.863	0.0285187
640.998	0.0275353
641.133	0.0280885
641.268	0.02815
641.403	0.0278427
641.538	0.0275968
641.673	0.0277197
641.808	0.0274739
641.943	0.0277197
642.078	0.0269207
642.213	0.0283958
642.348	0.0267363
642.483	0.0275968
642.618	0.0284573
642.753	0.028027
642.888	0.02815
643.023	0.0263675
643.158	0.0275968
643.293	0.0290104
643.428	0.0272895
643.563	0.027228
643.698	0.0274739
643.833	0.0277812
643.968	0.0267978
644.103	0.0278427
644.237	0.0282729
644.372	0.0283344
644.507	0.0286417
644.642	0.0276583
644.777	0.0275353
644.912	0.0274124
645.047	0.0274124
645.182	0.0270436
645.317	0.0280885
645.452	0.0280885
645.587	0.0280885
645.722	0.0285187
645.857	0.027351
645.992	0.0280885
646.127	0.0282114
646.262	0.0282114
646.397	0.0288875
646.532	0.0279656
646.667	0.028027
646.802	0.0279041
646.937	0.0282729
647.072	0.0277812
