Source: Spectrum Viewer

Chart: Pulse Spectrum

Series: 
Wavelength (nm)	S (a.u.)
617.638	0.0280779
617.773	0.0274675
617.908	0.0271623
618.043	0.0272233
618.178	0.0271623
618.313	0.0271013
618.448	0.0264909
618.583	0.0285662
618.718	0.0271013
618.853	0.0280779
618.988	0.0275285
619.123	0.0280168
619.258	0.0277117
619.394	0.0271623
619.529	0.0277727
619.664	0.0270402
619.799	0.0273454
619.934	0.0269792
620.069	0.028261
620.204	0.0271013
620.339	0.0282
620.474	0.0269792
620.609	0.0284441
620.744	0.0282
620.879	0.0277727
621.014	0.0277117
621.149	0.0278948
621.284	0.0272233
621.419	0.028322
621.554	0.0272844
621.689	0.0272233
621.825	0.0267961
621.96	0.0281389
622.095	0.0286883
622.23	0.0270402
622.365	0.0274675
622.5	0.0280168
622.635	0.0279558
622.77	0.0273454
622.905	0.0277117
623.04	0.0278948
623.175	0.0277727
623.31	0.0278948
623.445	0.0291766
623.58	0.0272233
623.715	0.0275896
623.85	0.0276506
623.985	0.0278337
624.12	0.0277117
624.255	0.0265519
624.39	0.0272233
624.525	0.0275896
624.661	0.0271623
624.796	0.0276506
624.931	0.0273454
625.066	0.0285052
625.201	0.0273454
625.336	0.0283831
625.471	0.0269181
625.606	0.0275896
625.741	0.0273454
625.876	0.0275896
626.011	0.0276506
626.146	0.0269792
626.281	0.0277117
626.416	0.0273454
626.551	0.0277727
626.686	0.0278948
626.821	0.0285052
626.956	0.0288104
627.091	0.0271623
627.226	0.0279558
627.361	0.0284441
627.496	0.0277117
627.631	0.0274065
627.766	0.0275285
627.901	0.028261
628.036	0.0271013
628.171	0.0274065
628.307	0.0274065
628.442	0.0274675
628.577	0.0275285
628.712	0.026674
628.847	0.0272844
628.982	0.0264298
629.117	0.0280168
629.252	0.0280779
629.387	0.0275896
629.522	0.0270402
629.657	0.0276506
629.792	0.0281389
629.927	0.0275285
630.062	0.0268571
630.197	0.0275896
630.332	0.0274065
630.467	0.0271013
630.602	0.0275896
630.737	0.0277117
630.872	0.0279558
631.007	0.0282
631.142	0.0269792
631.277	0.0276506
631.412	0.0277727
631.547	0.0278948
631.682	0.0275896
631.817	0.0271013
631.952	0.0280779
632.087	0.0278948
632.222	0.0277117
632.357	0.0275896
632.492	0.0276506
632.627	0.0274675
632.762	0.0279558
632.897	0.0276506
633.032	0.0279558
633.167	0.0272233
633.302	0.0272233
633.437	0.028322
633.572	0.0275896
633.707	0.0259415
633.842	0.0283831
633.978	0.0277727
