Source: Spectrum Viewer

Chart: Pulse Spectrum

Series: 
Wavelength (nm)	S (a.u.)
617.638	0.0278782
617.773	0.0272655
617.908	0.0286747
618.043	0.0275106
618.178	0.0276331
618.313	0.0282458
618.448	0.0277557
618.583	0.0273268
618.718	0.0278169
618.853	0.0280007
618.988	0.0278782
619.123	0.0278782
619.258	0.0276944
619.394	0.0274493
619.529	0.0279395
619.664	0.0267753
619.799	0.0277557
619.934	0.0278169
620.069	0.0272042
620.204	0.0272042
620.339	0.028062
620.474	0.0280007
620.609	0.0276331
620.744	0.0274493
620.879	0.0277557
621.014	0.0282458
621.149	0.0281845
621.284	0.028062
621.419	0.0275718
621.554	0.0276944
621.689	0.026714
621.825	0.0281845
621.96	0.0280007
622.095	0.0272042
622.23	0.0273268
622.365	0.0281233
622.5	0.0286134
622.635	0.0278169
622.77	0.028062
622.905	0.0270204
623.04	0.0283071
623.175	0.0284296
623.31	0.0274493
623.445	0.0275718
623.58	0.0273268
623.715	0.0281233
623.85	0.0277557
623.985	0.0277557
624.12	0.0276331
624.255	0.0277557
624.39	0.0279395
624.525	0.0277557
624.661	0.0272655
624.796	0.0276331
624.931	0.0284296
625.066	0.0273268
625.201	0.028062
625.336	0.0275718
625.471	0.0278782
625.606	0.0276331
625.741	0.0280007
625.876	0.0269591
626.011	0.0281233
626.146	0.0261013
626.281	0.0281845
626.416	0.0281233
626.551	0.0289811
626.686	0.0272655
626.821	0.0275106
626.956	0.0278169
627.091	0.0272042
627.226	0.0281233
627.361	0.0289811
627.496	0.0278782
627.631	0.0284296
627.766	0.028062
627.901	0.0281233
628.036	0.0280007
628.171	0.0277557
628.307	0.0274493
628.442	0.0285522
628.577	0.0280007
628.712	0.0282458
628.847	0.0283684
628.982	0.0274493
629.117	0.0279395
629.252	0.0276944
629.387	0.0278782
629.522	0.0283071
629.657	0.0276331
629.792	0.0278169
629.927	0.0268366
630.062	0.0278782
630.197	0.0270817
630.332	0.0271429
630.467	0.0276331
630.602	0.0276331
630.737	0.027388
630.872	0.028062
631.007	0.0273268
631.142	0.0284296
631.277	0.0280007
631.412	0.0263464
631.547	0.0276944
631.682	0.0274493
631.817	0.0276944
631.952	0.0283071
632.087	0.0268366
632.222	0.0276944
632.357	0.0269591
632.492	0.0278782
632.627	0.0274493
632.762	0.0273268
632.897	0.0281233
633.032	0.0280007
633.167	0.0281233
633.302	0.0282458
633.437	0.0268366
633.572	0.0272042
633.707	0.0277557
633.842	0.0271429
633.978	0.0281845
634.113	0.0270817
634.248	0.0282458
634.383	0.0278169
634.518	0.0278169
634.653	0.0276944
634.788	0.0275106
634.923	0.0283071
635.058	0.0276944
635.193	0.0273268
635.328	0.027388
635.463	0.0274493
635.598	0.0270204
635.733	0.028062
635.868	0.0275106
636.003	0.0285522
636.138	0.0275106
636.273	0.028062
636.408	0.027388
636.543	0.0276331
636.678	0.0273268
636.813	0.0272042
636.948	0.027388
637.083	0.0276331
637.218	0.0277557
637.353	0.0280007
637.488	0.0281233
637.623	0.0281233
637.758	0.0278782
637.893	0.0275106
638.028	0.0283684
638.163	0.0273268
638.298	0.0277557
638.433	0.0272042
638.568	0.0268979
638.703	0.0273268
638.838	0.0278169
638.973	0.0278782
639.108	0.0276331
639.243	0.0278782
639.378	0.0283071
639.513	0.0275106
639.648	0.0269591
639.783	0.0289811
639.918	0.0275718
640.053	0.0279395
640.188	0.0274493
640.323	0.0277557
640.458	0.0282458
640.593	0.0272655
640.728	0.0272655
640.863	0.0270204
640.998	0.0278782
641.133	0.0272042
641.268	0.0280007
641.403	0.0289811
641.538	0.0276944
641.673	0.0280007
641.808	0.0275106
641.943	0.0275718
642.078	0.0268979
642.213	0.0274493
642.348	0.0273268
642.483	0.0272042
642.618	0.0285522
642.753	0.0276944
642.888	0.0280007
643.023	0.0286134
643.158	0.0272042
643.293	0.0273268
643.428	0.0279395
643.563	0.0283071
643.698	0.0272042
643.833	0.0280007
643.968	0.0283071
644.103	0.0283071
644.237	0.0278782
644.372	0.0267753
644.507	0.0283071
644.642	0.0278782
644.777	0.0283684
644.912	0.0281845
645.047	0.0270817
645.182	0.0277557
645.317	0.027388
645.452	0.027388
645.587	0.0279395
645.722	0.0266528
645.857	0.0281233
645.992	0.0281233
646.127	0.0274493
646.262	0.0278169
646.397	0.0281233
646.532	0.0281845
646.667	0.0273268
646.802	0.0272042
646.937	0.0277557
647.072	0.0278782
647.207	0.0278169
647.342	0.0276331
647.477	0.0280007
647.612	0.0280007
647.747	0.0270204
647.882	0.0271429
648.017	0.0275718
648.152	0.0274493
648.287	0.0283071
648.422	0.0282458
648.557	0.0283684
648.692	0.0280007
648.827	0.0272655
648.962	0.0274493
649.097	0.0278782
649.232	0.0277557
649.367	0.027388
649.502	0.0279395
649.637	0.0281233
649.772	0.0282458
649.906	0.0276944
650.041	0.028062
650.176	0.0280007
650.311	0.0266528
650.446	0.0281233
650.581	0.0277557
650.716	0.0283684
650.851	0.0282458
650.986	0.0281845
651.121	0.0285522
651.256	0.0282458
651.391	0.0277557
651.526	0.028062
651.661	0.0279395
651.796	0.0279395
651.931	0.0271429
652.066	0.0277557
652.201	0.0276944
652.336	0.0275718
652.471	0.027388
652.606	0.0272042
652.741	0.0277557
652.876	0.0272042
653.011	0.0280007
653.146	0.026714
653.281	0.0278169
653.415	0.0283071
653.55	0.0276944
653.685	0.026714
653.82	0.028062
653.955	0.027388
654.09	0.0272042
654.225	0.0276331
654.36	0.0276331
654.495	0.0280007
654.63	0.0277557
654.765	0.0278782
654.9	0.0275718
655.035	0.0278169
655.17	0.0279395
655.305	0.0275106
655.44	0.0281233
655.575	0.0274493
655.71	0.0286747
